Hydrolab MS5 46005,,,,,,,,,,,,,,,
6/4/2016,7:00:00,,8.5,,12.23,,77.8,,7.5,,2.3,,11.6,,105.8
6/4/2016,7:15:00,,8.62,,12.25,,76.8,,7.49,,1.9,,11.6,,106.3
6/4/2016,7:30:00,,8.55,,12.26,,76.9,,7.49,,1.8,,11.6,,106.2
6/4/2016,7:45:00,,8.63,,12.24,,77,,7.52,,2.2,,11.6,,106.2
6/4/2016,8:00:00,,8.87,,12.2,,76.7,,7.52,,2,,11.6,,106.4
6/4/2016,8:15:00,,8.87,,12.14,,76.3,,7.53,,2,,11.6,,105.9
6/4/2016,8:30:00,,8.73,,12.23,,76.3,,7.53,,1.3,,11.6,,106.4
6/4/2016,8:45:00,,8.99,,12.16,,76.2,,7.51,,2.7,,11.6,,106.4
6/4/2016,9:00:00,,8.9,,12.21,,77.3,,7.51,,2.1,,11.6,,106.6
6/4/2016,9:15:00,,8.94,,12.26,,76,,7.54,,2,,11.6,,107.2
6/4/2016,9:30:00,,8.95,,12.23,,76.9,,7.54,,2,,11.6,,106.9
6/4/2016,9:45:00,,8.92,,12.26,,76.4,,7.55,,2.2,,11.6,,107.1
6/4/2016,10:00:00,,9.1,,12.1,,77.2,,7.55,,2.1,,11.6,,106.1
6/4/2016,10:15:00,,9.11,,12.18,,76.6,,7.55,,2,,11.6,,106.9
6/4/2016,10:30:00,,8.96,,12.23,,77.2,,7.56,,1.9,,11.6,,107
6/4/2016,10:45:00,,9.21,,12.17,,77.5,,7.56,,2.2,,11.6,,107.1
6/4/2016,11:00:00,,9.28,,12.21,,76.8,,7.55,,2.2,,11.6,,107.6
6/4/2016,11:15:00,,9.04,,12.25,,77.6,,7.57,,1.9,,11.6,,107.4
6/4/2016,11:30:00,,9.23,,12.18,,77,,7.57,,2.1,,11.7,,107.2
6/4/2016,11:45:00,,9.52,,12.15,,77,,7.56,,2.1,,11.7,,107.7
6/4/2016,12:00:00,,9.38,,12.18,,77,,7.56,,1.9,,11.6,,107.6
6/4/2016,12:15:00,,9.46,,12.14,,76.8,,7.57,,2,,11.7,,107.4
6/4/2016,12:30:00,,9.27,,12.26,,78.1,,7.55,,2.1,,11.7,,108
6/4/2016,12:45:00,,9.42,,12.2,,77.9,,7.57,,2.1,,11.7,,107.9
6/4/2016,13:00:00,,9.42,,12.22,,78.2,,7.58,,2,,11.7,,108.1
6/4/2016,13:15:00,,9.57,,12.13,,78.2,,7.58,,2.1,,11.7,,107.7
6/4/2016,13:30:00,,9.62,,12.22,,78.7,,7.57,,1.9,,11.7,,108.5
6/4/2016,13:45:00,,9.67,,12.16,,77.6,,7.6,,1.7,,11.7,,108.1
6/4/2016,14:00:00,,9.59,,12.24,,77.4,,7.6,,2,,11.7,,108.7
6/4/2016,14:15:00,,9.7,,12.17,,78.7,,7.61,,1,,11.6,,108.3
6/4/2016,14:30:00,,9.74,,12.27,,76.3,,7.62,,2.1,,11.7,,109.3
6/4/2016,14:45:00,,9.84,,12.16,,78,,7.63,,2.1,,11.7,,108.6
6/4/2016,15:00:00,,9.66,,12.21,,78.1,,7.63,,2.3,,11.7,,108.6
6/4/2016,15:15:00,,9.85,,12.21,,77.3,,7.62,,2.1,,11.7,,109
6/4/2016,15:30:00,,9.82,,12.26,,77.1,,7.61,,2,,11.7,,109.5
6/4/2016,15:45:00,,9.74,,12.31,,78.4,,7.65,,2.6,,11.7,,109.7
6/4/2016,16:00:00,,9.82,,12.25,,77.7,,7.65,,2.3,,11.7,,109.3
6/4/2016,16:15:00,,9.71,,12.3,,78.2,,7.65,,1.6,,11.7,,109.5
6/4/2016,16:30:00,,9.82,,12.31,,77.1,,7.65,,2.5,,11.7,,109.9
6/4/2016,16:45:00,,9.75,,12.29,,77.2,,7.64,,2.1,,11.7,,109.5
6/4/2016,17:00:00,,9.57,,12.32,,77.3,,7.66,,2.2,,11.7,,109.4
6/4/2016,17:15:00,,9.88,,12.23,,77.5,,7.66,,2.3,,11.7,,109.3
6/4/2016,17:30:00,,9.82,,12.29,,78,,7.63,,2.3,,11.7,,109.7
6/4/2016,17:45:00,,9.76,,12.27,,77.6,,7.62,,2.1,,11.7,,109.4
6/4/2016,18:00:00,,9.7,,12.29,,76.5,,7.65,,2,,11.7,,109.4
6/4/2016,18:15:00,,9.72,,12.31,,77.2,,7.64,,2.1,,11.7,,109.6
6/4/2016,18:30:00,,9.69,,12.26,,77.1,,7.65,,2.3,,11.7,,109.1
6/4/2016,18:45:00,,9.87,,12.24,,77.5,,7.64,,2.1,,11.7,,109.4
6/4/2016,19:00:00,,9.73,,12.27,,76.8,,7.63,,2.2,,11.7,,109.3
6/4/2016,19:15:00,,9.48,,12.29,,76.4,,7.62,,3.1,,11.7,,108.9
6/4/2016,19:30:00,,9.71,,12.21,,77.8,,7.64,,2.2,,11.7,,108.7
6/4/2016,19:45:00,,9.57,,12.24,,78.4,,7.64,,2.4,,11.7,,108.6
6/4/2016,20:00:00,,9.4,,12.3,,77.7,,7.64,,2.1,,11.7,,108.7
6/4/2016,20:15:00,,9.53,,12.29,,77.8,,7.64,,2.3,,11.7,,109
6/4/2016,20:30:00,,9.53,,12.29,,77.5,,7.64,,2.4,,11.7,,108.9
6/4/2016,20:45:00,,9.23,,12.36,,77.1,,7.64,,2.2,,11.7,,108.8
6/4/2016,21:00:00,,9.38,,12.28,,77.5,,7.64,,2.6,,11.7,,108.4
6/4/2016,21:15:00,,9.53,,12.19,,77.4,,7.64,,1.2,,11.6,,108.1
6/4/2016,21:30:00,,9.37,,12.26,,77.5,,7.64,,1.1,,11.6,,108.3
6/4/2016,21:45:00,,9.43,,12.23,,78.1,,7.63,,0.9,,11.6,,108.1
6/4/2016,22:00:00,,9.42,,12.13,,77.4,,7.63,,1.1,,11.6,,107.2
6/4/2016,22:15:00,,9.23,,12.29,,78.2,,7.63,,2.3,,11.7,,108.2
6/4/2016,22:30:00,,9.19,,12.28,,77.9,,7.61,,2.2,,11.7,,108
6/4/2016,22:45:00,,9.08,,12.33,,77,,7.62,,2.8,,11.7,,108.1
6/4/2016,23:00:00,,9.13,,12.25,,76.8,,7.6,,1.3,,11.6,,107.5
6/4/2016,23:15:00,,9.24,,12.15,,77.9,,7.61,,2.5,,11.7,,107
6/4/2016,23:30:00,,9.16,,12.23,,77.2,,7.6,,2.1,,11.7,,107.4
6/4/2016,23:45:00,,9.03,,12.31,,77.1,,7.59,,2.3,,11.7,,107.8
6/5/2016,0:00:00,,8.99,,12.31,,77,,7.6,,2,,11.7,,107.7
6/5/2016,0:15:00,,8.89,,12.32,,77.5,,7.59,,2.6,,11.7,,107.5
6/5/2016,0:30:00,,9.2,,12.1,,77.8,,7.59,,1.9,,11.7,,106.4
6/5/2016,0:45:00,,8.95,,12.3,,77.1,,7.59,,1.9,,11.7,,107.6
6/5/2016,1:00:00,,9.07,,12.13,,77,,7.57,,2,,11.7,,106.4
6/5/2016,1:15:00,,9.08,,12.16,,77.3,,7.57,,2,,11.7,,106.6
6/5/2016,1:30:00,,8.69,,12.36,,76.7,,7.56,,2,,11.6,,107.4
6/5/2016,1:45:00,,8.77,,12.27,,77.4,,7.56,,1.4,,11.6,,106.8
6/5/2016,2:00:00,,8.76,,12.26,,76.5,,7.56,,1.8,,11.6,,106.7
6/5/2016,2:15:00,,8.75,,12.29,,77.2,,7.56,,2,,11.6,,106.9
6/5/2016,2:30:00,,8.63,,12.25,,77.5,,7.56,,2.1,,11.6,,106.3
6/5/2016,2:45:00,,8.85,,12.18,,76.7,,7.55,,1.7,,11.6,,106.3
6/5/2016,3:00:00,,8.79,,12.19,,76.3,,7.52,,1.5,,11.6,,106.2
6/5/2016,3:15:00,,8.73,,12.22,,76.2,,7.53,,2.1,,11.6,,106.2
6/5/2016,3:30:00,,8.6,,12.22,,77.1,,7.54,,2,,11.6,,106
6/5/2016,3:45:00,,8.76,,12.11,,77,,7.53,,2.1,,11.6,,105.4
6/5/2016,4:00:00,,8.83,,12.12,,77.8,,7.54,,2.2,,11.6,,105.6
6/5/2016,4:15:00,,8.62,,12.18,,77.3,,7.51,,2.1,,11.6,,105.7
6/5/2016,4:30:00,,8.67,,12.18,,77.1,,7.53,,1.8,,11.6,,105.7
6/5/2016,4:45:00,,8.74,,12.09,,77,,7.52,,1.5,,11.6,,105.1
6/5/2016,5:00:00,,8.64,,12.19,,76.8,,7.51,,1.9,,11.6,,105.8
6/5/2016,5:15:00,,8.7,,12.08,,76.6,,7.51,,2,,11.6,,105
6/5/2016,5:30:00,,8.64,,12.13,,77.1,,7.5,,1.7,,11.6,,105.2
6/5/2016,5:45:00,,8.68,,12.12,,76.9,,7.5,,2.1,,11.6,,105.3
6/5/2016,6:00:00,,8.72,,12.06,,77.3,,7.48,,1.1,,11.6,,104.9
6/5/2016,6:15:00,,8.35,,12.29,,76.6,,7.51,,0.9,,11.6,,105.9
6/5/2016,6:30:00,,8.57,,12.18,,77.2,,7.51,,0.2,,11.5,,105.6
6/5/2016,6:45:00,,8.72,,12.1,,77,,7.5,,0.3,,11.5,,105.2
6/5/2016,7:00:00,,8.46,,12.18,,77,,7.51,,1.9,,11.6,,105.2
6/5/2016,7:15:00,,8.73,,12.14,,76.6,,7.47,,2.1,,11.6,,105.6
6/5/2016,7:30:00,,8.66,,12.17,,77,,7.52,,2.1,,11.6,,105.7
6/5/2016,7:45:00,,8.78,,12.08,,76.2,,7.52,,1.9,,11.6,,105.2
6/5/2016,8:00:00,,8.63,,12.22,,77.4,,7.52,,1.9,,11.6,,106
6/5/2016,8:15:00,,8.68,,12.15,,76.4,,7.51,,1.9,,11.6,,105.6
6/5/2016,8:30:00,,8.75,,12.12,,77.8,,7.53,,2.1,,11.6,,105.5
6/5/2016,8:45:00,,8.71,,12.14,,77.5,,7.53,,1,,11.6,,105.5
6/5/2016,9:00:00,,8.69,,12.18,,76.6,,7.54,,0.7,,11.6,,105.8
6/5/2016,9:15:00,,8.8,,12.07,,77.8,,7.53,,2,,11.7,,105.2
6/5/2016,9:30:00,,8.76,,12.12,,77.6,,7.53,,0.7,,11.6,,105.5
6/5/2016,9:45:00,,8.77,,12.08,,77.2,,7.55,,1.7,,11.6,,105.1
6/5/2016,10:00:00,,8.85,,12.08,,77.5,,7.54,,1.8,,11.6,,105.4
6/5/2016,10:15:00,,8.95,,12.03,,76.5,,7.55,,1.9,,11.7,,105.2
6/5/2016,10:30:00,,8.88,,12.05,,78.1,,7.55,,2.2,,11.6,,105.2
6/5/2016,10:45:00,,9.04,,12.07,,77.6,,7.56,,2.1,,11.7,,105.7
6/5/2016,11:00:00,,8.99,,12.08,,78.1,,7.57,,2.1,,11.6,,105.7
6/5/2016,11:15:00,,9.04,,12.09,,77.8,,7.57,,2,,11.6,,106
6/5/2016,11:30:00,,8.94,,12.1,,78,,7.56,,1.9,,11.6,,105.8
6/5/2016,11:45:00,,9.05,,12.04,,77.8,,7.56,,2.2,,11.6,,105.5
6/5/2016,12:00:00,,9.11,,12.07,,77.4,,7.56,,2,,11.6,,105.9
6/5/2016,12:15:00,,9.38,,12.06,,77.7,,7.58,,2,,11.6,,106.5
6/5/2016,12:30:00,,9.23,,12.09,,78.2,,7.58,,2.3,,11.7,,106.4
6/5/2016,12:45:00,,9.23,,12.08,,78,,7.58,,2.1,,11.7,,106.3
6/5/2016,13:00:00,,9.26,,12.1,,78.6,,7.58,,2.1,,11.7,,106.6
6/5/2016,13:15:00,,9.42,,11.99,,78.3,,7.59,,2.2,,11.7,,106
6/5/2016,13:30:00,,9.56,,12,,77.9,,7.6,,2.7,,11.7,,106.4
6/5/2016,13:45:00,,9.47,,12.03,,77.4,,7.59,,1.9,,11.7,,106.5
6/5/2016,14:00:00,,9.38,,12.04,,77.6,,7.59,,2,,11.7,,106.4
6/5/2016,14:15:00,,9.49,,12.05,,77.5,,7.59,,2,,11.7,,106.8
6/5/2016,14:30:00,,9.59,,11.98,,77.1,,7.58,,2.1,,11.7,,106.4
6/5/2016,14:45:00,,9.74,,11.94,,77.2,,7.59,,2.1,,11.7,,106.3
6/5/2016,15:00:00,,9.62,,11.99,,76.9,,7.6,,2.3,,11.7,,106.5
6/5/2016,15:15:00,,9.62,,11.99,,77.2,,7.6,,2.1,,11.7,,106.5
6/5/2016,15:30:00,,9.64,,11.98,,76.5,,7.6,,2.2,,11.7,,106.5
6/5/2016,15:45:00,,9.44,,12.11,,76.9,,7.61,,2.3,,11.7,,107.1
6/5/2016,16:00:00,,9.69,,12.01,,76.2,,7.61,,1.5,,11.7,,106.9
6/5/2016,16:15:00,,9.57,,12.1,,77.1,,7.6,,1.5,,11.7,,107.3
6/5/2016,16:30:00,,9.73,,12.04,,77,,7.61,,2.6,,11.7,,107.2
6/5/2016,16:45:00,,9.87,,11.98,,76.4,,7.6,,1.8,,11.7,,107.1
6/5/2016,17:00:00,,9.88,,12,,76.9,,7.6,,2.1,,11.7,,107.3
6/5/2016,17:15:00,,9.83,,11.97,,77.7,,7.61,,2.5,,11.7,,106.9
6/5/2016,17:30:00,,9.99,,11.99,,76.5,,7.61,,1.9,,11.7,,107.5
6/5/2016,17:45:00,,9.9,,12.04,,77,,7.63,,1.7,,11.7,,107.7
6/5/2016,18:00:00,,9.93,,11.99,,76.5,,7.62,,1.9,,11.7,,107.3
6/5/2016,18:15:00,,10,,11.94,,76.3,,7.6,,1.6,,11.7,,107.1
6/5/2016,18:30:00,,10.03,,11.97,,77.8,,7.61,,2,,11.7,,107.4
6/5/2016,18:45:00,,9.99,,11.98,,77.5,,7.61,,1.8,,11.7,,107.4
6/5/2016,19:00:00,,9.78,,12,,77.8,,7.61,,1.6,,11.7,,107
6/5/2016,19:15:00,,10,,11.96,,77.2,,7.59,,1.4,,11.7,,107.2
6/5/2016,19:30:00,,9.8,,12.02,,77.4,,7.61,,2.2,,11.7,,107.3
6/5/2016,19:45:00,,9.69,,12.1,,77.3,,7.64,,1.3,,11.7,,107.6
6/5/2016,20:00:00,,9.78,,12.08,,76.8,,7.64,,2.3,,11.7,,107.7
6/5/2016,20:15:00,,9.95,,12.02,,75.9,,7.64,,1.3,,11.7,,107.6
6/5/2016,20:30:00,,9.56,,12.14,,76,,7.64,,1.5,,11.7,,107.7
6/5/2016,20:45:00,,9.63,,12.13,,76.5,,7.64,,2.2,,11.7,,107.8
6/5/2016,21:00:00,,9.59,,12.09,,76.6,,7.63,,1.7,,11.7,,107.4
6/5/2016,21:15:00,,9.62,,12.07,,77.1,,7.62,,1.1,,11.7,,107.2
6/5/2016,21:30:00,,9.46,,12.1,,77.8,,7.62,,2.4,,11.7,,107.1
6/5/2016,21:45:00,,9.36,,12.14,,77.5,,7.6,,1,,11.6,,107.2
6/5/2016,22:00:00,,9.21,,12.14,,77.6,,7.6,,2.1,,11.7,,106.8
6/5/2016,22:15:00,,9.3,,12.19,,77.5,,7.61,,0.6,,11.6,,107.5
6/5/2016,22:30:00,,9.19,,12.23,,77.2,,7.6,,1.9,,11.7,,107.5
6/5/2016,22:45:00,,9.18,,12.13,,77.4,,7.59,,0.5,,11.6,,106.6
6/5/2016,23:00:00,,9.14,,12.24,,76.3,,7.6,,0.3,,11.6,,107.5
6/5/2016,23:15:00,,9.05,,12.19,,77.5,,7.58,,0.4,,11.6,,106.9
6/5/2016,23:30:00,,8.98,,12.28,,79.2,,7.58,,0.2,,11.6,,107.4
6/5/2016,23:45:00,,9.03,,12.21,,79.2,,7.58,,2,,11.7,,107
6/6/2016,0:00:00,,9.1,,12.16,,76.9,,7.57,,1.3,,11.6,,106.7
6/6/2016,0:15:00,,9.13,,12.13,,78.3,,7.57,,2.1,,11.6,,106.5
6/6/2016,0:30:00,,8.99,,12.2,,78.5,,7.56,,2.3,,11.6,,106.8
6/6/2016,0:45:00,,9.01,,12.24,,79.2,,7.57,,2.1,,11.6,,107.2
6/6/2016,1:00:00,,8.86,,12.26,,79.9,,7.55,,2.2,,11.7,,107
6/6/2016,1:15:00,,8.8,,12.26,,79,,7.56,,1.9,,11.6,,106.8
6/6/2016,1:30:00,,8.86,,12.22,,78,,7.56,,1.9,,11.6,,106.6
6/6/2016,1:45:00,,8.96,,12.19,,79.8,,7.54,,2.1,,11.6,,106.6
6/6/2016,2:00:00,,8.83,,12.2,,80.9,,7.55,,1.7,,11.6,,106.3
6/6/2016,2:15:00,,8.85,,12.18,,80.5,,7.53,,2.5,,11.6,,106.3
6/6/2016,2:30:00,,8.64,,12.26,,82.2,,7.55,,2.3,,11.6,,106.4
6/6/2016,2:45:00,,8.78,,12.19,,81.5,,7.54,,2.3,,11.6,,106.1
6/6/2016,3:00:00,,8.65,,12.23,,82.4,,7.55,,1.8,,11.6,,106.2
6/6/2016,3:15:00,,8.53,,12.28,,82.6,,7.53,,2,,11.6,,106.3
6/6/2016,3:30:00,,8.63,,12.21,,81.6,,7.54,,2,,11.6,,105.9
6/6/2016,3:45:00,,8.65,,12.19,,81.2,,7.53,,1.9,,11.6,,105.8
6/6/2016,4:00:00,,8.63,,12.16,,82.8,,7.54,,1.4,,11.6,,105.5
6/6/2016,4:15:00,,8.46,,12.17,,81.9,,7.53,,1.7,,11.6,,105.2
6/6/2016,4:30:00,,8.4,,12.24,,81.5,,7.54,,2.2,,11.6,,105.6
6/6/2016,4:45:00,,8.52,,12.19,,82.6,,7.53,,1.6,,11.6,,105.5
6/6/2016,5:00:00,,8.57,,12.19,,82.2,,7.53,,1.5,,11.6,,105.6
6/6/2016,5:15:00,,8.57,,12.18,,81.2,,7.52,,2,,11.6,,105.6
6/6/2016,5:30:00,,8.6,,12.13,,82.8,,7.53,,1.6,,11.6,,105.2
6/6/2016,5:45:00,,8.64,,12.12,,82.7,,7.52,,1.8,,11.6,,105.2
6/6/2016,6:00:00,,8.57,,12.14,,81.7,,7.53,,1.5,,11.6,,105.2
6/6/2016,6:15:00,,8.51,,12.12,,82.1,,7.53,,1.5,,11.6,,104.8
6/6/2016,6:30:00,,8.41,,12.18,,83,,7.53,,1.7,,11.6,,105.1
6/6/2016,6:45:00,,8.61,,12.12,,83.7,,7.54,,1.6,,11.6,,105.1
6/6/2016,7:00:00,,8.46,,12.21,,82.9,,7.52,,1.7,,11.6,,105.5
6/6/2016,7:15:00,,8.7,,12.1,,81.8,,7.52,,2.6,,11.6,,105.2
6/6/2016,7:30:00,,8.68,,12.1,,80.6,,7.52,,0.8,,11.6,,105.1
6/6/2016,7:45:00,,8.57,,12.17,,80.9,,7.53,,0.3,,11.6,,105.4
6/6/2016,8:00:00,,8.32,,12.25,,82.1,,7.52,,1.8,,11.6,,105.4
6/6/2016,8:15:00,,8.59,,12.13,,82.3,,7.52,,1.9,,11.6,,105.1
6/6/2016,8:30:00,,8.79,,12.08,,80.9,,7.54,,1.9,,11.6,,105.2
6/6/2016,8:45:00,,8.46,,12.17,,80.8,,7.53,,1.8,,11.6,,105.2
6/6/2016,9:00:00,,8.62,,12.1,,82.3,,7.54,,1.6,,11.6,,104.9
6/6/2016,9:15:00,,8.58,,12.13,,81.5,,7.54,,2.1,,11.6,,105.1
6/6/2016,9:30:00,,8.5,,12.18,,80.5,,7.54,,2.5,,11.6,,105.4
6/6/2016,9:45:00,,8.74,,12.08,,81,,7.52,,2.1,,11.6,,105.1
6/6/2016,10:00:00,,8.66,,12.14,,81.9,,7.54,,1.8,,11.6,,105.4
6/6/2016,10:15:00,,8.57,,12.13,,80.7,,7.55,,1.8,,11.6,,105
6/6/2016,10:30:00,,8.57,,12.2,,81.8,,7.55,,2.2,,11.6,,105.7
6/6/2016,10:45:00,,8.67,,12.12,,81.7,,7.55,,2.5,,11.6,,105.2
6/6/2016,11:00:00,,8.67,,12.15,,82,,7.56,,1.8,,11.6,,105.5
6/6/2016,11:15:00,,8.62,,12.2,,81.8,,7.56,,1.9,,11.6,,105.8
6/6/2016,11:30:00,,8.58,,12.18,,79.4,,7.55,,2.2,,11.6,,105.5
6/6/2016,11:45:00,,8.52,,12.25,,81.5,,7.55,,2,,11.6,,106
6/6/2016,12:00:00,,8.64,,12.22,,79.8,,7.56,,1.8,,11.6,,106.1
6/6/2016,12:15:00,,8.71,,12.12,,80.4,,7.56,,2.1,,11.6,,105.3
6/6/2016,12:30:00,,8.69,,12.15,,80.7,,7.56,,2.1,,11.6,,105.6
6/6/2016,12:45:00,,8.72,,12.18,,80.2,,7.56,,2.1,,11.6,,105.9
6/6/2016,13:00:00,,8.73,,12.23,,73,,7.51,,2.1,,11.6,,106.4
6/6/2016,13:15:00,,8.45,,12.32,,77.5,,7.51,,1.2,,11.5,,106.4
6/6/2016,13:30:00,,8.82,,12.17,,77.9,,7.51,,1.1,,11.5,,106.1
6/6/2016,13:45:00,,8.71,,12.22,,77.7,,7.47,,3,,11.6,,106.2
6/6/2016,14:00:00,,8.72,,12.21,,78.3,,7.52,,2.4,,11.6,,106.2
6/6/2016,14:15:00,,8.68,,12.25,,78.2,,7.52,,2.4,,11.6,,106.4
6/6/2016,14:30:00,,8.74,,12.23,,78.8,,7.53,,4.1,,11.6,,106.4
6/6/2016,14:45:00,,8.84,,12.17,,78.8,,7.51,,3.8,,11.6,,106.1
6/6/2016,15:00:00,,8.78,,12.25,,77.6,,7.53,,3.4,,11.6,,106.6
6/6/2016,15:15:00,,8.82,,12.2,,77.7,,7.53,,3.3,,11.6,,106.4
6/6/2016,15:30:00,,8.84,,12.31,,77.8,,7.52,,2.7,,11.6,,107.3
6/6/2016,15:45:00,,8.72,,12.29,,78.3,,7.53,,3,,11.6,,106.9
6/6/2016,16:00:00,,8.93,,12.3,,79.3,,7.53,,2.2,,11.6,,107.5
6/6/2016,16:15:00,,8.88,,12.22,,78.3,,7.54,,2.4,,11.6,,106.6
6/6/2016,16:30:00,,8.8,,12.3,,79.3,,7.52,,2.3,,11.6,,107.2
6/6/2016,16:45:00,,8.83,,12.21,,77.9,,7.53,,2.4,,11.6,,106.5
6/6/2016,17:00:00,,8.77,,12.23,,78.2,,7.52,,2.3,,11.6,,106.4
6/6/2016,17:15:00,,8.69,,12.24,,78.8,,7.53,,2.5,,11.6,,106.3
6/6/2016,17:30:00,,8.71,,12.28,,77.6,,7.51,,2.3,,11.6,,106.7
6/6/2016,17:45:00,,8.77,,12.22,,78.4,,7.52,,2.6,,11.6,,106.4
6/6/2016,18:00:00,,8.7,,12.31,,78.1,,7.51,,2.4,,11.6,,106.9
6/6/2016,18:15:00,,8.88,,12.18,,78.4,,7.52,,2.5,,11.6,,106.3
6/6/2016,18:30:00,,8.66,,12.32,,78.5,,7.52,,2.4,,11.6,,106.9
6/6/2016,18:45:00,,8.62,,12.26,,78.7,,7.52,,2.1,,11.6,,106.3
6/6/2016,19:00:00,,8.58,,12.31,,78.4,,7.52,,2,,11.6,,106.6
6/6/2016,19:15:00,,8.63,,12.21,,78.5,,7.52,,2.2,,11.6,,106
6/6/2016,19:30:00,,8.61,,12.29,,78.7,,7.53,,2.4,,11.6,,106.6
6/6/2016,19:45:00,,8.74,,12.19,,77.6,,7.53,,2.4,,11.6,,106.1
6/6/2016,20:00:00,,8.65,,12.23,,78,,7.52,,2.7,,11.6,,106.2
6/6/2016,20:15:00,,8.63,,12.25,,77.7,,7.49,,2.2,,11.6,,106.2
6/6/2016,20:30:00,,8.63,,12.26,,78.1,,7.5,,2.3,,11.6,,106.4
6/6/2016,20:45:00,,8.43,,12.33,,78,,7.51,,2.2,,11.6,,106.5
6/6/2016,21:00:00,,8.58,,12.28,,78.1,,7.51,,2.2,,11.6,,106.4
6/6/2016,21:15:00,,8.48,,12.31,,78.6,,7.51,,2.2,,11.6,,106.4
6/6/2016,21:30:00,,8.51,,12.25,,77.6,,7.51,,2.3,,11.6,,105.9
6/6/2016,21:45:00,,8.49,,12.31,,78.1,,7.5,,2.2,,11.6,,106.4
6/6/2016,22:00:00,,8.59,,12.21,,78,,7.52,,2.4,,11.6,,105.8
6/6/2016,22:15:00,,8.51,,12.3,,77.2,,7.52,,2.3,,11.6,,106.4
6/6/2016,22:30:00,,8.43,,12.28,,77.1,,7.5,,2,,11.6,,106
6/6/2016,22:45:00,,8.51,,12.28,,76.8,,7.53,,2.5,,11.6,,106.2
6/6/2016,23:00:00,,8.43,,12.32,,78.8,,7.51,,2.3,,11.6,,106.4
6/6/2016,23:15:00,,8.4,,12.25,,77.4,,7.51,,2.1,,11.6,,105.7
6/6/2016,23:30:00,,8.43,,12.28,,77.5,,7.51,,2.2,,11.6,,106
6/6/2016,23:45:00,,8.52,,12.18,,76.7,,7.5,,2.2,,11.6,,105.4
6/7/2016,0:00:00,,8.41,,12.24,,76.5,,7.5,,1.9,,11.6,,105.7
6/7/2016,0:15:00,,8.32,,12.28,,77,,7.5,,2.3,,11.6,,105.7
6/7/2016,0:30:00,,8.14,,12.29,,76.8,,7.5,,2.2,,11.6,,105.4
6/7/2016,0:45:00,,8.29,,12.26,,77.6,,7.49,,1.8,,11.6,,105.5
6/7/2016,1:00:00,,8.17,,12.23,,77.8,,7.49,,2.2,,11.6,,104.9
6/7/2016,1:15:00,,8.42,,12.16,,76.8,,7.49,,2.4,,11.6,,105
6/7/2016,1:30:00,,8.34,,12.16,,76.4,,7.5,,2.2,,11.6,,104.8
6/7/2016,1:45:00,,8.3,,12.21,,76,,7.48,,2.1,,11.6,,105.1
6/7/2016,2:00:00,,8.29,,12.21,,76.2,,7.48,,2.3,,11.6,,105
6/7/2016,2:15:00,,8.3,,12.25,,76.8,,7.48,,2.1,,11.6,,105.5
6/7/2016,2:30:00,,8.41,,12.12,,77.2,,7.48,,2.3,,11.6,,104.6
6/7/2016,2:45:00,,8.44,,12.12,,77.2,,7.45,,2.1,,11.6,,104.7
6/7/2016,3:00:00,,8.26,,12.2,,77.4,,7.45,,2.2,,11.6,,104.9
6/7/2016,3:15:00,,8.27,,12.12,,77,,7.46,,2.5,,11.6,,104.2
6/7/2016,3:30:00,,8.18,,12.18,,77.9,,7.47,,2.3,,11.6,,104.5
6/7/2016,3:45:00,,8.38,,12.23,,77.4,,7.47,,2.4,,11.6,,105.4
6/7/2016,4:00:00,,8.27,,12.16,,77,,7.46,,2.5,,11.6,,104.6
6/7/2016,4:15:00,,8.42,,12.15,,78.1,,7.45,,2.3,,11.6,,104.8
6/7/2016,4:30:00,,8.33,,12.14,,78.9,,7.46,,2.1,,11.6,,104.5
6/7/2016,4:45:00,,8.29,,12.2,,77.9,,7.45,,2.4,,11.6,,105
6/7/2016,5:00:00,,8.2,,12.13,,76.4,,7.44,,2.2,,11.6,,104.1
6/7/2016,5:15:00,,8.13,,12.2,,79.6,,7.44,,2.4,,11.6,,104.6
6/7/2016,5:30:00,,8.1,,12.22,,78.3,,7.44,,2.4,,11.6,,104.7
6/7/2016,5:45:00,,8.1,,12.24,,75.8,,7.45,,2,,11.6,,104.9
6/7/2016,6:00:00,,8,,12.27,,76.3,,7.46,,2.7,,11.6,,104.8
6/7/2016,6:15:00,,8.23,,12.2,,76.7,,7.44,,2.3,,11.6,,104.8
6/7/2016,6:30:00,,8.2,,12.25,,75.5,,7.44,,2.1,,11.6,,105.1
6/7/2016,6:45:00,,8.21,,12.17,,75.2,,7.45,,2.1,,11.6,,104.5
6/7/2016,7:00:00,,8.43,,12.13,,75.1,,7.43,,2.5,,11.6,,104.7
6/7/2016,7:15:00,,8.15,,12.16,,74.5,,7.45,,2.3,,11.6,,104.2
6/7/2016,7:30:00,,8.33,,12.1,,76.6,,7.45,,2.3,,11.6,,104.2
6/7/2016,7:45:00,,8.18,,12.15,,75,,7.44,,2.4,,11.6,,104.3
6/7/2016,8:00:00,,8.11,,12.25,,75.3,,7.46,,2.3,,11.6,,104.9
6/7/2016,8:15:00,,8.17,,12.25,,77.1,,7.46,,2,,11.6,,105.1
6/7/2016,8:30:00,,7.98,,12.29,,74.3,,7.46,,2.4,,11.6,,105
