HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
Log File Name : Russian_082816_090916,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 082916,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120755,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 082916,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 130000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 090916,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000200,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000200,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO%,,LDO,,IBatt,,SpCond
MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,Sat,,mg/l,,Volts,,æS/cm
,,,,,,,,,,,,,,,,,
8/31/2016,6:00:00,,10.64,,7.64,,0.03,,0,,119.1,,11.03,,8,,86.7
8/31/2016,6:15:00,,11.33,,7.63,,0.03,,0,,120.4,,10.98,,8,,87.5
8/31/2016,6:30:00,,11.03,,7.64,,0.03,,0,,119.3,,10.96,,8,,86.9
8/31/2016,6:45:00,,10.99,,7.64,,0.03,,0,,119.6,,11,,8,,87.2
8/31/2016,7:00:00,,10.86,,7.64,,0.03,,0,,119.5,,11.02,,8,,87.1
8/31/2016,7:15:00,,11,,7.65,,0.03,,0,,119.6,,10.99,,8,,87.3
8/31/2016,7:30:00,,10.83,,7.63,,0.03,,0,,119.8,,11.06,,8,,87.2
8/31/2016,7:45:00,,10.88,,7.64,,0.03,,0,,119.6,,11.02,,8,,87.7
8/31/2016,8:00:00,,10.66,,7.64,,0.03,,0,,119.1,,11.04,,8,,87
8/31/2016,8:15:00,,10.98,,7.64,,0.03,,0,,120.2,,11.05,,8,,88
8/31/2016,8:30:00,,10.85,,7.62,,0.03,,0,,119.2,,10.99,,8,,87.6
8/31/2016,8:45:00,,10.75,,7.63,,0.03,,0,,119.3,,11.02,,8,,87
8/31/2016,9:00:00,,10.68,,7.62,,0.03,,0,,119.2,,11.04,,8,,87.4
8/31/2016,9:15:00,,10.61,,7.65,,0.03,,0,,119.7,,11.1,,8,,87.2
8/31/2016,9:30:00,,10.69,,7.65,,0.03,,0,,119.7,,11.08,,8,,87.2
8/31/2016,9:45:00,,10.69,,7.66,,0.03,,0,,119.7,,11.08,,8,,87.2
8/31/2016,10:00:00,,10.62,,7.67,,0.03,,0,,118.8,,11.02,,8,,87
8/31/2016,10:15:00,,10.63,,7.64,,0.03,,0,,119.5,,11.08,,8,,87
8/31/2016,10:30:00,,10.77,,7.66,,0.03,,0,,120.4,,11.12,,8,,87.1
8/31/2016,10:45:00,,11.07,,7.66,,0.03,,0,,120.9,,11.09,,8,,87.8
8/31/2016,11:00:00,,10.95,,7.68,,0.03,,0,,120.4,,11.08,,8,,87.5
8/31/2016,11:15:00,,10.87,,7.68,,0.03,,0,,121.1,,11.16,,8,,87.3
8/31/2016,11:30:00,,10.93,,7.69,,0.03,,0,,121.3,,11.17,,8,,87.2
8/31/2016,11:45:00,,11.21,,7.69,,0.03,,0,,122.5,,11.2,,8,,87.6
8/31/2016,12:00:00,,11.23,,7.7,,0.03,,0,,122.4,,11.19,,8,,87.2
8/31/2016,12:15:00,,11.25,,7.71,,0.03,,0,,122.1,,11.15,,8,,87
8/31/2016,12:30:00,,11.35,,7.74,,0.03,,0,,123.2,,11.23,,8,,86.6
8/31/2016,12:45:00,,11.58,,7.73,,0.03,,0,,123.9,,11.24,,8,,86.8
8/31/2016,13:00:00,,11.98,,7.73,,0.03,,0,,124.8,,11.21,,8,,87.5
8/31/2016,13:15:00,,11.75,,7.76,,0.03,,0,,124,,11.2,,8,,86.5
