Hydrolab MS5 46008,,,,,,,,,,,,,,,
Log File Name : Beaver_052616_061516,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 052616,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 100516,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 052616,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 101500,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 061516,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,TurbSC,,IBatt,,SpCond,,LDO%,,LDO
MMDDYY,HHMMSS,,øC,,Units,,NTU,,Volts,,æS/cm,,Sat,,mg/l
,,,,,,,,,,,,,,,
6/1/2016,0:00:00,,11.23,,7.66,,6.5,,11.8,,116.4,,103.3,,9.35
6/1/2016,0:15:00,,11.18,,7.66,,6.4,,11.8,,116.8,,103.4,,9.37
6/1/2016,0:30:00,,11.13,,7.65,,5.8,,11.8,,116.8,,103.2,,9.37
6/1/2016,0:45:00,,11.07,,7.65,,5.7,,11.8,,116.7,,102.4,,9.3
6/1/2016,1:00:00,,11.02,,7.65,,5.7,,11.8,,116.8,,102.5,,9.32
6/1/2016,1:15:00,,10.96,,7.64,,5.8,,11.8,,116.4,,102.3,,9.32
6/1/2016,1:30:00,,10.91,,7.64,,8.5,,11.8,,116.4,,102.1,,9.31
6/1/2016,1:45:00,,10.86,,7.64,,6.5,,11.8,,116.3,,101.7,,9.28
6/1/2016,2:00:00,,10.81,,7.64,,5.8,,11.8,,116.3,,102,,9.32
6/1/2016,2:15:00,,10.76,,7.64,,6.5,,11.8,,116.4,,101.5,,9.29
6/1/2016,2:30:00,,10.73,,7.64,,6.3,,11.8,,116.7,,101.3,,9.27
6/1/2016,2:45:00,,10.68,,7.63,,6.4,,11.8,,116.7,,100.9,,9.25
6/1/2016,3:00:00,,10.64,,7.63,,6.2,,11.8,,116.6,,100.8,,9.25
6/1/2016,3:15:00,,10.59,,7.63,,6,,11.8,,116.4,,100.9,,9.27
6/1/2016,3:30:00,,10.54,,7.63,,6.5,,11.8,,116.7,,100.4,,9.24
6/1/2016,3:45:00,,10.49,,7.62,,7.1,,11.8,,116.2,,100.3,,9.24
6/1/2016,4:00:00,,10.44,,7.62,,6.2,,11.8,,116.6,,100.4,,9.26
6/1/2016,4:15:00,,10.39,,7.63,,6.8,,11.8,,116.6,,100.2,,9.25
6/1/2016,4:30:00,,10.33,,7.63,,5.9,,11.8,,116.5,,100,,9.24
6/1/2016,4:45:00,,10.28,,7.62,,7.1,,11.8,,116.6,,100.3,,9.28
6/1/2016,5:00:00,,10.23,,7.63,,6.1,,11.8,,116.6,,100.2,,9.28
6/1/2016,5:15:00,,10.17,,7.62,,5.9,,11.8,,116.2,,100,,9.28
6/1/2016,5:30:00,,10.11,,7.62,,5.8,,11.8,,116.5,,99.7,,9.27
6/1/2016,5:45:00,,10.05,,7.63,,6.7,,11.8,,116.7,,99.8,,9.29
6/1/2016,6:00:00,,9.99,,7.62,,6.1,,11.8,,116.6,,99.7,,9.29
6/1/2016,6:15:00,,9.93,,7.63,,5.9,,11.8,,116.6,,99.8,,9.31
6/1/2016,6:30:00,,9.88,,7.62,,5.6,,11.8,,116.2,,100.1,,9.35
6/1/2016,6:45:00,,9.84,,7.62,,5.8,,11.8,,116.2,,100.5,,9.4
6/1/2016,7:00:00,,9.82,,7.64,,6.5,,11.8,,116.2,,100.3,,9.39
6/1/2016,7:15:00,,9.79,,7.64,,6.1,,11.8,,116.2,,100.7,,9.43
6/1/2016,7:30:00,,9.77,,7.63,,5.7,,11.8,,116.6,,101.4,,9.5
6/1/2016,7:45:00,,9.76,,7.64,,5.9,,11.8,,116.2,,101.5,,9.51
6/1/2016,8:00:00,,9.77,,7.64,,5.8,,11.8,,116.3,,101.8,,9.53
6/1/2016,8:15:00,,9.78,,7.64,,5.9,,11.8,,116.3,,102.1,,9.57
6/1/2016,8:30:00,,9.79,,7.65,,5.9,,11.8,,116.3,,103.3,,9.67
6/1/2016,8:45:00,,9.83,,7.66,,5.5,,11.8,,116.5,,103.3,,9.66
6/1/2016,9:00:00,,9.92,,7.66,,5.3,,11.8,,116.3,,104.2,,9.73
6/1/2016,9:15:00,,9.98,,7.66,,5.3,,11.8,,116.2,,105.3,,9.82
6/1/2016,9:30:00,,10.04,,7.67,,5.2,,11.8,,116.7,,105.8,,9.85
6/1/2016,9:45:00,,10.13,,7.67,,5.2,,11.8,,116.7,,105.9,,9.83
6/1/2016,10:00:00,,10.23,,7.68,,5.2,,11.8,,116.4,,106.5,,9.86
6/1/2016,10:15:00,,10.33,,7.69,,5.5,,11.8,,116.3,,106.8,,9.87
6/1/2016,10:30:00,,10.43,,7.68,,5.9,,11.8,,116.3,,107.7,,9.93
6/1/2016,10:45:00,,10.55,,7.68,,6.4,,11.8,,116.7,,107.7,,9.91
6/1/2016,11:00:00,,10.68,,7.69,,5.8,,11.8,,116.5,,108.7,,9.96
6/1/2016,11:15:00,,10.8,,7.69,,5.3,,11.8,,116.2,,109.3,,10
6/1/2016,11:30:00,,10.93,,7.7,,5.2,,11.8,,116.7,,109.9,,10.01
6/1/2016,11:45:00,,11.08,,7.7,,5.8,,11.8,,116.3,,110.2,,10.01
6/1/2016,12:00:00,,11.21,,7.72,,5.5,,11.8,,116.9,,110.7,,10.02
6/1/2016,12:15:00,,11.23,,7.73,,5.1,,11.8,,116.9,,110.7,,10.02
6/1/2016,12:30:00,,11.31,,7.71,,5.6,,11.8,,116.8,,110.9,,10.02
6/1/2016,12:45:00,,11.53,,7.72,,5.1,,11.8,,116.5,,111.9,,10.06
6/1/2016,13:00:00,,11.72,,7.72,,5.4,,11.8,,116.6,,113.1,,10.12
6/1/2016,13:15:00,,11.82,,7.73,,5.5,,11.8,,117,,113.8,,10.16
6/1/2016,13:30:00,,11.91,,7.74,,7.7,,11.8,,116.9,,113.8,,10.14
6/1/2016,13:45:00,,12.06,,7.73,,5.5,,11.8,,117.1,,113.2,,10.05
6/1/2016,14:00:00,,12.16,,7.74,,5.5,,11.8,,117,,114.1,,10.11
6/1/2016,14:15:00,,12.27,,7.74,,5.8,,11.8,,117,,114.3,,10.1
6/1/2016,14:30:00,,12.37,,7.74,,5,,11.8,,117,,114.3,,10.07
6/1/2016,14:45:00,,12.53,,7.74,,5.4,,11.8,,116.7,,114.6,,10.07
6/1/2016,15:00:00,,12.69,,7.75,,5.6,,11.8,,117.2,,115.2,,10.08
6/1/2016,15:15:00,,12.81,,7.75,,6.1,,11.8,,117.2,,115.4,,10.08
6/1/2016,15:30:00,,12.95,,7.75,,5.3,,11.8,,117.2,,115.3,,10.03
6/1/2016,15:45:00,,13.14,,7.75,,5.6,,11.8,,117.2,,115.6,,10.01
6/1/2016,16:00:00,,13.29,,7.76,,5.5,,11.8,,116.9,,116.3,,10.05
6/1/2016,16:15:00,,13.39,,7.76,,5.6,,11.8,,117.2,,115.9,,9.98
6/1/2016,16:30:00,,13.45,,7.76,,6.4,,11.8,,117.3,,115.5,,9.94
6/1/2016,16:45:00,,13.53,,7.76,,5,,11.9,,117.4,,115.5,,9.92
6/1/2016,17:00:00,,13.55,,7.76,,6.2,,11.8,,117.3,,114.3,,9.81
6/1/2016,17:15:00,,13.52,,7.76,,5.9,,11.9,,117.4,,113.8,,9.77
6/1/2016,17:30:00,,13.45,,7.74,,5.8,,11.9,,117.5,,112.8,,9.71
6/1/2016,17:45:00,,13.41,,7.74,,6.3,,11.9,,117,,113.2,,9.75
6/1/2016,18:00:00,,13.38,,7.73,,5.6,,11.8,,117.3,,111.7,,9.63
6/1/2016,18:15:00,,13.35,,7.74,,5.4,,11.8,,117.5,,112,,9.65
6/1/2016,18:30:00,,13.33,,7.73,,5.4,,11.9,,117.5,,111.4,,9.61
6/1/2016,18:45:00,,13.4,,7.73,,6.2,,11.9,,117.5,,112,,9.65
6/1/2016,19:00:00,,13.43,,7.74,,6.2,,11.9,,117.2,,111.8,,9.62
6/1/2016,19:15:00,,13.45,,7.74,,5.8,,11.8,,117.7,,112.3,,9.66
6/1/2016,19:30:00,,13.41,,7.73,,5.3,,11.9,,117.6,,110.7,,9.53
6/1/2016,19:45:00,,13.39,,7.73,,5.4,,11.8,,117.7,,110.3,,9.5
6/1/2016,20:00:00,,13.35,,7.73,,5.6,,11.8,,117.5,,109.7,,9.46
6/1/2016,20:15:00,,13.32,,7.73,,5.6,,11.8,,117.8,,110.2,,9.51
6/1/2016,20:30:00,,13.29,,7.72,,5.9,,11.9,,117.9,,109.4,,9.44
6/1/2016,20:45:00,,13.25,,7.72,,5.6,,11.9,,117.6,,109.2,,9.44
6/1/2016,21:00:00,,13.2,,7.72,,6,,11.8,,117.6,,108.7,,9.4
6/1/2016,21:15:00,,13.15,,7.72,,8.7,,11.9,,117.6,,107.9,,9.34
6/1/2016,21:30:00,,13.09,,7.71,,5.5,,11.8,,117.7,,107.4,,9.32
6/1/2016,21:45:00,,13.02,,7.71,,6.3,,11.8,,118.1,,106.8,,9.28
6/1/2016,22:00:00,,12.94,,7.7,,5.5,,11.8,,117.8,,106.4,,9.26
6/1/2016,22:15:00,,12.86,,7.7,,5.1,,11.8,,117.8,,106,,9.24
6/1/2016,22:30:00,,12.77,,7.69,,6.6,,11.8,,118,,105.2,,9.19
6/1/2016,22:45:00,,12.69,,7.69,,5.8,,11.8,,118.1,,104,,9.11
6/1/2016,23:00:00,,12.61,,7.68,,6.2,,11.8,,118.2,,104.8,,9.19
6/1/2016,23:15:00,,12.52,,7.68,,5.4,,11.8,,118.2,,103.7,,9.11
6/1/2016,23:30:00,,12.44,,7.68,,5.6,,11.8,,118.2,,103.3,,9.09
6/1/2016,23:45:00,,12.36,,7.67,,6.9,,11.8,,117.8,,102.6,,9.04
6/2/2016,0:00:00,,12.28,,7.66,,5.3,,11.8,,117.9,,102.4,,9.05
6/2/2016,0:15:00,,12.21,,7.67,,5.9,,11.8,,117.7,,102.1,,9.03
6/2/2016,0:30:00,,12.13,,7.66,,6.1,,11.8,,117.8,,102.1,,9.05
6/2/2016,0:45:00,,12.07,,7.66,,5.7,,11.8,,117.8,,101.6,,9.02
6/2/2016,1:00:00,,12,,7.65,,5.9,,11.8,,117.9,,101.2,,9
6/2/2016,1:15:00,,11.93,,7.65,,5.9,,11.8,,117.9,,100.4,,8.94
6/2/2016,1:30:00,,11.86,,7.65,,7.5,,11.8,,118.1,,100.5,,8.96
6/2/2016,1:45:00,,11.79,,7.64,,7,,11.8,,118.2,,100.3,,8.96
6/2/2016,2:00:00,,11.73,,7.64,,6.4,,11.8,,118.2,,100.3,,8.98
6/2/2016,2:15:00,,11.67,,7.64,,6.4,,11.8,,117.9,,99.9,,8.95
6/2/2016,2:30:00,,11.6,,7.64,,6,,11.8,,117.9,,99.8,,8.95
6/2/2016,2:45:00,,11.54,,7.63,,6.7,,11.8,,118,,99.8,,8.97
6/2/2016,3:00:00,,11.47,,7.63,,5.9,,11.8,,118,,99.4,,8.95
6/2/2016,3:15:00,,11.39,,7.63,,6.3,,11.8,,118.1,,99.3,,8.95
6/2/2016,3:30:00,,11.32,,7.63,,6.6,,11.8,,118.3,,99,,8.95
6/2/2016,3:45:00,,11.25,,7.63,,6.1,,11.8,,118,,99.1,,8.96
6/2/2016,4:00:00,,11.17,,7.63,,6.5,,11.8,,117.9,,98.8,,8.96
6/2/2016,4:15:00,,11.1,,7.63,,6,,11.8,,118.5,,98.8,,8.97
6/2/2016,4:30:00,,11.03,,7.63,,5.8,,11.8,,118.3,,99,,9.01
6/2/2016,4:45:00,,10.97,,7.63,,5.9,,11.8,,118.4,,98.7,,8.99
6/2/2016,5:00:00,,10.91,,7.63,,6.7,,11.8,,118.1,,98.9,,9.02
6/2/2016,5:15:00,,10.86,,7.62,,6.5,,11.8,,118.4,,98.6,,9
6/2/2016,5:30:00,,10.81,,7.62,,6.4,,11.8,,118.3,,98.7,,9.02
6/2/2016,5:45:00,,10.76,,7.63,,6,,11.8,,118.2,,98.4,,9.01
6/2/2016,6:00:00,,10.72,,7.62,,8,,11.8,,118.1,,98.6,,9.03
6/2/2016,6:15:00,,10.69,,7.62,,5.7,,11.8,,118.7,,98.8,,9.05
6/2/2016,6:30:00,,10.66,,7.63,,5.6,,11.8,,118.6,,99,,9.08
6/2/2016,6:45:00,,10.63,,7.62,,6.1,,11.8,,118.7,,99,,9.08
6/2/2016,7:00:00,,10.61,,7.62,,6,,11.8,,118.6,,99.2,,9.11
6/2/2016,7:15:00,,10.6,,7.62,,6.6,,11.8,,118.7,,100,,9.19
6/2/2016,7:30:00,,10.59,,7.63,,5.8,,11.8,,118.3,,100.7,,9.25
6/2/2016,7:45:00,,10.6,,7.63,,5.5,,11.8,,118.6,,101.3,,9.31
6/2/2016,8:00:00,,10.62,,7.64,,13.9,,11.8,,118.4,,102.3,,9.39
6/2/2016,8:15:00,,10.64,,7.64,,6.1,,11.8,,118.6,,102.7,,9.43
6/2/2016,8:30:00,,10.66,,7.64,,5.5,,11.8,,118.6,,102.8,,9.43
6/2/2016,8:45:00,,10.68,,7.65,,5.7,,11.8,,118.7,,103.6,,9.5
6/2/2016,9:00:00,,10.69,,7.66,,6,,11.8,,118.2,,104,,9.53
6/2/2016,9:15:00,,10.71,,7.66,,5.5,,11.8,,118.7,,104.2,,9.55
6/2/2016,9:30:00,,10.75,,7.67,,6,,11.8,,118.3,,105,,9.61
6/2/2016,9:45:00,,10.81,,7.67,,5.5,,11.8,,118.3,,105.7,,9.66
6/2/2016,10:00:00,,10.89,,7.67,,5.7,,11.8,,118.2,,106.3,,9.7
6/2/2016,10:15:00,,10.98,,7.68,,6.5,,11.8,,118.3,,107.4,,9.77
6/2/2016,10:30:00,,11.09,,7.68,,6.3,,11.8,,118.2,,107.4,,9.76
6/2/2016,10:45:00,,11.17,,7.68,,5.4,,11.8,,118.3,,108.3,,9.82
6/2/2016,11:00:00,,11.24,,7.69,,5.9,,11.8,,118.6,,108.9,,9.86
6/2/2016,11:15:00,,11.28,,7.69,,7.4,,11.8,,118.3,,109.5,,9.9
6/2/2016,11:30:00,,11.31,,7.69,,6.2,,11.8,,118.7,,109.4,,9.88
6/2/2016,11:45:00,,11.41,,7.7,,5.4,,11.8,,118.7,,110.2,,9.93
6/2/2016,12:00:00,,11.47,,7.7,,5.7,,11.8,,118.4,,110.6,,9.95
6/2/2016,12:15:00,,11.56,,7.7,,5.7,,11.8,,118.8,,111.2,,9.98
6/2/2016,12:30:00,,11.59,,7.7,,5.5,,11.8,,118.8,,111.2,,9.98
6/2/2016,12:45:00,,11.63,,7.71,,5.4,,11.8,,118.7,,111.3,,9.98
6/2/2016,13:00:00,,11.67,,7.71,,5.9,,11.8,,118.6,,111.7,,10.01
6/2/2016,13:15:00,,11.72,,7.72,,5.5,,11.8,,119,,111.7,,10
6/2/2016,13:30:00,,11.8,,7.72,,8.2,,11.8,,119.1,,111.5,,9.96
6/2/2016,13:45:00,,11.88,,7.72,,5.5,,11.8,,118.7,,112.3,,10.01
6/2/2016,14:00:00,,12.02,,7.72,,5.7,,11.8,,119,,113.3,,10.07
6/2/2016,14:15:00,,12.17,,7.73,,5.4,,11.8,,118.8,,113.8,,10.08
6/2/2016,14:30:00,,12.4,,7.73,,5.8,,11.8,,119.2,,114.3,,10.07
6/2/2016,14:45:00,,12.51,,7.73,,5.6,,11.8,,119.4,,114.4,,10.05
6/2/2016,15:00:00,,12.54,,7.73,,5.8,,11.8,,119.4,,113.9,,10.01
6/2/2016,15:15:00,,12.54,,7.73,,5.1,,11.8,,119.4,,113.8,,9.99
6/2/2016,15:30:00,,12.53,,7.73,,5.5,,11.8,,119.2,,113.3,,9.95
6/2/2016,15:45:00,,12.5,,7.73,,5.6,,11.8,,119.3,,112.6,,9.9
6/2/2016,16:00:00,,12.45,,7.73,,5.9,,11.8,,119.6,,112.3,,9.88
6/2/2016,16:15:00,,12.54,,7.73,,5.7,,11.8,,119.5,,112.6,,9.89
6/2/2016,16:30:00,,12.66,,7.73,,6.2,,11.8,,119.3,,113.5,,9.94
6/2/2016,16:45:00,,12.74,,7.73,,6,,11.8,,119.3,,113.5,,9.92
6/2/2016,17:00:00,,12.78,,7.73,,5.4,,11.8,,119.7,,113.7,,9.93
6/2/2016,17:15:00,,12.85,,7.73,,5.5,,11.8,,119.7,,113.3,,9.89
6/2/2016,17:30:00,,12.94,,7.73,,5.4,,11.8,,119.8,,113.4,,9.87
6/2/2016,17:45:00,,13.01,,7.73,,5.8,,11.8,,119.8,,114.1,,9.91
6/2/2016,18:00:00,,13.07,,7.73,,5.4,,11.8,,119.9,,114,,9.89
6/2/2016,18:15:00,,13.11,,7.72,,5.9,,11.8,,119.9,,113.7,,9.86
6/2/2016,18:30:00,,13.14,,7.73,,5.3,,11.8,,119.9,,113.8,,9.86
6/2/2016,18:45:00,,13.15,,7.73,,5.7,,11.8,,119.7,,112.9,,9.78
6/2/2016,19:00:00,,13.16,,7.73,,6.6,,11.8,,120,,112.6,,9.75
6/2/2016,19:15:00,,13.17,,7.72,,5.7,,11.8,,120.2,,112.7,,9.75
6/2/2016,19:30:00,,13.17,,7.72,,5.8,,11.8,,119.8,,112.5,,9.74
6/2/2016,19:45:00,,13.16,,7.73,,6.1,,11.8,,119.8,,112.2,,9.72
6/2/2016,20:00:00,,13.14,,7.72,,5.6,,11.8,,120.2,,111.3,,9.64
6/2/2016,20:15:00,,13.12,,7.72,,6,,11.8,,120.2,,111,,9.63
6/2/2016,20:30:00,,13.09,,7.72,,6.1,,11.8,,119.9,,110.6,,9.59
6/2/2016,20:45:00,,13.06,,7.71,,6.2,,11.8,,120.1,,109,,9.46
6/2/2016,21:00:00,,13.03,,7.72,,5.5,,11.8,,120.1,,109.7,,9.52
6/2/2016,21:15:00,,13.01,,7.7,,5.4,,11.8,,120.4,,109.5,,9.52
6/2/2016,21:30:00,,12.97,,7.7,,5.8,,11.8,,120.1,,108.1,,9.4
6/2/2016,21:45:00,,12.94,,7.7,,6.1,,11.8,,120.5,,108.1,,9.41
6/2/2016,22:00:00,,12.91,,7.69,,6.2,,11.8,,120.4,,107.2,,9.34
6/2/2016,22:15:00,,12.88,,7.68,,5.6,,11.8,,120.4,,106.3,,9.26
6/2/2016,22:30:00,,12.84,,7.69,,5.4,,11.8,,120.4,,106,,9.24
6/2/2016,22:45:00,,12.81,,7.68,,5.6,,11.8,,120.9,,104.8,,9.15
6/2/2016,23:00:00,,12.76,,7.67,,5.6,,11.8,,120.9,,104,,9.09
6/2/2016,23:15:00,,12.71,,7.66,,6.1,,11.8,,121,,103.9,,9.09
6/2/2016,23:30:00,,12.66,,7.66,,5.9,,11.8,,120.5,,103.1,,9.03
6/2/2016,23:45:00,,12.61,,7.66,,6.2,,11.8,,120.7,,102.5,,8.99
6/3/2016,0:00:00,,12.55,,7.65,,6.3,,11.8,,121,,102.2,,8.98
6/3/2016,0:15:00,,12.48,,7.64,,6.6,,11.8,,121,,101.6,,8.93
6/3/2016,0:30:00,,12.4,,7.64,,5.9,,11.8,,121.1,,101.3,,8.92
6/3/2016,0:45:00,,12.32,,7.64,,6.5,,11.8,,121.1,,100.9,,8.91
6/3/2016,1:00:00,,12.24,,7.63,,7.1,,11.8,,121.1,,100.5,,8.88
6/3/2016,1:15:00,,12.18,,7.64,,6.7,,11.8,,121.1,,100.6,,8.91
6/3/2016,1:30:00,,12.09,,7.64,,7.1,,11.8,,120.8,,100.2,,8.89
6/3/2016,1:45:00,,12.01,,7.63,,5.7,,11.8,,121.1,,100,,8.89
6/3/2016,2:00:00,,11.93,,7.63,,6.3,,11.8,,121.1,,99.9,,8.9
6/3/2016,2:15:00,,11.84,,7.63,,6.3,,11.8,,121,,100,,8.93
6/3/2016,2:30:00,,11.75,,7.63,,6.4,,11.8,,120.7,,99.8,,8.92
6/3/2016,2:45:00,,11.65,,7.63,,9.6,,11.8,,120.8,,99.2,,8.89
6/3/2016,3:00:00,,11.56,,7.63,,6.8,,11.8,,120.7,,99.4,,8.93
6/3/2016,3:15:00,,11.47,,7.62,,7.8,,11.8,,121.1,,98.9,,8.9
6/3/2016,3:30:00,,11.38,,7.62,,15.6,,11.8,,121,,98.9,,8.92
6/3/2016,3:45:00,,11.29,,7.62,,6.1,,11.8,,120.7,,98.5,,8.9
6/3/2016,4:00:00,,11.2,,7.62,,6.3,,11.8,,121.1,,98.5,,8.93
6/3/2016,4:15:00,,11.12,,7.62,,6.4,,11.8,,120.7,,98.8,,8.96
6/3/2016,4:30:00,,11.04,,7.62,,5.8,,11.8,,121,,98.7,,8.98
6/3/2016,4:45:00,,10.96,,7.62,,6.7,,11.8,,121.1,,99,,9.02
6/3/2016,5:00:00,,10.89,,7.61,,6.1,,11.8,,120.6,,98.7,,9.01
6/3/2016,5:15:00,,10.84,,7.61,,5.5,,11.8,,120.9,,98.9,,9.03
6/3/2016,5:30:00,,10.79,,7.61,,6.2,,11.8,,120.7,,98.3,,8.99
6/3/2016,5:45:00,,10.74,,7.62,,5.7,,11.8,,120.7,,99,,9.06
6/3/2016,6:00:00,,10.69,,7.61,,5.9,,11.8,,120.7,,98.4,,9.02
6/3/2016,6:15:00,,10.65,,7.61,,6.4,,11.8,,120.5,,99,,9.08
6/3/2016,6:30:00,,10.6,,7.62,,6.4,,11.8,,120.5,,99.6,,9.14
6/3/2016,6:45:00,,10.56,,7.62,,6.6,,11.8,,120.9,,99.7,,9.17
6/3/2016,7:00:00,,10.52,,7.62,,6,,11.8,,120.6,,100.3,,9.23
6/3/2016,7:15:00,,10.48,,7.62,,6.2,,11.8,,120.6,,100.3,,9.24
6/3/2016,7:30:00,,10.43,,7.62,,5.8,,11.8,,120.5,,101.1,,9.32
6/3/2016,7:45:00,,10.41,,7.62,,6.1,,11.8,,120.6,,101.5,,9.37
6/3/2016,8:00:00,,10.41,,7.63,,5.7,,11.8,,120.6,,102.1,,9.42
6/3/2016,8:15:00,,10.4,,7.64,,5.6,,11.8,,120.6,,102.6,,9.47
6/3/2016,8:30:00,,10.41,,7.63,,5.7,,11.8,,121,,103.3,,9.53
6/3/2016,8:45:00,,10.41,,7.64,,5.5,,11.8,,121,,103.6,,9.56
6/3/2016,9:00:00,,10.39,,7.64,,5.9,,11.8,,120.6,,104,,9.6
6/3/2016,9:15:00,,10.38,,7.65,,5.9,,11.8,,120.6,,104.3,,9.63
6/3/2016,9:30:00,,10.38,,7.65,,5.5,,11.8,,120.6,,105.1,,9.71
6/3/2016,9:45:00,,10.38,,7.65,,5.7,,11.8,,121.1,,105.4,,9.73
6/3/2016,10:00:00,,10.4,,7.66,,6.3,,11.8,,121,,105.7,,9.75
6/3/2016,10:15:00,,10.49,,7.66,,6,,11.8,,121,,106.8,,9.84
6/3/2016,10:30:00,,10.6,,7.66,,5.9,,11.8,,120.7,,107.2,,9.85
6/3/2016,10:45:00,,10.66,,7.66,,5.9,,11.8,,120.6,,107.8,,9.89
6/3/2016,11:00:00,,10.71,,7.64,,5.4,,11.8,,120.9,,108,,9.9
6/3/2016,11:15:00,,10.75,,7.68,,5.5,,11.8,,121,,110,,10.06
6/3/2016,11:30:00,,10.81,,7.68,,5.2,,11.8,,120.8,,110,,10.05
6/3/2016,11:45:00,,10.87,,7.68,,6.8,,11.8,,120.8,,110.5,,10.08
6/3/2016,12:00:00,,10.93,,7.69,,5.5,,11.8,,121.1,,111.1,,10.12
6/3/2016,12:15:00,,11.11,,7.69,,5.5,,11.8,,121.2,,111.6,,10.13
6/3/2016,12:30:00,,11.27,,7.7,,5.6,,11.8,,121.2,,112.3,,10.16
6/3/2016,12:45:00,,11.43,,7.71,,5.7,,11.8,,121.1,,112.8,,10.16
6/3/2016,13:00:00,,11.58,,7.71,,5.3,,11.8,,121.2,,113.4,,10.18
6/3/2016,13:15:00,,11.74,,7.71,,5.4,,11.8,,120.9,,114,,10.2
6/3/2016,13:30:00,,11.88,,7.71,,5.6,,11.8,,121.2,,114.8,,10.23
6/3/2016,13:45:00,,12.02,,7.72,,5.1,,11.8,,121.4,,114.9,,10.21
6/3/2016,14:00:00,,12.16,,7.72,,6,,11.8,,121.6,,115.3,,10.22
6/3/2016,14:15:00,,12.29,,7.73,,9,,11.8,,121.2,,115.6,,10.21
6/3/2016,14:30:00,,12.43,,7.73,,5.5,,11.8,,121.6,,115.9,,10.2
6/3/2016,14:45:00,,12.56,,7.73,,5.2,,11.8,,121.4,,116.4,,10.22
6/3/2016,15:00:00,,12.69,,7.73,,5.3,,11.8,,121.5,,116.8,,10.23
6/3/2016,15:15:00,,12.81,,7.73,,5.4,,11.8,,121.9,,117.1,,10.22
6/3/2016,15:30:00,,12.93,,7.74,,6,,11.8,,122,,117.4,,10.22
6/3/2016,15:45:00,,13.05,,7.74,,5.7,,11.8,,122,,117.8,,10.23
6/3/2016,16:00:00,,13.15,,7.74,,5.5,,11.8,,121.7,,118.2,,10.23
6/3/2016,16:15:00,,13.26,,7.75,,5,,11.8,,121.8,,117.9,,10.19
6/3/2016,16:30:00,,13.35,,7.74,,6,,11.8,,121.9,,118.1,,10.18
6/3/2016,16:45:00,,13.44,,7.75,,5.6,,11.8,,121.9,,117.9,,10.15
6/3/2016,17:00:00,,13.52,,7.75,,5.9,,11.8,,122.3,,117.7,,10.11
6/3/2016,17:15:00,,13.59,,7.75,,5.6,,11.8,,122.2,,118.1,,10.12
6/3/2016,17:30:00,,13.66,,7.75,,5.5,,11.8,,122.2,,117.5,,10.07
6/3/2016,17:45:00,,13.71,,7.75,,6.2,,11.8,,122.5,,117.3,,10.03
6/3/2016,18:00:00,,13.75,,7.75,,5.9,,11.8,,122.5,,117.6,,10.05
6/3/2016,18:15:00,,13.77,,7.75,,5.7,,11.8,,122.6,,117.1,,10
6/3/2016,18:30:00,,13.78,,7.75,,5.2,,11.8,,122.7,,116.9,,9.99
6/3/2016,18:45:00,,13.79,,7.75,,5.9,,11.8,,122.7,,116.8,,9.97
6/3/2016,19:00:00,,13.78,,7.75,,5.6,,11.8,,122.7,,115.8,,9.89
6/3/2016,19:15:00,,13.77,,7.74,,5.1,,11.8,,122.9,,115.5,,9.87
6/3/2016,19:30:00,,13.74,,7.74,,6.4,,11.8,,122.5,,114.9,,9.82
6/3/2016,19:45:00,,13.7,,7.74,,5.4,,11.8,,122.5,,114.5,,9.79
6/3/2016,20:00:00,,13.66,,7.74,,5.9,,11.8,,122.8,,114.3,,9.79
6/3/2016,20:15:00,,13.61,,7.73,,6,,11.8,,122.7,,112.9,,9.68
6/3/2016,20:30:00,,13.56,,7.73,,6,,11.8,,123,,112.5,,9.65
6/3/2016,20:45:00,,13.51,,7.73,,6,,11.8,,122.8,,112,,9.62
6/3/2016,21:00:00,,13.45,,7.72,,5.6,,11.8,,122.9,,111,,9.55
6/3/2016,21:15:00,,13.39,,7.71,,5.9,,11.8,,123.1,,110.5,,9.52
6/3/2016,21:30:00,,13.32,,7.7,,6.1,,11.8,,122.8,,109.6,,9.46
6/3/2016,21:45:00,,13.25,,7.7,,5.5,,11.8,,123.3,,109.3,,9.44
6/3/2016,22:00:00,,13.19,,7.69,,6.1,,11.8,,123.3,,108.6,,9.4
6/3/2016,22:15:00,,13.13,,7.69,,5.3,,11.8,,123,,107.7,,9.34
6/3/2016,22:30:00,,13.06,,7.68,,5.5,,11.8,,123,,107.4,,9.33
6/3/2016,22:45:00,,12.99,,7.68,,5.7,,11.8,,123.1,,106.4,,9.25
