OID_,reachid,AREA,PERCENTAGE
,441,5816.495478959999673,15.775941321399999
,442,1747.532112460000008,3.519161680890000
,443,149.801439398000014,0.219707558040000
,444,87365.867593500006478,71.061898117799998
,445,35715.054415300000983,79.851922604099997
,446,74322.425198900004034,83.328581041199996
,447,144881.444310999999288,70.137634205799998
,448,21003.823876200000086,30.061097261499999
,449,44811.373977700000978,47.343877380899997
,450,135353.828502999996999,68.260557103099998
,451,146018.465396000014152,43.809164356200000
,452,33925.351478999997198,25.602996328900002
,453,31039.958123199998226,15.438778344699999
,454,97209.931981300003827,73.423971969400000
,455,17677.006519899998239,16.936293037399999
,456,12475.694303599999330,13.956046388500001
,457,28426.470489999999700,31.031230656100000
,458,86075.669397299992852,49.195170185400002
,459,22828.489927099999477,43.492667942600001
,460,31931.277751199999329,48.437712720699999
,461,43737.128798700003244,35.680639666300003
,462,10312.473829200000182,13.080973151300000
,463,23736.673546099998930,42.001437537400001
,464,31727.999634299998434,56.052908714300003
,465,8943.605198350000137,19.975271708699999
,466,5257.628735790000064,19.912737884999999
,468,33252.049156499997480,65.491044280899999
,469,9275.702264850000574,21.063312352899999
,470,42248.652203700003156,67.530884097599994
,471,55922.221458799998800,71.135160622499995
,472,211480.973943999997573,67.909071494100004
,473,43155.453717199998209,15.462050323100000
,474,100998.604814000005717,80.904820878699994
,475,104458.828697000004468,35.518317190099999
,476,68835.650868500000797,44.601738189400002
,477,39301.440158700002939,22.481375857000000
,478,57574.951374900003430,35.222035719300003
,479,60611.735205899996799,71.937434532400005
,480,58982.450250000001688,47.078148923599997
,481,33812.142852600001788,36.195289519500001
,482,79374.511496100007207,60.457452075500001
,483,69031.408205500003533,61.965944799600003
,484,24363.401421499998833,20.676363068600001
,485,4237.777499929999976,5.383051179350000
,486,37129.008374400000321,25.062693833699999
,487,5887.065685309999935,37.284037527700001
,488,24941.666052299999137,26.812209776300001
,489,22405.792695399999502,20.680144606900001
,490,38280.256798499998695,42.058838039599998
,491,23884.383969499998784,46.444548460100002
,492,3234.647701119999965,4.932007285740000
,493,25906.067940600001748,39.883928132500003
,494,33417.654698400001507,67.109769328599995
,496,51335.519761499999731,92.765050567900005
,497,5571.841122900000300,14.510054821100001
,499,4471.559318059999896,12.055128404700000
,500,39759.443390799999179,26.484338430899999
,501,111533.109182999993209,56.694479041100003
,502,129032.493151999995462,70.347008338500004
,503,23660.319287900001655,54.755447846700001
,504,104646.602127000005567,54.779437374099999
,505,58302.732851399996434,64.373722898599993
,506,47208.146328599999833,48.865817724899998
,507,11922.485309499999858,24.109504425000001
,508,2833.053494239999964,11.380384155600000
,509,47641.369610299996566,56.558495237999999
,510,23894.638364599999477,34.425517608299998
,511,21929.187461699999403,41.312439796400000
,512,171537.346633000008296,84.111951599500003
,513,46176.629446799997822,77.387533845799993
,514,142638.811114000011003,75.835643884500001
,515,139766.047010000009323,40.363549511899997
,516,75682.178732000000309,89.195787284600001
,517,86373.973880000005011,84.341149263500000
,518,21704.201702099999238,99.989149292500002
,519,81620.924390600004699,85.207147969800005
,520,31447.747378600000957,39.411788290899999
,521,28083.108691500001441,65.043969148800002
,522,27507.582709700000123,65.044966808599995
,523,19543.696607000001677,63.621723313300002
,524,25515.020602799999324,61.338853091300003
,525,47454.823018800001591,46.820562146900002
,527,1321.720199569999977,1.098260092190000
,529,13036.278295899999648,39.714941211099998
,530,835.397793054999966,2.493457028230000
,531,41305.185792700001912,42.989497208800003
,532,1955.725802019999946,3.052599482050000
,533,2065.574407330000213,3.369218553190000
,535,93235.716151800006628,34.002277380400002
,537,43093.388811400000122,82.864288456699995
,539,59377.779234800000268,30.948554837300001
,540,68053.242781799999648,41.240179919600003
,541,17240.179834300000948,32.344673954999998
,542,25647.460179599998810,61.619778030100001
,543,55552.420706099997915,89.797282146499995
,545,57807.055228600002010,28.115162061700001
,546,6659.601522959999784,5.911343944140000
,547,26752.557262099999207,34.580951736800003
,548,28501.925558399998408,36.179726104099998
,549,41208.161094499999308,23.220633105000001
,550,13951.590172300000631,24.256515935300001
,551,671.360942938999983,1.273674712680000
,552,14682.085000999999465,26.089186855700000
,553,26656.765445199998794,48.966433157600001
,554,56212.756781999996747,56.865449140999999
,555,49099.026067600003444,44.019778584800001
,556,12312.442496199999368,14.518394474999999
,557,10074.136286200000541,33.693263976799997
,558,51614.783774700001231,46.635203309399998
,559,19631.086595000000671,50.747948626899998
,561,18140.069597900001099,14.134602269500000
,563,24791.597872999998799,56.824312683400002
,564,33521.959166200002073,54.635269125100002
,565,54179.395806300002732,48.292010267199998
,566,26749.771747499999037,54.185211618499999
,567,28368.178715199999715,55.303682072900003
,568,4437.374107620000359,45.722580876099997
,569,18579.452744199999870,87.090310742300005
,570,29831.307766199999605,62.151786610899997
,571,12452.533768900000723,31.779493647500001
,572,41444.480729100003373,76.951467004899996
,573,1986.570006449999937,4.555105079150000
,575,6215.761618049999925,31.066123824400002
,576,73762.395891399995890,65.011678941800000
,577,7047.877033830000073,26.488273654800000
,578,36434.096059299998160,46.653823439299998
,579,22772.222572499998932,34.432276014300001
,580,9690.155413020000196,33.314717507099999
,581,4182.995218660000319,11.032803208900001
,582,30053.676493099999789,100.000014211000007
,583,4120.241270299999996,28.280357422000002
,584,6467.706169060000320,39.188352453000000
,585,3780.574321279999822,16.129771958999999
,586,20827.153062400000636,72.270178260600005
,588,10851.271785499999169,42.796278782800002
,589,13929.246831700000257,67.211519373300007
,593,4433.384806199999730,12.354586585600000
,594,2138.053364150000107,53.194028621400001
,595,25565.695240199998807,83.912703557900002
,596,10543.252438100000290,50.709012018999999
,597,2894.444801959999950,25.813901367600000
,598,2524.891367440000067,28.821611826800002
,599,13022.290944599999420,44.638202537600002
,602,8052.335860119999779,36.127889498199998
,603,22821.116228700000647,90.399214043800001
,604,13270.300752600000123,74.149360587900006
,605,8169.041621119999945,45.667986464999998
,606,17271.701676399999997,33.924569772799998
,607,28862.896135399998457,38.060621592700002
,608,4883.848254640000050,11.306127623000000
,609,3727.446105070000158,16.106075973100001
,610,3033.583849310000005,9.906872206610000
,611,2231.712921379999898,10.484299985900000
,612,3655.178200670000024,10.778843541900001
,613,23288.446696700000757,65.565281268199996
,614,5578.670561879999696,39.815209333299997
,615,15547.695536200000788,92.795052748399996
,616,1353.017176229999905,3.477920644740000
,617,2908.583201999999801,10.593410972299999
,618,93308.957536100002471,61.229180634099997
,620,10348.044563299999936,66.316305418599995
,621,6013.441289739999775,52.843763746299999
,622,10424.631360100000165,50.748864129799998
,625,23841.101932099998521,61.563760465999998
,628,2494.133998910000173,20.082811953699998
,629,1116.235737279999967,6.954428120190000
,631,5114.812639239999953,27.086760836400000
,632,6471.626466650000111,27.003858607800002
,634,8338.134914719999870,15.333847542399999
,639,3792.020903850000195,5.724882039530000
,642,902.767343614999959,1.715064976730000
,643,1054.854457240000102,1.953688657320000
,644,14730.773691000000326,23.079487531900000
,646,4514.870441570000366,14.265369992700000
,647,18997.600841100000252,35.369230698000003
,648,18592.526565200001642,30.022733331200001
,650,1571.282063289999996,7.823579447400000
,651,7304.377744510000412,23.454550574900001
,652,7648.123222330000317,46.241625592900000
,653,8909.533015490000253,60.843352905400003
,654,16183.332270599999902,100.000012798000000
,655,17623.620968600000197,72.193705938099995
,656,13486.963811699999496,55.542512777100001
,657,9608.625916720000532,59.364524888699997
,658,19764.007111700000678,92.573144231200004
,659,2792.051877639999930,58.292215877700002
,660,20826.220221600000514,99.999984744700001
,661,94.188189234700005,0.826030420488000
,663,5055.808736650000355,28.734341989099999
,664,233.491248896000002,4.649209969400000
,665,60.036476890000003,0.267205865209000
,666,64137.599052400000801,88.430112402800006
,667,28807.044905999999173,52.928792731199998
,668,4389.226157660000354,90.945188180200006
,669,16498.271297100000083,48.520495877400002
,670,53696.799208099997486,80.323512762400000
,671,14461.968325899999400,76.342231880200004
,672,1141.458324899999980,3.505591818880000
,673,24320.505459200001496,78.743060302100005
,674,2021.620446619999939,45.886907780400001
,675,67167.762208000000101,92.568355247200003
,676,9564.386326980000376,48.909624213400001
,677,36386.094847000000300,56.025267994700002
,678,44403.809396999997261,31.359533158400001
,679,51042.478820500000438,61.860910732000001
,681,9169.769486179999149,16.656688728300001
,682,3980.281807240000035,6.173405192950000
,683,6144.768675340000300,11.642034101200000
,684,1799.803940750000038,4.384329018870000
,685,13507.127148499999748,41.920323265500002
,686,2038.717617539999992,23.701096907099998
,687,41728.854961299999559,95.162872930099994
,688,22396.075196699999651,74.740839510399994
,690,2750.043834109999807,21.513833173900000
,691,12094.165907099999458,65.751614531200005
,692,68990.599004699994111,77.732923880000001
,693,10320.896605199999613,49.895676942100003
,694,6766.055819410000367,54.117185844799998
,695,3145.155864899999870,85.651359896100004
,696,17482.907470199999807,40.219486308800001
,697,16995.688974900000176,46.693744377000002
,698,13242.128242400000090,35.057368320599998
,699,57801.719129700002668,84.904193473299998
,700,9896.879313769999499,60.519310523000001
,701,8859.785755490000156,55.491834591600004
,702,44362.724409700000251,80.700676153000003
,703,9546.188947819999157,35.221791104399998
,704,6622.871379979999801,10.322293581300000
,705,25610.904211699998996,79.268810013500001
,706,8887.690291020000586,61.672617156800001
,707,16176.309005499999330,86.067026699500005
,708,15619.200354599999628,34.900611011899997
,709,12440.137461599999369,61.816147351799998
,710,20925.501346500001091,94.915588394099998
,711,11805.895037599999341,79.905365434000004
,712,10265.566992699999901,59.083182579499997
,713,6380.003239229999963,55.088399468200002
,714,5212.650581859999875,38.715721850199998
,715,17453.239108199999464,89.665168060100001
,716,3091.854126300000189,46.500945202899999
,717,7045.479718700000376,16.482385587400000
,718,7870.673201460000200,56.038858557099999
,719,7831.374385570000413,36.465898457000002
,720,9957.470201840000300,49.884758249999997
,721,1292.410662730000013,8.082201179609999
,722,5121.572878339999988,49.259591338600003
,723,18703.970870100001775,100.000012498000004
,724,7986.000116309999612,62.722406789600001
,725,10429.530176500000380,71.336798653499997
,726,7484.731839349999973,22.399544405899999
,727,34547.782286100002239,87.224169250200006
,728,12558.718066499999622,100.000012432000005
,729,7800.292959909999809,33.312539221199998
,730,27687.236820499998430,92.852778404600002
,731,17416.208956499998749,79.819486669900002
,732,7432.127210700000433,100.000011905999997
,733,26958.362511800001812,95.003829978900001
,734,1703.937003739999909,40.094215657299998
,735,4464.526909729999716,62.533169973000000
,736,4842.690297039999678,36.971740492300000
,737,60859.249590100000205,74.671386633400004
,738,73927.869739700006903,92.418125001999996
,739,3530.628334179999911,99.999835283099998
,740,15704.234103200000391,82.010282991699995
,742,8368.584859660000802,47.270839457299999
,743,2687.279620429999795,23.597147841100000
,744,28652.864680300001055,82.760440791299999
,745,19761.887051699999574,72.168302747400006
,746,42696.269081400001596,55.191855431500002
,747,35584.205070600000909,69.383797032399997
,748,8217.359074320000218,32.430093364400001
,749,26548.334952199998952,62.761789358400002
,750,3791.750171990000126,59.962700142199999
,751,3985.803292049999982,22.530011257799998
,752,734.289615267000045,5.597761228830000
,753,7592.049683029999869,24.183437495100002
,754,8313.586738289999630,52.377156700199997
,755,3214.878250669999943,15.416135517300001
,757,69.498107060400002,0.466819180938000
,758,1120.514241209999909,5.227681991170000
,760,1017.256326609999974,3.707424011240000
,761,2201.738064860000122,18.723124045999999
,762,1129.897591209999973,4.106604598780000
,763,12612.363738500000181,29.445614525700002
,764,6435.196354929999870,51.506253392900000
,765,8241.727870700000494,44.214625931199997
,766,56224.357505499996478,97.388341108700004
,767,14566.081625900000290,70.365266887600001
,768,21373.321076100000937,26.433344250000001
,769,2063.418433249999907,10.241289097499999
,770,8814.972526260000450,56.227299561300001
,771,11181.951093699999547,65.940844237899995
,772,64494.362195699999575,80.797065802899994
,773,39656.082964699999138,99.078724171800005
,775,1322.904966569999942,3.571973881470000
,776,2088.095794769999884,16.141193546000000
,777,31378.674265199999354,67.028480818399998
,778,7500.557713160000276,20.771256492900001
,779,27142.443282000000181,74.174487347300001
,780,1418.758891310000081,10.871478532699999
,781,4094.731691540000156,17.619592898400001
,782,9291.363282110000000,71.923444457499997
,783,2707.159354890000031,20.296076350500002
,784,33550.853430199997092,73.874013386700000
,785,8101.367001100000380,52.635281364100003
,786,1346.372843150000108,8.203594262650000
,787,2424.942014570000083,20.637134261900002
,788,10576.030753999999433,51.339739305199998
,789,16459.698830099998304,85.955056384800002
,790,16631.556495100001484,88.601278313300000
,791,11081.199968599999920,46.091647964300002
,792,10021.036554399999659,23.144379754399999
,793,5665.089067920000161,81.464084472400003
