"agency_cd","site_no","Date","max_temp","max_temp_flag","min_temp","min_temp_flag","mean_temp","mean_temp_flag"
"USGS",15258000,2010-03-13,1.5,"A",1,"A",1,"A"
"USGS",15258000,2010-03-14,1.5,"A",1,"A",1,"A"
"USGS",15258000,2010-03-15,1.5,"A",1,"A",1,"A"
"USGS",15258000,2010-03-16,1.5,"A",1,"A",1,"A"
"USGS",15258000,2010-03-17,1.5,"A",1,"A",1.5,"A"
"USGS",15258000,2010-03-18,1.5,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-19,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-20,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-21,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-22,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-23,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-24,1.5,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-25,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-26,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-27,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-28,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-29,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-03-30,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-03-31,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-01,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-02,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-03,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-04,2,"A",2,"A",2,"A"
"USGS",15258000,2010-04-05,2,"A",2,"A",2,"A"
"USGS",15258000,2010-04-06,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-07,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-08,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-09,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-10,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-11,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-12,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-13,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-04-14,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-15,3,"A",2,"A",2,"A"
"USGS",15258000,2010-04-16,2,"A",2,"A",2,"A"
"USGS",15258000,2010-04-17,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-18,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-19,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-20,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-21,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-04-22,2.5,"A",2,"A",2.5,"A"
"USGS",15258000,2010-04-23,2.5,"A",2,"A",2.5,"A"
"USGS",15258000,2010-04-24,3,"A",2,"A",2.5,"A"
"USGS",15258000,2010-04-25,2.5,"A",1.5,"A",2.5,"A"
"USGS",15258000,2010-04-26,3,"A",2.5,"A",2.5,"A"
"USGS",15258000,2010-04-27,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2010-04-28,3,"A",3,"A",3,"A"
"USGS",15258000,2010-04-29,3,"A",3,"A",3,"A"
"USGS",15258000,2010-04-30,3.5,"A",3,"A",3,"A"
"USGS",15258000,2010-05-01,3.5,"A",3,"A",3,"A"
"USGS",15258000,2010-05-02,3,"A",3,"A",3,"A"
"USGS",15258000,2010-05-03,3.5,"A",3,"A",3,"A"
"USGS",15258000,2010-05-04,3.5,"A",3,"A",3.5,"A"
"USGS",15258000,2010-05-05,4,"A",3.5,"A",3.5,"A"
"USGS",15258000,2010-05-06,3.5,"A",3.5,"A",3.5,"A"
"USGS",15258000,2010-05-07,4,"A",3.5,"A",3.5,"A"
"USGS",15258000,2010-05-08,4,"A",3.5,"A",4,"A"
"USGS",15258000,2010-05-09,4.5,"A",3.5,"A",4,"A"
"USGS",15258000,2010-05-10,4.5,"A",4,"A",4,"A"
"USGS",15258000,2010-05-11,4,"A",4,"A",4,"A"
"USGS",15258000,2010-05-12,4,"A",4,"A",4,"A"
"USGS",15258000,2010-05-13,4,"A",4,"A",4,"A"
"USGS",15258000,2010-05-14,4,"A",4,"A",4,"A"
"USGS",15258000,2010-05-15,4,"A",4,"A",4,"A"
"USGS",15258000,2010-05-16,4.5,"A",4,"A",4,"A"
"USGS",15258000,2010-05-17,4.5,"A",4,"A",4.5,"A"
"USGS",15258000,2010-05-18,5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2010-05-19,5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2010-05-20,5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2010-05-21,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2010-05-22,5.5,"A",5,"A",5,"A"
"USGS",15258000,2010-05-23,5.5,"A",5,"A",5,"A"
"USGS",15258000,2010-05-24,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2010-05-25,5.5,"A",5,"A",5.5,"A"
"USGS",15258000,2010-05-26,5.5,"A",5,"A",5,"A"
"USGS",15258000,2010-05-27,7.5,"A",5,"A",6,"A"
"USGS",15258000,2010-05-28,7.5,"A",5.5,"A",6.5,"A"
"USGS",15258000,2010-05-29,7,"A",5.5,"A",6.5,"A"
"USGS",15258000,2010-05-30,6.5,"A",5.5,"A",6.5,"A"
"USGS",15258000,2010-05-31,6.5,"A",5,"A",6,"A"
"USGS",15258000,2010-06-01,6.5,"A",6,"A",6.5,"A"
"USGS",15258000,2010-06-02,6,"A",5,"A",5.5,"A"
"USGS",15258000,2010-06-03,6.5,"A",5,"A",6,"A"
"USGS",15258000,2010-06-04,6,"A",5.5,"A",6,"A"
"USGS",15258000,2010-06-05,6,"A",6,"A",6,"A"
"USGS",15258000,2010-06-06,6,"A",6,"A",6,"A"
"USGS",15258000,2010-06-07,6.5,"A",5.5,"A",6,"A"
"USGS",15258000,2010-06-08,6.5,"A",6,"A",6,"A"
"USGS",15258000,2010-06-09,6,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-06-10,6.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-06-11,7,"A",6,"A",6.5,"A"
"USGS",15258000,2010-06-12,7,"A",6,"A",6.5,"A"
"USGS",15258000,2010-06-13,7,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-06-14,7,"A",6.5,"A",7,"A"
"USGS",15258000,2010-06-15,7,"A",7,"A",7,"A"
"USGS",15258000,2010-06-16,7,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-06-17,7,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-06-18,7,"A",6.5,"A",7,"A"
"USGS",15258000,2010-06-19,7,"A",6.5,"A",7,"A"
"USGS",15258000,2010-06-20,7,"A",6,"A",6.5,"A"
"USGS",15258000,2010-06-21,8,"A",6,"A",6.5,"A"
"USGS",15258000,2010-06-22,8,"A",7,"A",7.5,"A"
"USGS",15258000,2010-06-23,8,"A",6.5,"A",7.5,"A"
"USGS",15258000,2010-06-24,7.5,"A",6.5,"A",7,"A"
"USGS",15258000,2010-06-25,9,"A",7.5,"A",8.5,"A"
"USGS",15258000,2010-06-26,9,"A",7.5,"A",8.5,"A"
"USGS",15258000,2010-06-27,8.5,"A",7,"A",8,"A"
"USGS",15258000,2010-06-28,8.5,"A",6,"A",7,"A"
"USGS",15258000,2010-06-29,9,"A",7,"A",8.5,"A"
"USGS",15258000,2010-06-30,9,"A",8.5,"A",8.5,"A"
"USGS",15258000,2010-07-01,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-07-02,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-07-03,9,"A",8,"A",8.5,"A"
"USGS",15258000,2010-07-04,9.5,"A",7.5,"A",8.5,"A"
"USGS",15258000,2010-07-05,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-07-06,9,"A",8.5,"A",9,"A"
"USGS",15258000,2010-07-07,9,"A",9,"A",9,"A"
"USGS",15258000,2010-07-08,9,"A",8.5,"A",8.5,"A"
"USGS",15258000,2010-07-09,9,"A",8,"A",8.5,"A"
"USGS",15258000,2010-07-10,9,"A",8.5,"A",9,"A"
"USGS",15258000,2010-07-11,9,"A",7.5,"A",8.5,"A"
"USGS",15258000,2010-07-12,9.5,"A",7.5,"A",8.5,"A"
"USGS",15258000,2010-07-13,9.5,"A",8,"A",9,"A"
"USGS",15258000,2010-07-14,9,"A",8,"A",8,"A"
"USGS",15258000,2010-07-15,9.5,"A",8,"A",9,"A"
"USGS",15258000,2010-07-16,9.5,"A",9,"A",9,"A"
"USGS",15258000,2010-07-17,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-07-18,10,"A",9.5,"A",9.5,"A"
"USGS",15258000,2010-07-19,9.5,"A",9.5,"A",9.5,"A"
"USGS",15258000,2010-07-20,9.5,"A",9.5,"A",9.5,"A"
"USGS",15258000,2010-07-21,9.5,"A",8,"A",8.5,"A"
"USGS",15258000,2010-07-22,9.5,"A",8,"A",9,"A"
"USGS",15258000,2010-07-23,9,"A",7,"A",8,"A"
"USGS",15258000,2010-07-24,8.5,"A",7,"A",8,"A"
"USGS",15258000,2010-07-25,9,"A",8.5,"A",9,"A"
"USGS",15258000,2010-07-26,9,"A",9,"A",9,"A"
"USGS",15258000,2010-07-27,9,"A",8,"A",8.5,"A"
"USGS",15258000,2010-07-28,9.5,"A",8.5,"A",8.5,"A"
"USGS",15258000,2010-07-29,10,"A",9.5,"A",9.5,"A"
"USGS",15258000,2010-07-30,10,"A",9.5,"A",10,"A"
"USGS",15258000,2010-07-31,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-08-01,9,"A",8.5,"A",8.5,"A"
"USGS",15258000,2010-08-02,10.5,"A",8,"A",9,"A"
"USGS",15258000,2010-08-03,10.5,"A",10,"A",10.5,"A"
"USGS",15258000,2010-08-04,10.5,"A",10,"A",10.5,"A"
"USGS",15258000,2010-08-05,10.5,"A",9.5,"A",10,"A"
"USGS",15258000,2010-08-06,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-08-07,9,"A",8.5,"A",9,"A"
"USGS",15258000,2010-08-08,10.5,"A",8.5,"A",9.5,"A"
"USGS",15258000,2010-08-09,10.5,"A",10,"A",10,"A"
"USGS",15258000,2010-08-10,10.5,"A",10,"A",10,"A"
"USGS",15258000,2010-08-11,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-12,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-13,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-14,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-15,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-16,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-17,10,"A",10,"A",10,"A"
"USGS",15258000,2010-08-18,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-08-19,9.5,"A",7.5,"A",8.5,"A"
"USGS",15258000,2010-08-20,9.5,"A",7.5,"A",8,"A"
"USGS",15258000,2010-08-21,10.5,"A",9,"A",10,"A"
"USGS",15258000,2010-08-22,10.5,"A",10.5,"A",10.5,"A"
"USGS",15258000,2010-08-23,10.5,"A",9,"A",10,"A"
"USGS",15258000,2010-08-24,9.5,"A",8,"A",8.5,"A"
"USGS",15258000,2010-08-25,9,"A",8,"A",8.5,"A"
"USGS",15258000,2010-08-26,10.5,"A",8.5,"A",10,"A"
"USGS",15258000,2010-08-27,11,"A",10.5,"A",11,"A"
"USGS",15258000,2010-08-28,11,"A",10.5,"A",11,"A"
"USGS",15258000,2010-08-29,10.5,"A",10,"A",10.5,"A"
"USGS",15258000,2010-08-30,10.5,"A",9,"A",10,"A"
"USGS",15258000,2010-08-31,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-09-01,10,"A",9.5,"A",9.5,"A"
"USGS",15258000,2010-09-02,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-09-03,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2010-09-04,11,"A",9.5,"A",10.5,"A"
"USGS",15258000,2010-09-05,10.5,"A",9.5,"A",10,"A"
"USGS",15258000,2010-09-06,10.5,"A",9.5,"A",9.5,"A"
"USGS",15258000,2010-09-07,11,"A",10,"A",10.5,"A"
"USGS",15258000,2010-09-08,10.5,"A",9.5,"A",10,"A"
"USGS",15258000,2010-09-09,9.5,"A",8,"A",9,"A"
"USGS",15258000,2010-09-10,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-09-11,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-09-12,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2010-09-13,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-09-14,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-09-15,10,"A",9,"A",9.5,"A"
"USGS",15258000,2010-09-16,9.5,"A",9,"A",9.5,"A"
"USGS",15258000,2010-09-17,9,"A",8.5,"A",9,"A"
"USGS",15258000,2010-09-18,9,"A",8.5,"A",9,"A"
"USGS",15258000,2010-09-19,9.5,"A",9,"A",9,"A"
"USGS",15258000,2010-09-20,9.5,"A",9,"A",9.5,"A"
"USGS",15258000,2010-09-21,10,"A",9.5,"A",10,"A"
"USGS",15258000,2010-09-22,10,"A",10,"A",10,"A"
"USGS",15258000,2010-09-23,10,"A",10,"A",10,"A"
"USGS",15258000,2010-09-24,10,"A",9,"A",10,"A"
"USGS",15258000,2010-09-25,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2010-09-26,9,"A",8.5,"A",8.5,"A"
"USGS",15258000,2010-09-27,8.5,"A",7.5,"A",8,"A"
"USGS",15258000,2010-09-28,8,"A",7.5,"A",8,"A"
"USGS",15258000,2010-09-29,8,"A",8,"A",8,"A"
"USGS",15258000,2010-09-30,8,"A",8,"A",8,"A"
"USGS",15258000,2010-10-01,8,"A",8,"A",8,"A"
"USGS",15258000,2010-10-02,8,"A",8,"A",8,"A"
"USGS",15258000,2010-10-03,8,"A",8,"A",8,"A"
"USGS",15258000,2010-10-04,8,"A",8,"A",8,"A"
"USGS",15258000,2010-10-05,8,"A",7.5,"A",8,"A"
"USGS",15258000,2010-10-06,8,"A",7.5,"A",8,"A"
"USGS",15258000,2010-10-07,8,"A",8,"A",8,"A"
"USGS",15258000,2010-10-08,8,"A",7.5,"A",7.5,"A"
"USGS",15258000,2010-10-09,7.5,"A",7.5,"A",7.5,"A"
"USGS",15258000,2010-10-10,7.5,"A",7.5,"A",7.5,"A"
"USGS",15258000,2010-10-11,7.5,"A",7.5,"A",7.5,"A"
"USGS",15258000,2010-10-12,7.5,"A",7,"A",7.5,"A"
"USGS",15258000,2010-10-13,7,"A",7,"A",7,"A"
"USGS",15258000,2010-10-14,7,"A",7,"A",7,"A"
"USGS",15258000,2010-10-15,7,"A",7,"A",7,"A"
"USGS",15258000,2010-10-16,7,"A",6.5,"A",7,"A"
"USGS",15258000,2010-10-17,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-18,7,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-19,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-20,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-21,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-22,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-23,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-24,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-25,6.5,"A",6.5,"A",6.5,"A"
"USGS",15258000,2010-10-26,6.5,"A",6,"A",6.5,"A"
"USGS",15258000,2010-10-27,6,"A",6,"A",6,"A"
"USGS",15258000,2010-10-28,6,"A",6,"A",6,"A"
"USGS",15258000,2010-10-29,6,"A",6,"A",6,"A"
"USGS",15258000,2010-10-30,6,"A",5.5,"A",6,"A"
"USGS",15258000,2010-10-31,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-01,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-02,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-03,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-04,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-05,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-06,5.5,"A",5.5,"A",5.5,"A"
"USGS",15258000,2010-11-07,5.5,"A",5,"A",5.5,"A"
"USGS",15258000,2010-11-08,5,"A",5,"A",5,"A"
"USGS",15258000,2010-11-09,5,"A",5,"A",5,"A"
"USGS",15258000,2010-11-10,5,"A",5,"A",5,"A"
"USGS",15258000,2010-11-11,5,"A",5,"A",5,"A"
"USGS",15258000,2010-11-12,5,"A",5,"A",5,"A"
"USGS",15258000,2010-11-13,5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2010-11-14,4.5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2010-11-15,4.5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2010-11-16,4.5,"A",4,"A",4,"A"
"USGS",15258000,2010-11-17,4,"A",4,"A",4,"A"
"USGS",15258000,2010-12-01,3,"A",2.5,"A",2.5,"A"
"USGS",15258000,2010-12-02,3,"A",2.5,"A",3,"A"
"USGS",15258000,2010-12-03,3,"A",2,"A",2.5,"A"
"USGS",15258000,2010-12-04,2.5,"A",2,"A",2.5,"A"
"USGS",15258000,2010-12-05,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-12-06,3,"A",2.5,"A",2.5,"A"
"USGS",15258000,2010-12-07,3,"A",3,"A",3,"A"
"USGS",15258000,2010-12-08,3,"A",2.5,"A",3,"A"
"USGS",15258000,2010-12-09,3,"A",2.5,"A",3,"A"
"USGS",15258000,2010-12-10,3,"A",2.5,"A",2.5,"A"
"USGS",15258000,2010-12-11,3,"A",2,"A",3,"A"
"USGS",15258000,2010-12-12,3,"A",2,"A",2.5,"A"
"USGS",15258000,2010-12-13,3,"A",1.5,"A",2.5,"A"
"USGS",15258000,2010-12-14,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-15,3,"A",2,"A",2.5,"A"
"USGS",15258000,2010-12-16,2.5,"A",2,"A",2,"A"
"USGS",15258000,2010-12-17,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-18,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-19,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-20,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-12-21,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-22,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-23,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-24,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-12-25,2,"A",1,"A",1.5,"A"
"USGS",15258000,2010-12-26,2,"A",1.5,"A",1.5,"A"
"USGS",15258000,2010-12-27,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-28,2,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-29,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2010-12-30,2.5,"A",2,"A",2.5,"A"
"USGS",15258000,2010-12-31,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2011-01-01,1.5,"A",1.5,"A",1.5,"A"
"USGS",15258000,2011-01-02,1.5,"A",1,"A",1.5,"A"
"USGS",15258000,2011-01-03,1.5,"A",1,"A",1.5,"A"
"USGS",15258000,2011-01-04,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-05,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-06,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-07,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-08,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-09,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-10,1.5,"A",1,"A",1.5,"A"
"USGS",15258000,2011-01-11,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-12,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-13,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-14,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-15,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2011-01-16,1,"A",0.5,"A",0.5,"A"
"USGS",15258000,2011-01-17,0.5,"A",0.5,"A",0.5,"A"
"USGS",15258000,2011-01-18,1,"A",0.5,"A",1,"A"
"USGS",15258000,2011-01-19,1,"A",0.5,"A",0.5,"A"
"USGS",15258000,2011-01-20,1,"A",0.5,"A",1,"A"
"USGS",15258000,2011-01-21,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-22,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-23,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-24,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-25,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-26,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-27,1,"A",1,"A",1,"A"
"USGS",15258000,2011-01-28,1.5,"A",1,"A",1,"A"
"USGS",15258000,2011-01-29,1.5,"A",1,"A",1.5,"A"
