"agency_cd","site_no","Date","max_temp","max_temp_flag","min_temp","min_temp_flag","mean_temp","mean_temp_flag"
"USGS",15266110,2001-03-17,5.5,"A",0,"A",1.5,"A"
"USGS",15266110,2001-05-02,6,"A",1.5,"A",3.5,"A"
"USGS",15266110,2001-05-03,5,"A",2,"A",3.5,"A"
"USGS",15266110,2001-05-04,6,"A",1.5,"A",3,"A"
"USGS",15266110,2001-05-05,9.5,"A",1.5,"A",4.5,"A"
"USGS",15266110,2001-05-06,7,"A",3.5,"A",4.5,"A"
"USGS",15266110,2001-05-07,7,"A",3,"A",4.5,"A"
"USGS",15266110,2001-05-08,7.5,"A",3.5,"A",5,"A"
"USGS",15266110,2001-05-09,7,"A",3.5,"A",5,"A"
"USGS",15266110,2001-05-10,8,"A",3.5,"A",5.5,"A"
"USGS",15266110,2001-05-11,8.5,"A",3.5,"A",5.5,"A"
"USGS",15266110,2001-05-12,8,"A",3.5,"A",6,"A"
"USGS",15266110,2001-05-13,9.5,"A",4,"A",6,"A"
"USGS",15266110,2001-05-14,9.5,"A",5,"A",7,"A"
"USGS",15266110,2001-05-15,9,"A",6,"A",7.5,"A"
"USGS",15266110,2001-05-16,8,"A",6,"A",6.5,"A"
"USGS",15266110,2001-05-17,8.5,"A",4.5,"A",6,"A"
"USGS",15266110,2001-05-18,7.5,"A",5,"A",6,"A"
"USGS",15266110,2001-05-19,7.5,"A",4,"A",6,"A"
"USGS",15266110,2001-05-20,9.5,"A",5,"A",7,"A"
"USGS",15266110,2001-05-21,7,"A",5.5,"A",6,"A"
"USGS",15266110,2001-05-22,6.5,"A",4.5,"A",5,"A"
"USGS",15266110,2001-05-23,6,"A",4,"A",5,"A"
"USGS",15266110,2001-05-24,6.5,"A",4,"A",5,"A"
"USGS",15266110,2001-05-25,5.5,"A",4,"A",5,"A"
"USGS",15266110,2001-05-26,5.5,"A",4,"A",4.5,"A"
"USGS",15266110,2001-05-27,7.5,"A",3.5,"A",5.5,"A"
"USGS",15266110,2001-05-28,8,"A",4.5,"A",6,"A"
"USGS",15266110,2001-05-29,8,"A",5,"A",6,"A"
"USGS",15266110,2001-05-30,7,"A",4.5,"A",5.5,"A"
"USGS",15266110,2001-05-31,7.5,"A",4,"A",5.5,"A"
"USGS",15266110,2001-06-01,8,"A",4,"A",6,"A"
"USGS",15266110,2001-06-02,8.5,"A",4,"A",6.5,"A"
"USGS",15266110,2001-06-03,10.5,"A",7,"A",9,"A"
"USGS",15266110,2001-06-04,9,"A",7,"A",8,"A"
"USGS",15266110,2001-06-05,8.5,"A",7.5,"A",8,"A"
"USGS",15266110,2001-06-06,7.5,"A",5.5,"A",6.5,"A"
"USGS",15266110,2001-06-07,7.5,"A",5,"A",6,"A"
"USGS",15266110,2001-06-08,9,"A",6,"A",7.5,"A"
"USGS",15266110,2001-06-09,10,"A",6.5,"A",8,"A"
"USGS",15266110,2001-06-10,10,"A",6.5,"A",8,"A"
"USGS",15266110,2001-06-11,9.5,"A",6,"A",7.5,"A"
"USGS",15266110,2001-06-12,10.5,"A",9,"A",10,"A"
"USGS",15266110,2001-06-13,11.5,"A",9,"A",10,"A"
"USGS",15266110,2001-06-14,11.5,"A",8.5,"A",10,"A"
"USGS",15266110,2001-06-15,11,"A",7,"A",9,"A"
"USGS",15266110,2001-06-16,12,"A",8,"A",10,"A"
"USGS",15266110,2001-06-17,12.5,"A",8,"A",10.5,"A"
"USGS",15266110,2001-06-18,12,"A",10.5,"A",11.5,"A"
"USGS",15266110,2001-06-19,12,"A",10.5,"A",11.5,"A"
"USGS",15266110,2001-06-20,13,"A",9.5,"A",11,"A"
"USGS",15266110,2001-06-21,14,"A",11,"A",12.5,"A"
"USGS",15266110,2001-06-22,13.5,"A",10,"A",12,"A"
"USGS",15266110,2001-06-23,14,"A",11,"A",12.5,"A"
"USGS",15266110,2001-06-24,13.5,"A",9,"A",11,"A"
"USGS",15266110,2001-06-25,14.5,"A",9,"A",12,"A"
"USGS",15266110,2001-06-26,14,"A",10.5,"A",12.5,"A"
"USGS",15266110,2001-06-27,14,"A",11,"A",12.5,"A"
"USGS",15266110,2001-06-28,12.5,"A",8.5,"A",10.5,"A"
"USGS",15266110,2001-06-29,14,"A",10,"A",12,"A"
"USGS",15266110,2001-06-30,11.5,"A",9.5,"A",10,"A"
"USGS",15266110,2001-07-01,12,"A",9.5,"A",11,"A"
"USGS",15266110,2001-07-02,12,"A",9.5,"A",11,"A"
"USGS",15266110,2001-07-03,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2001-07-04,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2001-07-05,10.5,"A",10,"A",10,"A"
"USGS",15266110,2001-07-06,12,"A",10.5,"A",11,"A"
"USGS",15266110,2001-07-07,13,"A",12,"A",12.5,"A"
"USGS",15266110,2001-07-08,14,"A",13,"A",13.5,"A"
"USGS",15266110,2001-07-09,14,"A",13,"A",13.5,"A"
"USGS",15266110,2001-07-10,14,"A",12.5,"A",13.5,"A"
"USGS",15266110,2001-07-11,13,"A",11.5,"A",13,"A"
"USGS",15266110,2001-07-12,11.5,"A",10.5,"A",11,"A"
"USGS",15266110,2001-07-13,11.5,"A",11,"A",11,"A"
"USGS",15266110,2001-07-14,12,"A",10.5,"A",11.5,"A"
"USGS",15266110,2001-07-15,11.5,"A",11,"A",11.5,"A"
"USGS",15266110,2001-07-16,13,"A",11,"A",11.5,"A"
"USGS",15266110,2001-07-17,12.5,"A",11,"A",12,"A"
"USGS",15266110,2001-07-18,14,"A",11,"A",12,"A"
"USGS",15266110,2001-07-19,14,"A",12,"A",13.5,"A"
"USGS",15266110,2001-07-20,12,"A",11.5,"A",12,"A"
"USGS",15266110,2001-07-21,11.5,"A",10.5,"A",11,"A"
"USGS",15266110,2001-07-22,13,"A",10.5,"A",11.5,"A"
"USGS",15266110,2001-07-23,12.5,"A",12,"A",12,"A"
"USGS",15266110,2001-07-24,12,"A",11.5,"A",12,"A"
"USGS",15266110,2001-07-25,12,"A",11.5,"A",12,"A"
"USGS",15266110,2001-07-26,12.5,"A",11.5,"A",12,"A"
"USGS",15266110,2001-07-27,13.5,"A",12,"A",12.5,"A"
"USGS",15266110,2001-07-28,12.5,"A",11.5,"A",12,"A"
"USGS",15266110,2001-07-29,13,"A",11.5,"A",12,"A"
"USGS",15266110,2001-07-30,13,"A",12,"A",12.5,"A"
"USGS",15266110,2001-07-31,12,"A",11.5,"A",12,"A"
"USGS",15266110,2001-08-01,12.5,"A",11.5,"A",11.5,"A"
"USGS",15266110,2001-08-02,13,"A",11,"A",12,"A"
"USGS",15266110,2001-08-03,11.5,"A",10,"A",10.5,"A"
"USGS",15266110,2001-08-04,11.5,"A",10,"A",11,"A"
"USGS",15266110,2001-08-05,12.5,"A",10.5,"A",11.5,"A"
"USGS",15266110,2001-08-06,14,"A",12,"A",13,"A"
"USGS",15266110,2001-08-07,15,"A",12.5,"A",14,"A"
"USGS",15266110,2001-08-08,14.5,"A",13,"A",13.5,"A"
"USGS",15266110,2001-08-09,14,"A",13,"A",13.5,"A"
"USGS",15266110,2001-08-10,14.5,"A",13,"A",14,"A"
"USGS",15266110,2001-08-11,14.5,"A",13,"A",13.5,"A"
"USGS",15266110,2001-08-12,14.5,"A",13,"A",13.5,"A"
"USGS",15266110,2001-08-13,14.5,"A",13,"A",13.5,"A"
"USGS",15266110,2001-08-14,15,"A",12.5,"A",14,"A"
"USGS",15266110,2001-08-15,14.5,"A",12.5,"A",13.5,"A"
"USGS",15266110,2001-08-16,13,"A",12,"A",12.5,"A"
"USGS",15266110,2001-08-17,13.5,"A",12.5,"A",13,"A"
"USGS",15266110,2001-08-18,13,"A",12.5,"A",12.5,"A"
"USGS",15266110,2001-08-19,13,"A",12,"A",12.5,"A"
"USGS",15266110,2001-08-20,12,"A",11,"A",11.5,"A"
"USGS",15266110,2001-08-21,11.5,"A",10.5,"A",11,"A"
"USGS",15266110,2001-08-22,12.5,"A",11,"A",11.5,"A"
"USGS",15266110,2001-08-23,12.5,"A",11.5,"A",11.5,"A"
"USGS",15266110,2001-08-24,12.5,"A",12,"A",12.5,"A"
"USGS",15266110,2001-08-25,12.5,"A",12,"A",12,"A"
"USGS",15266110,2001-08-26,13,"A",12.5,"A",12.5,"A"
"USGS",15266110,2001-08-27,13,"A",11.5,"A",12,"A"
"USGS",15266110,2001-08-28,12,"A",11.5,"A",11.5,"A"
"USGS",15266110,2001-08-29,11.5,"A",11.5,"A",11.5,"A"
"USGS",15266110,2001-08-30,12,"A",11,"A",11.5,"A"
"USGS",15266110,2001-08-31,11.5,"A",11,"A",11.5,"A"
"USGS",15266110,2001-09-01,11.5,"A",11,"A",11,"A"
"USGS",15266110,2001-09-02,11,"A",11,"A",11,"A"
"USGS",15266110,2001-09-03,11.5,"A",11,"A",11,"A"
"USGS",15266110,2001-09-04,12,"A",11,"A",11.5,"A"
"USGS",15266110,2001-09-05,11,"A",8.5,"A",10,"A"
"USGS",15266110,2001-09-06,9.5,"A",8,"A",8.5,"A"
"USGS",15266110,2001-09-07,10,"A",9.5,"A",9.5,"A"
"USGS",15266110,2001-09-08,10,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-09,10,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-10,10.5,"A",10,"A",10,"A"
"USGS",15266110,2001-09-11,11,"A",10,"A",10.5,"A"
"USGS",15266110,2001-09-12,10.5,"A",10,"A",10,"A"
"USGS",15266110,2001-09-13,10,"A",9.5,"A",9.5,"A"
"USGS",15266110,2001-09-14,9.5,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-15,10,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-16,10,"A",9.5,"A",9.5,"A"
"USGS",15266110,2001-09-17,10,"A",9.5,"A",9.5,"A"
"USGS",15266110,2001-09-18,9.5,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-19,9.5,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-20,10.5,"A",9.5,"A",9.5,"A"
"USGS",15266110,2001-09-21,9.5,"A",9,"A",9.5,"A"
"USGS",15266110,2001-09-22,9,"A",9,"A",9,"A"
"USGS",15266110,2001-09-23,9,"A",8.5,"A",9,"A"
"USGS",15266110,2001-09-24,9,"A",8.5,"A",8.5,"A"
"USGS",15266110,2001-09-25,9,"A",8.5,"A",8.5,"A"
"USGS",15266110,2001-09-26,9,"A",8.5,"A",8.5,"A"
"USGS",15266110,2001-09-27,9,"A",8.5,"A",8.5,"A"
"USGS",15266110,2001-09-28,8.5,"A",8.5,"A",8.5,"A"
"USGS",15266110,2001-09-29,9,"A",8,"A",8.5,"A"
"USGS",15266110,2001-09-30,8.5,"A",8,"A",8.5,"A"
