Hydrolab MS5 47420,,,,,,,,,,,,,,,
7/31/2016,9:30:00,,13.6,,88.5,,8.29,,11.8,,3.6,,114.9,,9.9
7/31/2016,9:45:00,,13.59,,88.4,,8.3,,11.8,,3.8,,114.7,,9.89
7/31/2016,10:00:00,,13.58,,88.5,,8.3,,11.8,,3.5,,114.7,,9.89
7/31/2016,10:15:00,,13.57,,88,,8.29,,11.8,,3.7,,115,,9.91
7/31/2016,10:30:00,,13.56,,88.1,,8.32,,11.8,,3.8,,114.9,,9.91
7/31/2016,10:45:00,,13.58,,88.1,,8.32,,11.8,,3.7,,114.9,,9.9
7/31/2016,11:00:00,,13.59,,88.5,,8.34,,11.8,,3.7,,115.9,,9.99
7/31/2016,11:15:00,,13.62,,88.3,,8.36,,11.8,,3.5,,116.1,,10
7/31/2016,11:30:00,,13.64,,88.1,,8.37,,11.8,,3.6,,115.4,,9.93
7/31/2016,11:45:00,,13.68,,88.4,,8.37,,11.8,,2.9,,116.3,,10
7/31/2016,12:00:00,,13.72,,88.3,,8.39,,11.8,,9.7,,116.1,,9.97
7/31/2016,12:15:00,,13.74,,88.4,,8.38,,11.8,,3.2,,116.1,,9.97
7/31/2016,12:30:00,,13.74,,88.1,,8.39,,11.8,,3.3,,116.1,,9.97
7/31/2016,12:45:00,,13.73,,88.1,,8.39,,11.8,,3.7,,116.2,,9.98
7/31/2016,13:00:00,,13.74,,88.5,,8.37,,11.8,,3.1,,115.3,,9.9
7/31/2016,13:15:00,,13.76,,88.4,,8.39,,11.8,,2.4,,115.9,,9.95
7/31/2016,13:30:00,,13.79,,88.3,,8.39,,11.8,,3.2,,116.3,,9.98
7/31/2016,13:45:00,,13.8,,88.1,,8.38,,11.8,,3.5,,116.4,,9.98
7/31/2016,14:00:00,,13.8,,88.2,,8.4,,11.8,,3.5,,116.2,,9.97
7/31/2016,14:15:00,,13.79,,88.4,,8.39,,11.8,,3.4,,116.7,,10.01
7/31/2016,14:30:00,,13.75,,88.4,,8.4,,11.8,,3.4,,116.2,,9.98
7/31/2016,14:45:00,,13.7,,88.4,,8.37,,11.8,,3.5,,115.9,,9.96
7/31/2016,15:00:00,,13.67,,88.5,,8.38,,11.8,,4.8,,116.1,,9.99
7/31/2016,15:15:00,,13.65,,88.4,,8.4,,11.8,,4.1,,115.5,,9.94
7/31/2016,15:30:00,,13.63,,88.1,,8.38,,11.8,,3.5,,115.5,,9.95
7/31/2016,15:45:00,,13.6,,88.5,,8.38,,11.8,,3.8,,115.8,,9.98
7/31/2016,16:00:00,,13.58,,88.1,,8.39,,11.8,,4.1,,115.7,,9.97
7/31/2016,16:15:00,,13.57,,87.9,,8.38,,11.8,,4.9,,116.2,,10.02
7/31/2016,16:30:00,,13.56,,88,,8.38,,11.8,,4.1,,116.3,,10.03
7/31/2016,16:45:00,,13.54,,88.4,,8.39,,11.8,,4.6,,115.8,,9.99
7/31/2016,17:00:00,,13.57,,88.1,,8.4,,11.8,,4.4,,116.2,,10.02
7/31/2016,17:15:00,,13.58,,88.1,,8.42,,11.8,,6.4,,116.3,,10.02
7/31/2016,17:30:00,,13.57,,88.2,,8.41,,11.8,,5.2,,116.6,,10.05
7/31/2016,17:45:00,,13.48,,88.3,,8.41,,11.8,,4.4,,116.1,,10.03
7/31/2016,18:00:00,,13.34,,88.4,,8.42,,11.8,,3.8,,116.1,,10.06
7/31/2016,18:15:00,,13.16,,88.2,,8.39,,11.8,,5.3,,116.5,,10.14
7/31/2016,18:30:00,,12.97,,89.1,,8.41,,11.8,,5.5,,116.1,,10.14
7/31/2016,18:45:00,,12.79,,89.3,,8.39,,11.8,,5.3,,115.8,,10.17
7/31/2016,19:00:00,,12.62,,89.3,,8.39,,11.8,,6,,115.9,,10.21
7/31/2016,19:15:00,,12.48,,89.2,,8.38,,11.8,,5.7,,115.7,,10.23
7/31/2016,19:30:00,,12.4,,89.4,,8.37,,11.8,,5.5,,115.8,,10.25
7/31/2016,19:45:00,,12.46,,89,,8.34,,11.8,,5.8,,115.7,,10.23
7/31/2016,20:00:00,,12.64,,88.9,,8.36,,11.8,,5.4,,115.7,,10.19
7/31/2016,20:15:00,,12.83,,88.5,,8.33,,11.8,,7.2,,115.8,,10.15
7/31/2016,20:30:00,,12.97,,88.4,,8.34,,11.8,,5.6,,115.8,,10.12
7/31/2016,20:45:00,,13.07,,88.7,,8.31,,11.8,,5.4,,115.6,,10.07
7/31/2016,21:00:00,,13.15,,88.2,,8.33,,11.8,,5.5,,115.4,,10.05
7/31/2016,21:15:00,,13.18,,88.3,,8.33,,11.8,,5.5,,115.7,,10.06
7/31/2016,21:30:00,,13.21,,88.3,,8.35,,11.8,,5,,115.2,,10.01
7/31/2016,21:45:00,,13.24,,88.2,,8.33,,11.8,,4.4,,115.2,,10.01
7/31/2016,22:00:00,,13.27,,88.6,,8.32,,11.8,,4.4,,115.4,,10.01
7/31/2016,22:15:00,,13.3,,88.3,,8.33,,11.8,,4.6,,115.1,,9.98
7/31/2016,22:30:00,,13.32,,88.6,,8.34,,11.8,,3.9,,115.1,,9.98
7/31/2016,22:45:00,,13.34,,88.6,,8.31,,11.8,,4,,115.5,,10.01
7/31/2016,23:00:00,,13.35,,88.6,,8.3,,11.8,,4.1,,114.9,,9.96
7/31/2016,23:15:00,,13.35,,88.1,,8.3,,11.8,,4.3,,115.3,,10
7/31/2016,23:30:00,,13.35,,88.6,,8.28,,11.8,,4.2,,115,,9.96
7/31/2016,23:45:00,,13.34,,88.7,,8.27,,11.8,,4.3,,114.4,,9.92
8/1/2016,0:00:00,,13.32,,88.1,,8.27,,11.8,,3.9,,114.7,,9.95
8/1/2016,0:15:00,,13.29,,88.6,,8.25,,11.8,,3.6,,114.1,,9.9
8/1/2016,0:30:00,,13.27,,88.4,,8.25,,11.8,,11.1,,113.9,,9.88
8/1/2016,0:45:00,,13.26,,88,,8.25,,11.8,,3.5,,114.4,,9.93
8/1/2016,1:00:00,,13.24,,88.6,,8.26,,11.8,,3.7,,113.9,,9.9
8/1/2016,1:15:00,,13.23,,88.6,,8.24,,11.8,,3.2,,114.1,,9.91
8/1/2016,1:30:00,,13.21,,88.6,,8.24,,11.8,,3.8,,114.1,,9.92
8/1/2016,1:45:00,,13.2,,88.6,,8.24,,11.8,,3.8,,114.4,,9.95
8/1/2016,2:00:00,,13.19,,88.6,,8.22,,11.8,,4.3,,114.1,,9.92
8/1/2016,2:15:00,,13.17,,88.6,,8.24,,11.8,,3.7,,114.2,,9.94
8/1/2016,2:30:00,,13.15,,88.3,,8.22,,11.8,,3.7,,114.2,,9.94
8/1/2016,2:45:00,,13.14,,88.3,,8.21,,11.8,,4.2,,114.1,,9.94
8/1/2016,3:00:00,,13.13,,88.2,,8.22,,11.8,,4.4,,114.8,,9.99
8/1/2016,3:15:00,,13.13,,88.3,,8.22,,11.8,,3.4,,114.2,,9.94
8/1/2016,3:30:00,,13.12,,88.4,,8.24,,11.8,,4.8,,114.4,,9.97
8/1/2016,3:45:00,,13.12,,88.3,,8.21,,11.8,,3.9,,114.2,,9.95
8/1/2016,4:00:00,,13.13,,88.6,,8.21,,11.8,,4.2,,114.3,,9.96
8/1/2016,4:15:00,,13.15,,88.2,,8.21,,11.8,,3.6,,113.7,,9.89
8/1/2016,4:30:00,,13.16,,88.2,,8.22,,11.8,,3.6,,113.9,,9.91
8/1/2016,4:45:00,,13.16,,88.2,,8.2,,11.8,,4,,114.4,,9.96
8/1/2016,5:00:00,,13.17,,88.3,,8.2,,11.8,,3.4,,114.7,,9.98
8/1/2016,5:15:00,,13.17,,88.2,,8.21,,11.8,,3.5,,114.1,,9.93
8/1/2016,5:30:00,,13.17,,88,,8.21,,11.8,,3.4,,114.4,,9.96
8/1/2016,5:45:00,,13.17,,88.5,,8.19,,11.8,,3.8,,114.2,,9.93
8/1/2016,6:00:00,,13.18,,88.2,,8.21,,11.8,,3.5,,113.9,,9.9
8/1/2016,6:15:00,,13.17,,88.5,,8.18,,11.8,,3.4,,114.3,,9.94
8/1/2016,6:30:00,,13.16,,88.5,,8.19,,11.8,,4.1,,114.5,,9.96
8/1/2016,6:45:00,,13.13,,88.2,,8.19,,11.8,,3.6,,114.2,,9.94
8/1/2016,7:00:00,,13.1,,88.6,,8.21,,11.8,,3.8,,114.3,,9.96
8/1/2016,7:15:00,,13.06,,88.6,,8.21,,11.8,,4.1,,114.1,,9.95
8/1/2016,7:30:00,,13.03,,88.7,,8.2,,11.8,,3.7,,114.4,,9.99
8/1/2016,7:45:00,,12.99,,87.3,,8.2,,11.8,,3.7,,114.4,,10
8/1/2016,8:00:00,,12.96,,88.3,,8.2,,11.8,,3.7,,114.8,,10.03
8/1/2016,8:15:00,,12.95,,88.4,,8.21,,11.8,,4.2,,114.1,,9.97
8/1/2016,8:30:00,,12.95,,88.6,,8.22,,11.8,,3.9,,114.2,,9.98
8/1/2016,8:45:00,,12.95,,88.6,,8.21,,11.8,,3.8,,114.9,,10.05
8/1/2016,9:00:00,,12.95,,88.4,,8.21,,11.8,,3.8,,114.5,,10.01
8/1/2016,9:15:00,,12.95,,88.5,,8.19,,11.8,,3.5,,114.9,,10.05
8/1/2016,9:30:00,,12.96,,88.5,,8.22,,11.8,,3.9,,114.4,,10
8/1/2016,9:45:00,,12.95,,88.4,,8.23,,11.8,,3.9,,114.7,,10.02
8/1/2016,10:00:00,,12.95,,88.3,,8.22,,11.8,,3.8,,114.7,,10.03
8/1/2016,10:15:00,,12.95,,88.4,,8.23,,11.8,,4.2,,115,,10.05
8/1/2016,10:30:00,,12.96,,88.1,,8.25,,11.8,,3.7,,115,,10.05
8/1/2016,10:45:00,,12.98,,88.5,,8.26,,11.8,,4.9,,115.2,,10.07
8/1/2016,11:00:00,,13,,88.4,,8.27,,11.8,,3.9,,115.2,,10.06
8/1/2016,11:15:00,,13.02,,88.2,,8.26,,11.8,,4.1,,115.2,,10.06
8/1/2016,11:30:00,,13.05,,88.4,,8.28,,11.8,,3.5,,115.9,,10.11
8/1/2016,11:45:00,,13.08,,88.4,,8.31,,11.8,,3.4,,115.5,,10.07
8/1/2016,12:00:00,,13.11,,88.2,,8.31,,11.8,,3.8,,116,,10.1
8/1/2016,12:15:00,,13.13,,88.1,,8.32,,11.8,,3.5,,116.5,,10.14
8/1/2016,12:30:00,,13.16,,88.3,,8.32,,11.8,,3.7,,115.6,,10.06
8/1/2016,12:45:00,,13.18,,87.1,,8.34,,11.8,,3.5,,115.9,,10.08
8/1/2016,13:00:00,,13.21,,88.3,,8.34,,11.8,,4.2,,116,,10.08
8/1/2016,13:15:00,,13.24,,88.1,,8.34,,11.8,,3.5,,116.1,,10.08
8/1/2016,13:30:00,,13.26,,88,,8.34,,11.8,,3.8,,116,,10.07
8/1/2016,13:45:00,,13.29,,88.4,,8.36,,11.8,,3.7,,116.5,,10.1
8/1/2016,14:00:00,,13.31,,88,,8.37,,11.8,,4,,116.2,,10.08
8/1/2016,14:15:00,,13.34,,88.1,,8.38,,11.8,,3.9,,116.2,,10.07
8/1/2016,14:30:00,,13.35,,88.5,,8.37,,11.8,,4.1,,116.4,,10.09
8/1/2016,14:45:00,,13.34,,88.1,,8.36,,11.8,,4.1,,116.4,,10.09
8/1/2016,15:00:00,,13.35,,87.7,,8.37,,11.8,,3.4,,116,,10.05
8/1/2016,15:15:00,,13.35,,85.3,,8.37,,11.8,,3.3,,116.5,,10.09
8/1/2016,15:30:00,,13.35,,87.9,,8.37,,11.8,,3.2,,116.1,,10.06
8/1/2016,15:45:00,,13.35,,88.2,,8.36,,11.8,,3.4,,115.8,,10.04
8/1/2016,16:00:00,,13.34,,87,,8.35,,11.8,,3.8,,116,,10.05
8/1/2016,16:15:00,,13.34,,88,,8.35,,11.8,,3.7,,116,,10.05
8/1/2016,16:30:00,,13.35,,88.4,,8.35,,11.8,,3.4,,116.3,,10.07
8/1/2016,16:45:00,,13.35,,87.9,,8.38,,11.8,,14.4,,116.1,,10.06
8/1/2016,17:00:00,,13.34,,88.4,,8.35,,11.8,,3.7,,115.8,,10.04
8/1/2016,17:15:00,,13.33,,87.9,,8.37,,11.8,,4.1,,116.6,,10.11
8/1/2016,17:30:00,,13.3,,88.3,,8.37,,11.8,,4.3,,116.2,,10.08
8/1/2016,17:45:00,,13.26,,88,,8.34,,11.8,,31.4,,116.4,,10.1
8/1/2016,18:00:00,,13.21,,88.2,,8.35,,11.8,,4.1,,115.9,,10.07
8/1/2016,18:15:00,,13.14,,88.4,,8.34,,11.8,,31.2,,115.5,,10.06
8/1/2016,18:30:00,,13.07,,88.3,,8.35,,11.8,,4.2,,115.7,,10.09
8/1/2016,18:45:00,,13.02,,88.5,,8.32,,11.8,,4,,116.3,,10.15
8/1/2016,19:00:00,,12.99,,88.4,,8.34,,11.8,,3.7,,115.8,,10.11
8/1/2016,19:15:00,,12.95,,88.6,,8.35,,11.8,,4.3,,116.5,,10.19
8/1/2016,19:30:00,,12.91,,88.7,,8.34,,11.8,,4.7,,115.7,,10.13
8/1/2016,19:45:00,,12.88,,88.3,,8.34,,11.8,,4.7,,116.4,,10.19
8/1/2016,20:00:00,,12.87,,88.4,,8.35,,11.8,,4.9,,116.5,,10.2
8/1/2016,20:15:00,,12.86,,88.2,,8.36,,11.7,,4.4,,116.2,,10.18
8/1/2016,20:30:00,,12.81,,88.6,,8.33,,11.8,,4.8,,116.1,,10.18
8/1/2016,20:45:00,,12.75,,88.7,,8.32,,11.7,,4.7,,115.9,,10.18
8/1/2016,21:00:00,,12.7,,88.9,,8.33,,11.8,,4.3,,115.4,,10.15
8/1/2016,21:15:00,,12.62,,88.8,,8.3,,11.8,,4.8,,115.3,,10.16
8/1/2016,21:30:00,,12.52,,88.5,,8.29,,11.8,,4.9,,115.6,,10.21
8/1/2016,21:45:00,,12.42,,88.9,,8.29,,11.7,,4.4,,114.8,,10.16
8/1/2016,22:00:00,,12.36,,88.6,,8.3,,11.7,,18.8,,114.8,,10.17
8/1/2016,22:15:00,,12.32,,87.7,,8.28,,11.7,,5.2,,113.9,,10.1
8/1/2016,22:30:00,,12.3,,88.5,,8.24,,11.7,,5,,114.4,,10.15
8/1/2016,22:45:00,,12.3,,83.3,,8.24,,11.7,,5,,114.5,,10.16
8/1/2016,23:00:00,,12.3,,82.9,,8.23,,11.7,,4.8,,114.4,,10.15
8/1/2016,23:15:00,,12.33,,88.5,,8.23,,11.7,,5.2,,114.5,,10.15
8/1/2016,23:30:00,,12.34,,78.4,,8.22,,11.7,,5.1,,114.6,,10.16
8/1/2016,23:45:00,,12.34,,68.4,,8.23,,11.7,,5.2,,114.7,,10.17
8/2/2016,0:00:00,,12.32,,59.8,,8.21,,11.7,,4.8,,114.3,,10.13
8/2/2016,0:15:00,,12.3,,76.3,,8.22,,11.7,,4.8,,114.2,,10.13
8/2/2016,0:30:00,,12.3,,88.5,,8.19,,11.7,,4.6,,114.7,,10.18
8/2/2016,0:45:00,,12.29,,74.5,,8.21,,11.7,,5,,114.1,,10.12
8/2/2016,1:00:00,,12.29,,73.9,,8.19,,11.7,,4.8,,114.2,,10.13
8/2/2016,1:15:00,,12.33,,46.9,,8.21,,11.7,,4.6,,114.1,,10.12
8/2/2016,1:30:00,,12.39,,76.3,,8.17,,11.7,,5.1,,114.1,,10.1
8/2/2016,1:45:00,,12.46,,88.6,,8.19,,11.7,,4.6,,113.9,,10.07
8/2/2016,2:00:00,,12.51,,56.6,,8.17,,11.7,,4,,114.3,,10.09
8/2/2016,2:15:00,,12.56,,54.4,,8.18,,11.7,,4.4,,113.9,,10.05
8/2/2016,2:30:00,,12.61,,53.9,,8.19,,11.7,,5.6,,114.4,,10.08
8/2/2016,2:45:00,,12.63,,78.1,,8.19,,11.7,,4.3,,113.9,,10.03
8/2/2016,3:00:00,,12.65,,28.3,,8.18,,11.7,,6.2,,114,,10.04
8/2/2016,3:15:00,,12.67,,52.6,,8.18,,11.7,,3.9,,113.8,,10.02
8/2/2016,3:30:00,,12.69,,88,,8.17,,11.7,,3.7,,113.6,,9.99
8/2/2016,3:45:00,,12.71,,60.5,,8.19,,11.7,,3.9,,113.4,,9.97
8/2/2016,4:00:00,,12.72,,74,,8.17,,11.7,,4.5,,114.3,,10.04
8/2/2016,4:15:00,,12.72,,85.6,,8.18,,11.7,,3.8,,113.8,,10.01
8/2/2016,4:30:00,,12.71,,28.8,,8.15,,11.7,,3.9,,114,,10.02
8/2/2016,4:45:00,,12.69,,39.7,,8.17,,11.7,,3.3,,113.7,,10
8/2/2016,5:00:00,,12.68,,51.9,,8.19,,11.7,,4.2,,114,,10.03
8/2/2016,5:15:00,,12.67,,50.2,,8.18,,11.7,,3.7,,113.5,,9.99
8/2/2016,5:30:00,,12.66,,75.5,,8.17,,11.7,,4,,113.8,,10.01
8/2/2016,5:45:00,,12.66,,49,,8.14,,11.7,,3.6,,113.9,,10.03
8/2/2016,6:00:00,,12.65,,65.3,,8.17,,11.7,,3.9,,114.2,,10.05
8/2/2016,6:15:00,,12.65,,70.3,,8.18,,11.7,,4.5,,114.3,,10.07
8/2/2016,6:30:00,,12.64,,76.7,,8.16,,11.7,,4,,113.5,,9.99
8/2/2016,6:45:00,,12.65,,79.1,,8.18,,11.7,,10,,114.1,,10.04
8/2/2016,7:00:00,,12.65,,66.6,,8.18,,11.7,,22.6,,113.9,,10.03
8/2/2016,7:15:00,,12.65,,50.2,,8.18,,11.7,,3.2,,113.5,,10
8/2/2016,7:30:00,,12.64,,87,,8.18,,11.7,,4.1,,113.3,,9.98
8/2/2016,7:45:00,,12.61,,76.5,,8.17,,11.7,,4.7,,113.9,,10.04
8/2/2016,8:00:00,,12.57,,76.9,,8.19,,11.7,,4.5,,113.5,,10.01
8/2/2016,8:15:00,,12.53,,75.7,,8.16,,11.7,,4,,114.2,,10.08
8/2/2016,8:30:00,,12.47,,88.6,,8.2,,11.7,,4.1,,114.1,,10.09
8/2/2016,8:45:00,,12.43,,69.3,,8.19,,11.7,,4.2,,114,,10.09
8/2/2016,9:00:00,,12.41,,43.1,,8.19,,11.7,,4.4,,114,,10.09
8/2/2016,9:15:00,,12.4,,61.5,,8.19,,11.7,,3.8,,114,,10.1
8/2/2016,9:30:00,,12.42,,64,,8.21,,11.7,,4.9,,114,,10.09
8/2/2016,9:45:00,,12.43,,79.1,,8.23,,11.7,,5.6,,114.1,,10.1
8/2/2016,10:00:00,,12.44,,78.4,,8.18,,11.7,,5,,114.3,,10.11
8/2/2016,10:15:00,,12.45,,54.3,,8.27,,11.7,,4.6,,114.6,,10.14
8/2/2016,10:30:00,,12.46,,32,,8.27,,11.7,,11,,115,,10.17
8/2/2016,10:45:00,,12.47,,77.3,,8.3,,11.7,,4.5,,114.7,,10.14
8/2/2016,11:00:00,,12.52,,73.9,,8.32,,11.7,,4.5,,115.2,,10.17
8/2/2016,11:15:00,,12.57,,87.9,,8.32,,11.7,,3.4,,115.6,,10.2
8/2/2016,11:30:00,,12.63,,88.1,,8.35,,11.7,,4.1,,115.8,,10.2
8/2/2016,11:45:00,,12.7,,88.1,,8.35,,11.7,,3.3,,115.4,,10.15
8/2/2016,12:00:00,,12.77,,87.9,,8.36,,11.7,,4.2,,115.9,,10.17
8/2/2016,12:15:00,,12.81,,86.8,,8.35,,11.7,,3.8,,115.4,,10.12
8/2/2016,12:30:00,,12.83,,88.1,,8.36,,11.7,,3.8,,115.3,,10.11
8/2/2016,12:45:00,,12.84,,88.1,,8.35,,11.7,,3.9,,115.2,,10.09
8/2/2016,13:00:00,,12.86,,87.6,,8.36,,11.7,,4.1,,115.6,,10.13
8/2/2016,13:15:00,,12.88,,87.6,,8.36,,11.7,,4,,116.1,,10.16
8/2/2016,13:30:00,,12.9,,87.6,,8.36,,11.7,,4.1,,116.3,,10.18
8/2/2016,13:45:00,,12.89,,87.8,,8.33,,11.7,,3.2,,116,,10.15
8/2/2016,14:00:00,,12.88,,87.8,,8.26,,11.7,,4,,115.8,,10.14
8/2/2016,14:15:00,,12.9,,87.6,,8.28,,11.7,,4,,115.6,,10.12
8/2/2016,14:30:00,,12.91,,87.6,,8.29,,11.7,,3.6,,116.1,,10.16
8/2/2016,14:45:00,,12.91,,88,,8.28,,11.7,,4,,115.8,,10.13
8/2/2016,15:00:00,,12.89,,87.7,,8.29,,11.7,,4.7,,115.2,,10.09
8/2/2016,15:15:00,,12.9,,87.6,,8.28,,11.7,,3.8,,115.8,,10.14
8/2/2016,15:30:00,,12.91,,87.6,,8.28,,11.7,,3.8,,116.5,,10.19
8/2/2016,15:45:00,,12.91,,87.7,,8.27,,11.7,,4.2,,116,,10.15
8/2/2016,16:00:00,,12.9,,87.8,,8.3,,11.7,,4.5,,115.9,,10.15
8/2/2016,16:15:00,,12.92,,88.2,,8.3,,11.7,,4.4,,115.3,,10.09
8/2/2016,16:30:00,,12.95,,88,,8.29,,11.7,,4.5,,115.8,,10.12
8/2/2016,16:45:00,,13,,87.7,,8.29,,11.7,,4.2,,116,,10.13
8/2/2016,17:00:00,,13.09,,88.2,,8.33,,11.7,,4.3,,116.3,,10.13
8/2/2016,17:15:00,,13.16,,88,,8.31,,11.7,,4.7,,116.5,,10.14
8/2/2016,17:30:00,,13.15,,88.3,,8.3,,11.7,,4.6,,116.5,,10.14
8/2/2016,17:45:00,,13.13,,88.2,,8.3,,11.7,,4.7,,116.3,,10.12
8/2/2016,18:00:00,,13.13,,88.2,,8.33,,11.7,,4.4,,116.1,,10.11
8/2/2016,18:15:00,,13.13,,88.2,,8.3,,11.7,,4.8,,116,,10.1
8/2/2016,18:30:00,,13.11,,88.6,,8.31,,11.7,,4.8,,116.1,,10.12
8/2/2016,18:45:00,,13.12,,88.6,,8.29,,11.7,,4.7,,116.4,,10.14
8/2/2016,19:00:00,,13.13,,88.7,,8.29,,11.7,,4.7,,116.3,,10.13
8/2/2016,19:15:00,,13.11,,88.7,,8.28,,11.7,,4.6,,116.2,,10.12
8/2/2016,19:30:00,,12.97,,88.3,,8.29,,11.7,,4.4,,115.5,,10.1
8/2/2016,19:45:00,,12.87,,88.2,,8.25,,11.7,,4.7,,115.5,,10.12
8/2/2016,20:00:00,,12.8,,88.4,,8.26,,11.7,,4.7,,115.3,,10.12
8/2/2016,20:15:00,,12.73,,88.6,,8.28,,11.7,,4.8,,115.3,,10.13
8/2/2016,20:30:00,,12.65,,88.4,,8.26,,11.7,,5.2,,115,,10.12
8/2/2016,20:45:00,,12.56,,88.5,,8.26,,11.7,,4.9,,115.8,,10.21
8/2/2016,21:00:00,,12.47,,88.5,,8.23,,11.7,,5.3,,115.8,,10.24
8/2/2016,21:15:00,,12.37,,89,,8.25,,11.7,,5.5,,115.1,,10.2
8/2/2016,21:30:00,,12.27,,88.9,,8.22,,11.7,,6.1,,115.3,,10.24
8/2/2016,21:45:00,,12.19,,89.1,,8.22,,11.7,,5.8,,115.2,,10.25
8/2/2016,22:00:00,,12.12,,88.8,,8.22,,11.7,,5.6,,115,,10.25
8/2/2016,22:15:00,,12.07,,88.7,,8.2,,11.7,,5.8,,115.3,,10.29
8/2/2016,22:30:00,,12.03,,89.1,,8.19,,11.7,,6.1,,115,,10.27
8/2/2016,22:45:00,,11.93,,89.2,,8.2,,11.7,,5.8,,114.5,,10.25
8/2/2016,23:00:00,,11.82,,88.4,,8.18,,11.7,,5.5,,114.1,,10.24
8/2/2016,23:15:00,,11.72,,89,,8.15,,11.6,,5.7,,114.8,,10.32
8/2/2016,23:30:00,,11.67,,89.4,,8.14,,11.6,,5.5,,114.7,,10.33
8/2/2016,23:45:00,,11.63,,89,,8.11,,11.7,,5.6,,114.4,,10.31
8/3/2016,0:00:00,,11.6,,89.3,,8.12,,11.6,,5.8,,114.3,,10.31
8/3/2016,0:15:00,,11.6,,89,,8.13,,11.6,,5.3,,114.4,,10.31
8/3/2016,0:30:00,,11.62,,89.2,,8.1,,11.6,,5.7,,114.1,,10.29
8/3/2016,0:45:00,,11.64,,89.2,,8.1,,11.7,,5,,114,,10.27
8/3/2016,1:00:00,,11.67,,88.7,,8.1,,11.6,,5.6,,114.6,,10.31
8/3/2016,1:15:00,,11.7,,88.7,,8.09,,11.6,,5.3,,113.7,,10.23
8/3/2016,1:30:00,,11.74,,88.9,,8.08,,11.6,,5.2,,114.2,,10.27
8/3/2016,1:45:00,,11.77,,88.5,,8.1,,11.6,,5.2,,113.6,,10.2
8/3/2016,2:00:00,,11.76,,88.5,,8.09,,11.7,,5.4,,113.7,,10.22
8/3/2016,2:15:00,,11.74,,88.4,,8.09,,11.6,,5.4,,114,,10.24
8/3/2016,2:30:00,,11.77,,88.4,,8.08,,11.6,,4.7,,114.1,,10.25
8/3/2016,2:45:00,,11.85,,88.5,,8.1,,11.6,,5.1,,114.5,,10.27
8/3/2016,3:00:00,,11.95,,88.2,,8.08,,11.6,,4.8,,114.6,,10.25
8/3/2016,3:15:00,,12.04,,88.2,,8.09,,11.6,,4.8,,113.6,,10.13
8/3/2016,3:30:00,,12.09,,88.2,,8.08,,11.7,,5.1,,114.6,,10.22
8/3/2016,3:45:00,,12.12,,88.3,,8.09,,11.7,,5,,114.1,,10.17
8/3/2016,4:00:00,,12.13,,88.2,,8.09,,11.7,,5.2,,114.3,,10.19
8/3/2016,4:15:00,,12.13,,88.3,,8.09,,11.7,,10.6,,113.9,,10.15
8/3/2016,4:30:00,,12.13,,88.2,,8.09,,11.6,,4.7,,113.8,,10.14
8/3/2016,4:45:00,,12.13,,88.2,,8.1,,11.6,,4.4,,113.7,,10.13
8/3/2016,5:00:00,,12.11,,88.5,,8.07,,11.7,,4.5,,114,,10.15
8/3/2016,5:15:00,,12.1,,88.4,,8.09,,11.6,,4.7,,114,,10.16
8/3/2016,5:30:00,,12.08,,88.1,,8.09,,11.7,,4.2,,113.9,,10.16
8/3/2016,5:45:00,,12.08,,88.2,,8.07,,11.6,,4.7,,114.1,,10.18
8/3/2016,6:00:00,,12.09,,88.1,,8.08,,11.6,,4.4,,114.6,,10.21
8/3/2016,6:15:00,,12.09,,88.4,,8.08,,11.6,,4.7,,114,,10.17
8/3/2016,6:30:00,,12.11,,88.5,,8.09,,11.6,,4.7,,113.7,,10.13
8/3/2016,6:45:00,,12.13,,88.2,,8.06,,11.7,,4.5,,113.6,,10.12
8/3/2016,7:00:00,,12.14,,88.3,,8.09,,11.6,,4.6,,113.8,,10.13
8/3/2016,7:15:00,,12.16,,87.9,,8.07,,11.7,,4.6,,114.3,,10.17
8/3/2016,7:30:00,,12.17,,88.2,,8.08,,11.6,,4.7,,114.2,,10.16
8/3/2016,7:45:00,,12.18,,88.1,,8.11,,11.6,,4.2,,114.2,,10.16
8/3/2016,8:00:00,,12.19,,88.2,,8.1,,11.6,,3.7,,114.1,,10.15
8/3/2016,8:15:00,,12.21,,88,,8.1,,11.7,,3.9,,114,,10.14
8/3/2016,8:30:00,,12.22,,88,,8.11,,11.6,,4,,115.1,,10.23
8/3/2016,8:45:00,,12.23,,87.9,,8.11,,11.6,,4,,114.1,,10.14
8/3/2016,9:00:00,,12.24,,87.9,,8.12,,11.6,,4.1,,114.7,,10.19
8/3/2016,9:15:00,,12.27,,87.9,,8.12,,11.7,,4.2,,115.3,,10.24
8/3/2016,9:30:00,,12.28,,87.9,,8.11,,11.6,,4.3,,114.3,,10.14
8/3/2016,9:45:00,,12.3,,87.9,,8.12,,11.7,,26.5,,115.3,,10.23
8/3/2016,10:00:00,,12.3,,88.3,,8.13,,11.7,,3.8,,115.7,,10.26
8/3/2016,10:15:00,,12.27,,87.9,,8.13,,11.7,,4.2,,115.2,,10.23
8/3/2016,10:30:00,,12.25,,88,,8.14,,11.7,,3.9,,115.2,,10.24
8/3/2016,10:45:00,,12.25,,88.2,,8.12,,11.7,,4.1,,115.4,,10.25
