,HYDROLAB MS5 64824,,,,,,,,,,,,,,,,,
,Log File Name : Ptarmigan_062316_071616,,,,,,,,,,,,,,,,,
,Setup Date (MMDDYY) : 062316,,,,,,,,,,,,,,,,,
,Setup Time (HHMMSS) : 081045,,,,,,,,,,,,,,,,,
,Starting Date (MMDDYY) : 062316,,,,,,,,,,,,,,,,,
,Starting Time (HHMMSS) : 083000,,,,,,,,,,,,,,,,,
,Stopping Date (MMDDYY) : 071616,,,,,,,,,,,,,,,,,
,Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
,Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
,Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO,,IBatt,,SpCond,,BP
,MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,mg/l,,Volts,,æS/cm,,mmHg
,,,,,,,,,,,,,,,,,,
7/6/2016 22:00,7/6/2016,22:00:00,,10.17,,7.73,,0.05,,1.7,,10.61,,11.3,,114.5,,637
7/6/2016 22:15,7/6/2016,22:15:00,,10.19,,7.73,,0.05,,2,,10.67,,11.4,,114.6,,637
7/6/2016 22:30,7/6/2016,22:30:00,,10.21,,7.71,,0.05,,2.4,,10.64,,11.3,,114.5,,637
7/6/2016 22:45,7/6/2016,22:45:00,,10.22,,7.7,,0.05,,2,,10.63,,11.3,,114.5,,637
7/6/2016 23:00,7/6/2016,23:00:00,,10.23,,7.7,,0.05,,2.1,,10.62,,11.3,,114.8,,637
7/6/2016 23:15,7/6/2016,23:15:00,,10.23,,7.72,,0.05,,1.7,,10.62,,11,,114.5,,637
7/6/2016 23:30,7/6/2016,23:30:00,,10.26,,7.69,,0.05,,1.8,,10.63,,11.4,,114.8,,637
7/6/2016 23:45,7/6/2016,23:45:00,,10.29,,7.7,,0.05,,2,,10.57,,11.2,,114.7,,637
7/7/2016 0:00,7/7/2016,0:00:00,,10.31,,7.69,,0.05,,1.6,,10.55,,11.4,,114.7,,637
7/7/2016 0:15,7/7/2016,0:15:00,,10.33,,7.7,,0.05,,1.9,,10.55,,11.3,,114.7,,637
7/7/2016 0:30,7/7/2016,0:30:00,,10.33,,7.71,,0.05,,2.2,,10.58,,11.4,,114.7,,637
7/7/2016 0:45,7/7/2016,0:45:00,,10.33,,7.69,,0.05,,2,,10.58,,11.4,,114.8,,637
7/7/2016 1:00,7/7/2016,1:00:00,,10.34,,7.69,,0.05,,2,,10.54,,11.4,,114.6,,637
7/7/2016 1:15,7/7/2016,1:15:00,,10.36,,7.68,,0.05,,1.6,,10.55,,11.3,,114.2,,637
7/7/2016 1:30,7/7/2016,1:30:00,,10.38,,7.68,,0.05,,1.6,,10.58,,11.4,,114.2,,637
7/7/2016 1:45,7/7/2016,1:45:00,,10.41,,7.67,,0.05,,2,,10.54,,11.4,,114.6,,637
7/7/2016 2:00,7/7/2016,2:00:00,,10.44,,7.67,,0.05,,1.4,,10.58,,11.4,,114.5,,637
7/7/2016 2:15,7/7/2016,2:15:00,,10.46,,7.69,,0.05,,1.8,,10.57,,11.4,,114.2,,637
7/7/2016 2:30,7/7/2016,2:30:00,,10.48,,7.68,,0.05,,1.9,,10.51,,11.3,,114,,637
7/7/2016 2:45,7/7/2016,2:45:00,,10.49,,7.69,,0.05,,1.5,,10.53,,11.4,,114,,637
7/7/2016 3:00,7/7/2016,3:00:00,,10.51,,7.68,,0.05,,1.6,,10.58,,11.4,,113.9,,637
7/7/2016 3:15,7/7/2016,3:15:00,,10.52,,7.7,,0.05,,1.5,,10.53,,11.4,,113.8,,637
7/7/2016 3:30,7/7/2016,3:30:00,,10.52,,7.69,,0.05,,2.1,,10.5,,11.4,,113.9,,637
7/7/2016 3:45,7/7/2016,3:45:00,,10.52,,7.68,,0.05,,1.7,,10.51,,11.4,,113.9,,637
7/7/2016 4:00,7/7/2016,4:00:00,,10.53,,7.69,,0.05,,1.9,,10.5,,11.4,,114,,637
7/7/2016 4:15,7/7/2016,4:15:00,,10.54,,7.67,,0.05,,1.9,,10.53,,11.4,,113.9,,637
7/7/2016 4:30,7/7/2016,4:30:00,,10.56,,7.67,,0.05,,1.9,,10.52,,11.4,,114,,637
7/7/2016 4:45,7/7/2016,4:45:00,,10.57,,7.69,,0.05,,1.3,,10.59,,11.4,,114.4,,637
7/7/2016 5:00,7/7/2016,5:00:00,,10.59,,7.68,,0.05,,1.9,,10.49,,11.4,,114.1,,637
7/7/2016 5:15,7/7/2016,5:15:00,,10.6,,7.7,,0.05,,2.9,,10.5,,11.4,,114.5,,637
7/7/2016 5:30,7/7/2016,5:30:00,,10.6,,7.7,,0.05,,1.7,,10.51,,11.4,,114.4,,637
7/7/2016 5:45,7/7/2016,5:45:00,,10.61,,7.69,,0.05,,1.8,,10.54,,11.4,,114.2,,637
7/7/2016 6:00,7/7/2016,6:00:00,,10.62,,7.69,,0.05,,1.6,,10.51,,11.4,,114.2,,637
7/7/2016 6:15,7/7/2016,6:15:00,,10.63,,7.71,,0.05,,2,,10.5,,11.4,,114.4,,637
7/7/2016 6:30,7/7/2016,6:30:00,,10.64,,7.7,,0.05,,1.4,,10.52,,11.4,,114.2,,637
7/7/2016 6:45,7/7/2016,6:45:00,,10.65,,7.7,,0.05,,2.2,,10.53,,11.4,,114.2,,637
7/7/2016 7:00,7/7/2016,7:00:00,,10.67,,7.71,,0.05,,1.5,,10.53,,11.4,,114.1,,637
7/7/2016 7:15,7/7/2016,7:15:00,,10.69,,7.71,,0.05,,1.7,,10.48,,11.4,,114.8,,637
7/7/2016 7:30,7/7/2016,7:30:00,,10.7,,7.73,,0.05,,1.8,,10.51,,11.4,,114.3,,637
7/7/2016 7:45,7/7/2016,7:45:00,,10.72,,7.74,,0.05,,1,,10.53,,11.4,,114.2,,637
7/7/2016 8:00,7/7/2016,8:00:00,,10.73,,7.73,,0.05,,1.6,,10.55,,11.4,,114.5,,637
7/7/2016 8:15,7/7/2016,8:15:00,,10.75,,7.76,,0.05,,2.1,,10.52,,11.4,,114.6,,637
7/7/2016 8:30,7/7/2016,8:30:00,,10.77,,7.77,,0.05,,1.4,,10.54,,11.4,,114.3,,637
7/7/2016 8:45,7/7/2016,8:45:00,,10.78,,7.78,,0.05,,1.2,,10.53,,11.4,,114.6,,637
7/7/2016 9:00,7/7/2016,9:00:00,,10.78,,7.77,,0.05,,1.7,,10.54,,11.5,,114.1,,637
7/7/2016 9:15,7/7/2016,9:15:00,,10.78,,7.78,,0.05,,1.5,,10.6,,11.4,,114.3,,637
7/7/2016 9:30,7/7/2016,9:30:00,,10.77,,7.77,,0.05,,2.1,,10.61,,11.4,,114.3,,637
7/7/2016 9:45,7/7/2016,9:45:00,,10.77,,7.77,,0.05,,1.6,,10.62,,11.1,,114.6,,637
7/7/2016 10:00,7/7/2016,10:00:00,,10.76,,7.78,,0.05,,1.4,,10.62,,11.3,,114.5,,637
7/7/2016 10:15,7/7/2016,10:15:00,,10.76,,7.78,,0.05,,1.5,,10.6,,11.4,,114.5,,637
7/7/2016 10:30,7/7/2016,10:30:00,,10.77,,7.78,,0.05,,1.3,,10.6,,11.4,,114.2,,637
7/7/2016 10:45,7/7/2016,10:45:00,,10.79,,7.79,,0.05,,1.2,,10.57,,11.4,,113.9,,637
7/7/2016 11:00,7/7/2016,11:00:00,,10.81,,7.81,,0.05,,1.5,,10.57,,11.4,,114,,637
7/7/2016 11:15,7/7/2016,11:15:00,,10.83,,7.79,,0.05,,1.6,,10.59,,11.5,,114.3,,637
7/7/2016 11:30,7/7/2016,11:30:00,,10.84,,7.8,,0.05,,1.5,,10.57,,11.5,,114.1,,637
7/7/2016 11:45,7/7/2016,11:45:00,,10.85,,7.79,,0.05,,1.2,,10.62,,11.4,,114.4,,637
7/7/2016 12:00,7/7/2016,12:00:00,,10.9,,7.8,,0.05,,1.4,,10.57,,11.4,,114.4,,637
7/7/2016 12:15,7/7/2016,12:15:00,,10.87,,7.8,,0.05,,1.4,,10.61,,11.4,,114.3,,637
7/7/2016 12:30,7/7/2016,12:30:00,,10.87,,7.8,,0.05,,1.3,,10.63,,11.3,,114.2,,637
7/7/2016 12:45,7/7/2016,12:45:00,,10.92,,7.8,,0.05,,1.4,,10.6,,11.3,,114.4,,637
7/7/2016 13:00,7/7/2016,13:00:00,,10.96,,7.79,,0.05,,1.2,,10.6,,11.4,,114.4,,637
7/7/2016 13:15,7/7/2016,13:15:00,,11.05,,7.79,,0.05,,1.5,,10.53,,11.4,,114,,637
7/7/2016 13:30,7/7/2016,13:30:00,,11,,7.79,,0.05,,1.4,,10.57,,11.4,,114.1,,637
7/7/2016 13:45,7/7/2016,13:45:00,,11.01,,7.79,,0.05,,1.5,,10.57,,11.4,,114.2,,637
7/7/2016 14:00,7/7/2016,14:00:00,,11,,7.82,,0.05,,1.4,,10.57,,11.3,,114.1,,637
7/7/2016 14:15,7/7/2016,14:15:00,,11,,7.8,,0.05,,1.7,,10.57,,11.4,,114.4,,637
7/7/2016 14:30,7/7/2016,14:30:00,,10.96,,7.8,,0.05,,1.8,,10.56,,11.4,,114.4,,637
7/7/2016 14:45,7/7/2016,14:45:00,,10.96,,7.79,,0.05,,1.7,,10.58,,11.5,,114.5,,637
7/7/2016 15:00,7/7/2016,15:00:00,,10.95,,7.8,,0.05,,1.2,,10.61,,11.6,,114.1,,637
7/7/2016 15:15,7/7/2016,15:15:00,,10.89,,7.8,,0.05,,1.4,,10.58,,11.5,,114.1,,637
7/7/2016 15:30,7/7/2016,15:30:00,,10.9,,7.8,,0.05,,1.4,,10.59,,11.6,,114.6,,637
7/7/2016 15:45,7/7/2016,15:45:00,,10.88,,7.8,,0.05,,1.5,,10.62,,11.6,,114.5,,637
7/7/2016 16:00,7/7/2016,16:00:00,,10.96,,7.8,,0.05,,1.4,,10.63,,11.5,,114.7,,637
7/7/2016 16:15,7/7/2016,16:15:00,,10.91,,7.81,,0.05,,0.6,,10.63,,11.5,,114.3,,637
7/7/2016 16:30,7/7/2016,16:30:00,,10.74,,7.8,,0.05,,2.1,,10.62,,11.4,,114.3,,637
7/7/2016 16:45,7/7/2016,16:45:00,,10.75,,7.8,,0.05,,1.8,,10.65,,11.4,,114.4,,637
7/7/2016 17:00,7/7/2016,17:00:00,,10.81,,7.8,,0.05,,1.9,,10.65,,11.4,,114.8,,637
7/7/2016 17:15,7/7/2016,17:15:00,,10.67,,7.79,,0.05,,2.3,,10.62,,11.5,,114.4,,637
7/7/2016 17:30,7/7/2016,17:30:00,,10.53,,7.8,,0.05,,2.1,,10.67,,11.4,,114.8,,637
7/7/2016 17:45,7/7/2016,17:45:00,,10.5,,7.79,,0.05,,2,,10.72,,11.4,,114.6,,637
7/7/2016 18:00,7/7/2016,18:00:00,,10.55,,7.8,,0.05,,2.4,,10.67,,11.4,,115.1,,637
7/7/2016 18:15,7/7/2016,18:15:00,,10.41,,7.8,,0.05,,3,,10.73,,11.4,,115.1,,637
7/7/2016 18:30,7/7/2016,18:30:00,,10.22,,7.79,,0.05,,2.6,,10.75,,11.4,,115,,637
7/7/2016 18:45,7/7/2016,18:45:00,,10.07,,7.77,,0.05,,2.8,,10.76,,11.4,,115.4,,637
7/7/2016 19:00,7/7/2016,19:00:00,,9.93,,7.78,,0.05,,3.4,,10.8,,11.4,,115.4,,637
7/7/2016 19:15,7/7/2016,19:15:00,,9.79,,7.77,,0.05,,3.8,,10.8,,11.4,,116,,637
7/7/2016 19:30,7/7/2016,19:30:00,,9.68,,7.78,,0.05,,3.6,,10.84,,11.4,,115.8,,637
7/7/2016 19:45,7/7/2016,19:45:00,,9.57,,7.77,,0.05,,3.7,,10.85,,11.4,,116,,637
7/7/2016 20:00,7/7/2016,20:00:00,,9.47,,7.76,,0.05,,3.8,,10.85,,11.4,,116.3,,637
7/7/2016 20:15,7/7/2016,20:15:00,,9.39,,7.76,,0.05,,3.8,,10.93,,11.4,,116.5,,637
7/7/2016 20:30,7/7/2016,20:30:00,,9.31,,7.77,,0.05,,4,,10.91,,11.4,,116.2,,637
7/7/2016 20:45,7/7/2016,20:45:00,,9.24,,7.75,,0.05,,3.9,,10.92,,11.4,,116.7,,637
7/7/2016 21:00,7/7/2016,21:00:00,,9.19,,7.74,,0.05,,4.4,,10.94,,11.4,,116.8,,637
7/7/2016 21:15,7/7/2016,21:15:00,,9.13,,7.75,,0.05,,4.7,,10.96,,11.4,,116.5,,637
7/7/2016 21:30,7/7/2016,21:30:00,,9.06,,7.74,,0.05,,3.9,,10.97,,11.2,,116.7,,637
7/7/2016 21:45,7/7/2016,21:45:00,,8.97,,7.73,,0.05,,4.6,,11.01,,11.2,,116.8,,637
7/7/2016 22:00,7/7/2016,22:00:00,,8.88,,7.73,,0.05,,4.1,,10.96,,11.4,,117,,637
7/7/2016 22:15,7/7/2016,22:15:00,,8.79,,7.7,,0.05,,4.5,,11.03,,11.3,,117.3,,637
7/7/2016 22:30,7/7/2016,22:30:00,,8.7,,7.72,,0.05,,4.6,,11.05,,11.2,,117.3,,637
7/7/2016 22:45,7/7/2016,22:45:00,,8.64,,7.69,,0.05,,4.6,,11.03,,11.1,,117.3,,637
7/7/2016 23:00,7/7/2016,23:00:00,,8.57,,7.69,,0.05,,5.2,,11.07,,11.1,,117.5,,637
7/7/2016 23:15,7/7/2016,23:15:00,,8.5,,7.69,,0.05,,5,,11.08,,11.3,,118,,637
7/7/2016 23:30,7/7/2016,23:30:00,,8.44,,7.68,,0.05,,6.8,,11.1,,11.1,,118,,637
7/7/2016 23:45,7/7/2016,23:45:00,,8.39,,7.68,,0.05,,5.1,,11.08,,11,,118,,637
7/8/2016 0:00,7/8/2016,0:00:00,,8.36,,7.67,,0.05,,5.7,,11.13,,11.3,,118.2,,637
7/8/2016 0:15,7/8/2016,0:15:00,,8.35,,7.67,,0.05,,5,,11.15,,11.3,,118.1,,637
7/8/2016 0:30,7/8/2016,0:30:00,,8.35,,7.66,,0.05,,4.8,,11.11,,11.2,,118.1,,637
7/8/2016 0:45,7/8/2016,0:45:00,,8.35,,7.66,,0.05,,5.6,,11.09,,11.2,,117.8,,637
7/8/2016 1:00,7/8/2016,1:00:00,,8.35,,7.67,,0.05,,5.1,,11.16,,10.9,,117.8,,637
7/8/2016 1:15,7/8/2016,1:15:00,,8.33,,7.66,,0.05,,5.3,,11.1,,11.1,,117.5,,637
7/8/2016 1:30,7/8/2016,1:30:00,,8.3,,7.66,,0.05,,5,,11.12,,11.1,,117.9,,637
7/8/2016 1:45,7/8/2016,1:45:00,,8.27,,7.66,,0.05,,5.1,,11.14,,10.8,,117.9,,637
7/8/2016 2:00,7/8/2016,2:00:00,,8.25,,7.65,,0.05,,5.4,,11.11,,10.8,,117.6,,637
7/8/2016 2:15,7/8/2016,2:15:00,,8.23,,7.66,,0.05,,5.6,,11.14,,11,,117.5,,637
7/8/2016 2:30,7/8/2016,2:30:00,,8.23,,7.65,,0.05,,5.2,,11.11,,11.1,,117.5,,637
7/8/2016 2:45,7/8/2016,2:45:00,,8.23,,7.65,,0.05,,5.2,,11.14,,10.9,,117.4,,637
7/8/2016 3:00,7/8/2016,3:00:00,,8.23,,7.67,,0.05,,5.5,,11.1,,11.1,,117.8,,637
7/8/2016 3:15,7/8/2016,3:15:00,,8.24,,7.66,,0.05,,5.5,,11.13,,10.8,,117.6,,637
7/8/2016 3:30,7/8/2016,3:30:00,,8.27,,7.65,,0.05,,5,,11.16,,10.8,,117.2,,637
7/8/2016 3:45,7/8/2016,3:45:00,,8.28,,7.64,,0.05,,5.8,,11.11,,11,,117.5,,637
7/8/2016 4:00,7/8/2016,4:00:00,,8.32,,7.64,,0.05,,5.3,,11.11,,11.1,,117,,637
7/8/2016 4:15,7/8/2016,4:15:00,,8.35,,7.65,,0.05,,5.2,,11.12,,11,,117.1,,637
7/8/2016 4:30,7/8/2016,4:30:00,,8.37,,7.64,,0.05,,5.2,,11.1,,11.2,,117.2,,637
7/8/2016 4:45,7/8/2016,4:45:00,,8.37,,7.64,,0.05,,5.4,,11.13,,10.7,,117.1,,637
7/8/2016 5:00,7/8/2016,5:00:00,,8.39,,7.65,,0.05,,6,,11.12,,10.9,,116.7,,637
7/8/2016 5:15,7/8/2016,5:15:00,,8.42,,7.64,,0.05,,5.2,,11.12,,11.2,,116.5,,637
7/8/2016 5:30,7/8/2016,5:30:00,,8.45,,7.65,,0.05,,5,,11.09,,11,,116.7,,637
7/8/2016 5:45,7/8/2016,5:45:00,,8.5,,7.65,,0.05,,4.7,,11.09,,11.1,,116.3,,637
7/8/2016 6:00,7/8/2016,6:00:00,,8.55,,7.65,,0.05,,4.7,,11.05,,11.2,,116.4,,637
7/8/2016 6:15,7/8/2016,6:15:00,,8.61,,7.66,,0.05,,5.1,,11.1,,11.3,,116.3,,637
7/8/2016 6:30,7/8/2016,6:30:00,,8.66,,7.67,,0.05,,5.5,,11.11,,11.2,,116.2,,637
7/8/2016 6:45,7/8/2016,6:45:00,,8.7,,7.68,,0.05,,4.7,,11.02,,11.1,,115.7,,637
7/8/2016 7:00,7/8/2016,7:00:00,,8.76,,7.66,,0.05,,4.9,,11.04,,11.2,,115.6,,637
7/8/2016 7:15,7/8/2016,7:15:00,,8.82,,7.66,,0.05,,4.5,,11.04,,11.2,,115.8,,637
7/8/2016 7:30,7/8/2016,7:30:00,,8.87,,7.66,,0.05,,4.6,,11.02,,11.2,,115.7,,637
7/8/2016 7:45,7/8/2016,7:45:00,,8.92,,7.68,,0.05,,4.5,,10.93,,11.3,,115.3,,637
7/8/2016 8:00,7/8/2016,8:00:00,,8.97,,7.68,,0.05,,4.1,,10.97,,11.2,,115,,637
7/8/2016 8:15,7/8/2016,8:15:00,,9.03,,7.67,,0.05,,4,,10.96,,11.3,,115.4,,637
7/8/2016 8:30,7/8/2016,8:30:00,,9.09,,7.69,,0.05,,4.2,,11.01,,11.3,,115.3,,637
7/8/2016 8:45,7/8/2016,8:45:00,,9.15,,7.69,,0.05,,4,,10.98,,11.1,,114.8,,637
7/8/2016 9:00,7/8/2016,9:00:00,,9.21,,7.69,,0.05,,4.2,,10.92,,10.8,,114.8,,637
7/8/2016 9:15,7/8/2016,9:15:00,,9.27,,7.69,,0.05,,3.4,,10.91,,11.2,,114.8,,637
7/8/2016 9:30,7/8/2016,9:30:00,,9.34,,7.69,,0.05,,3.5,,10.93,,11.3,,115.1,,637
7/8/2016 9:45,7/8/2016,9:45:00,,9.43,,7.71,,0.05,,3.4,,10.91,,11.2,,114.7,,637
7/8/2016 10:00,7/8/2016,10:00:00,,9.53,,7.71,,0.05,,3.4,,10.86,,11.2,,114.5,,637
7/8/2016 10:15,7/8/2016,10:15:00,,9.64,,7.72,,0.05,,3.4,,10.83,,11.2,,114.9,,637
7/8/2016 10:30,7/8/2016,10:30:00,,9.74,,7.73,,0.05,,3.2,,10.81,,11.4,,114.4,,637
7/8/2016 10:45,7/8/2016,10:45:00,,9.85,,7.75,,0.05,,3.9,,10.86,,11.4,,114.4,,637
7/8/2016 11:00,7/8/2016,11:00:00,,9.97,,7.73,,0.05,,3.2,,10.8,,11.3,,114.6,,637
7/8/2016 11:15,7/8/2016,11:15:00,,10.1,,7.74,,0.05,,3.2,,10.71,,11.2,,114.2,,637
7/8/2016 11:30,7/8/2016,11:30:00,,10.21,,7.75,,0.05,,3.3,,10.72,,11.2,,114.1,,637
7/8/2016 11:45,7/8/2016,11:45:00,,10.33,,7.75,,0.05,,3.6,,10.68,,11.2,,114,,637
7/8/2016 12:00,7/8/2016,12:00:00,,10.45,,7.76,,0.05,,3.7,,10.65,,11.4,,114.1,,637
7/8/2016 12:15,7/8/2016,12:15:00,,10.58,,7.77,,0.05,,3,,10.67,,11.2,,114.4,,637
7/8/2016 12:30,7/8/2016,12:30:00,,10.7,,7.79,,0.05,,3.7,,10.61,,11.2,,114,,637
7/8/2016 12:45,7/8/2016,12:45:00,,10.81,,7.77,,0.05,,3.6,,10.59,,11.4,,113.8,,637
7/8/2016 13:00,7/8/2016,13:00:00,,10.93,,7.78,,0.05,,2.8,,10.54,,11.4,,113.8,,637
7/8/2016 13:15,7/8/2016,13:15:00,,11.05,,7.78,,0.05,,3.6,,10.51,,11.2,,114.2,,637
7/8/2016 13:30,7/8/2016,13:30:00,,11.16,,7.77,,0.05,,3.4,,10.47,,10.8,,114.1,,637
7/8/2016 13:45,7/8/2016,13:45:00,,11.25,,7.79,,0.05,,2.8,,10.48,,11.2,,113.6,,637
7/8/2016 14:00,7/8/2016,14:00:00,,11.35,,7.79,,0.05,,3.3,,10.46,,11,,113.5,,637
7/8/2016 14:15,7/8/2016,14:15:00,,11.47,,7.79,,0.05,,3.1,,10.45,,11.4,,113.5,,637
7/8/2016 14:30,7/8/2016,14:30:00,,11.56,,7.77,,0.05,,3.3,,10.37,,11.2,,113.5,,637
7/8/2016 14:45,7/8/2016,14:45:00,,11.64,,7.77,,0.05,,2.8,,10.38,,11.1,,114,,637
7/8/2016 15:00,7/8/2016,15:00:00,,11.68,,7.78,,0.05,,3.3,,10.34,,11.3,,113.5,,637
7/8/2016 15:15,7/8/2016,15:15:00,,11.72,,7.77,,0.05,,3,,10.36,,11.1,,113.5,,637
7/8/2016 15:30,7/8/2016,15:30:00,,11.74,,7.78,,0.05,,2.5,,10.32,,11.3,,113.5,,637
7/8/2016 15:45,7/8/2016,15:45:00,,11.74,,7.79,,0.05,,3,,10.37,,11.4,,113.6,,637
7/8/2016 16:00,7/8/2016,16:00:00,,11.73,,7.8,,0.05,,2.9,,10.34,,11.2,,113.8,,637
7/8/2016 16:15,7/8/2016,16:15:00,,11.72,,7.78,,0.05,,2.8,,10.37,,11.3,,113.9,,637
7/8/2016 16:30,7/8/2016,16:30:00,,11.69,,7.78,,0.05,,2.6,,10.38,,11.2,,113.9,,637
7/8/2016 16:45,7/8/2016,16:45:00,,11.67,,7.79,,0.05,,3.2,,10.38,,11.3,,113.6,,637
7/8/2016 17:00,7/8/2016,17:00:00,,11.64,,7.78,,0.05,,2.8,,10.37,,11.1,,114,,637
7/8/2016 17:15,7/8/2016,17:15:00,,11.64,,7.78,,0.05,,3.1,,10.34,,11.1,,114.1,,637
7/8/2016 17:30,7/8/2016,17:30:00,,11.64,,7.77,,0.05,,2.7,,10.34,,11.2,,114,,637
7/8/2016 17:45,7/8/2016,17:45:00,,11.64,,7.78,,0.05,,2.8,,10.37,,11.2,,113.6,,637
7/8/2016 18:00,7/8/2016,18:00:00,,11.65,,7.77,,0.05,,2.9,,10.34,,11.4,,114.1,,637
7/8/2016 18:15,7/8/2016,18:15:00,,11.64,,7.77,,0.05,,2.7,,10.27,,11.3,,113.9,,637
7/8/2016 18:30,7/8/2016,18:30:00,,11.62,,7.76,,0.05,,2.7,,10.32,,11.4,,113.8,,637
7/8/2016 18:45,7/8/2016,18:45:00,,11.6,,7.76,,0.05,,2.9,,10.31,,11.4,,114,,637
7/8/2016 19:00,7/8/2016,19:00:00,,11.58,,7.76,,0.04,,2.4,,10.31,,11.4,,112.8,,637
7/8/2016 19:15,7/8/2016,19:15:00,,11.55,,7.75,,0.05,,2.8,,10.34,,11.4,,113.6,,637
7/8/2016 19:30,7/8/2016,19:30:00,,11.55,,7.74,,0.05,,2.8,,10.32,,11.4,,113.8,,637
7/8/2016 19:45,7/8/2016,19:45:00,,11.61,,7.76,,0.05,,2.7,,10.28,,11.2,,113.4,,637
7/8/2016 20:00,7/8/2016,20:00:00,,11.73,,7.74,,0.05,,3.3,,10.22,,11.4,,113.9,,637
7/8/2016 20:15,7/8/2016,20:15:00,,11.93,,7.74,,0.05,,2.5,,10.22,,11.3,,113.6,,637
7/8/2016 20:30,7/8/2016,20:30:00,,12.13,,7.73,,0.05,,2.6,,10.17,,11.4,,113.6,,637
7/8/2016 20:45,7/8/2016,20:45:00,,12.35,,7.73,,0.05,,3.3,,10.09,,11.2,,114.1,,637
7/8/2016 21:00,7/8/2016,21:00:00,,12.52,,7.74,,0.05,,2.6,,10.04,,11.4,,113.6,,637
7/8/2016 21:15,7/8/2016,21:15:00,,12.58,,7.72,,0.05,,2.2,,10.06,,11.1,,113.8,,637
7/8/2016 21:30,7/8/2016,21:30:00,,12.6,,7.72,,0.05,,2.2,,10.03,,11.2,,114.1,,637
7/8/2016 21:45,7/8/2016,21:45:00,,12.56,,7.72,,0.05,,2.1,,10.05,,11.1,,114.1,,637
7/8/2016 22:00,7/8/2016,22:00:00,,12.59,,7.7,,0.05,,1.8,,9.99,,11.1,,114.1,,637
7/8/2016 22:15,7/8/2016,22:15:00,,12.64,,7.7,,0.05,,3.3,,10.02,,11.3,,113.9,,637
7/8/2016 22:30,7/8/2016,22:30:00,,12.69,,7.69,,0.05,,2.5,,9.97,,11.1,,113.9,,637
7/8/2016 22:45,7/8/2016,22:45:00,,12.78,,7.68,,0.05,,2.7,,9.95,,10.8,,114.2,,637
7/8/2016 23:00,7/8/2016,23:00:00,,12.83,,7.66,,0.05,,2.4,,9.94,,11.2,,114,,637
7/8/2016 23:15,7/8/2016,23:15:00,,12.86,,7.67,,0.05,,2.2,,9.94,,11.4,,114.4,,637
7/8/2016 23:30,7/8/2016,23:30:00,,12.89,,7.66,,0.05,,2.5,,9.89,,11.4,,114.1,,637
7/8/2016 23:45,7/8/2016,23:45:00,,12.89,,7.66,,0.05,,2.6,,9.9,,11.4,,114.5,,637
7/9/2016 0:00,7/9/2016,0:00:00,,12.86,,7.64,,0.05,,3.3,,9.92,,11,,114.5,,637
7/9/2016 0:15,7/9/2016,0:15:00,,12.86,,7.67,,0.05,,2.9,,9.9,,11.4,,114.4,,637
7/9/2016 0:30,7/9/2016,0:30:00,,12.84,,7.65,,0.05,,2.4,,9.91,,11.2,,114.1,,637
7/9/2016 0:45,7/9/2016,0:45:00,,12.8,,7.64,,0.05,,2.1,,9.97,,11.5,,114.5,,637
7/9/2016 1:00,7/9/2016,1:00:00,,12.71,,7.65,,0.05,,2.1,,9.97,,11.4,,114.1,,637
7/9/2016 1:15,7/9/2016,1:15:00,,12.68,,7.66,,0.05,,1.9,,9.99,,11.2,,114.4,,637
7/9/2016 1:30,7/9/2016,1:30:00,,12.62,,7.65,,0.05,,1.8,,9.96,,10.9,,114.5,,637
7/9/2016 1:45,7/9/2016,1:45:00,,12.62,,7.66,,0.05,,2,,10,,11.4,,114.1,,637
7/9/2016 2:00,7/9/2016,2:00:00,,12.55,,7.66,,0.05,,2.6,,10.03,,11.1,,114,,637
7/9/2016 2:15,7/9/2016,2:15:00,,12.5,,7.64,,0.05,,2.5,,10.02,,11.2,,114.1,,637
7/9/2016 2:30,7/9/2016,2:30:00,,12.49,,7.64,,0.05,,2.1,,10.03,,11.4,,114,,637
7/9/2016 2:45,7/9/2016,2:45:00,,12.48,,7.63,,0.05,,2.8,,10.01,,11,,114,,637
7/9/2016 3:00,7/9/2016,3:00:00,,12.48,,7.65,,0.05,,2.1,,10,,11.2,,114.5,,637
7/9/2016 3:15,7/9/2016,3:15:00,,12.46,,7.64,,0.05,,2.5,,10.01,,11.4,,114,,637
7/9/2016 3:30,7/9/2016,3:30:00,,12.43,,7.65,,0.05,,2.2,,10.03,,11.4,,114.4,,637
7/9/2016 3:45,7/9/2016,3:45:00,,12.38,,7.64,,0.05,,2.4,,10.04,,11.4,,114,,637
7/9/2016 4:00,7/9/2016,4:00:00,,12.35,,7.66,,0.05,,2.2,,10.04,,11.1,,114,,637
7/9/2016 4:15,7/9/2016,4:15:00,,12.33,,7.64,,0.05,,2.3,,10.03,,11.4,,114.4,,637
