"Plot Title: DEEP-b"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9913534, SEN S/N: 9913534)","Host Connected (LGR S/N: 9913534)"
5992,10/02/17 03:45:00 AM,43.167,
5993,10/02/17 04:00:00 AM,43.214,
5994,10/02/17 04:15:00 AM,43.214,
5995,10/02/17 04:30:00 AM,43.259,
5996,10/02/17 04:45:00 AM,43.259,
5997,10/02/17 05:00:00 AM,43.259,
5998,10/02/17 05:15:00 AM,43.259,
5999,10/02/17 05:30:00 AM,43.259,
6000,10/02/17 05:45:00 AM,43.259,
6001,10/02/17 06:00:00 AM,43.259,
6002,10/02/17 06:15:00 AM,43.214,
6003,10/02/17 06:30:00 AM,43.214,
6004,10/02/17 06:45:00 AM,43.167,
6005,10/02/17 07:00:00 AM,43.167,
6006,10/02/17 07:15:00 AM,43.122,
6007,10/02/17 07:30:00 AM,43.075,
6008,10/02/17 07:45:00 AM,43.075,
6009,10/02/17 08:00:00 AM,43.030,
6010,10/02/17 08:15:00 AM,42.984,
6011,10/02/17 08:30:00 AM,42.984,
6012,10/02/17 08:45:00 AM,42.939,
6013,10/02/17 09:00:00 AM,42.892,
6014,10/02/17 09:15:00 AM,42.892,
6015,10/02/17 09:30:00 AM,42.892,
6016,10/02/17 09:45:00 AM,42.892,
6017,10/02/17 10:00:00 AM,42.892,
6018,10/02/17 10:15:00 AM,42.892,
6019,10/02/17 10:30:00 AM,42.892,
6020,10/02/17 10:45:00 AM,42.892,
6021,10/02/17 11:00:00 AM,42.939,
6022,10/02/17 11:15:00 AM,42.984,
6023,10/02/17 11:30:00 AM,42.984,
6024,10/02/17 11:45:00 AM,42.984,
6025,10/02/17 12:00:00 PM,43.030,
6026,10/02/17 12:15:00 PM,43.075,
6027,10/02/17 12:30:00 PM,43.122,
6028,10/02/17 12:45:00 PM,43.167,
6029,10/02/17 01:00:00 PM,43.214,
6030,10/02/17 01:15:00 PM,43.259,
6031,10/02/17 01:30:00 PM,43.351,
6032,10/02/17 01:45:00 PM,43.396,
6033,10/02/17 02:00:00 PM,43.443,
6034,10/02/17 02:15:00 PM,43.534,
6035,10/02/17 02:30:00 PM,43.534,
6036,10/02/17 02:45:00 PM,43.624,
6037,10/02/17 03:00:00 PM,43.671,
6038,10/02/17 03:15:00 PM,43.716,
6039,10/02/17 03:30:00 PM,43.763,
6040,10/02/17 03:45:00 PM,43.808,
6041,10/02/17 04:00:00 PM,43.808,
6042,10/02/17 04:15:00 PM,43.853,
6043,10/02/17 04:30:00 PM,43.853,
6044,10/02/17 04:45:00 PM,43.900,
6045,10/02/17 05:00:00 PM,43.945,
6046,10/02/17 05:15:00 PM,43.990,
6047,10/02/17 05:30:00 PM,44.037,
6048,10/02/17 05:45:00 PM,44.082,
6049,10/02/17 06:00:00 PM,44.127,
6050,10/02/17 06:15:00 PM,44.173,
6051,10/02/17 06:30:00 PM,44.218,
6052,10/02/17 06:45:00 PM,44.263,
6053,10/02/17 07:00:00 PM,44.310,
6054,10/02/17 07:15:00 PM,44.355,
6055,10/02/17 07:30:00 PM,44.400,
6056,10/02/17 07:45:00 PM,44.445,
6057,10/02/17 08:00:00 PM,44.492,
6058,10/02/17 08:15:00 PM,44.537,
6059,10/02/17 08:30:00 PM,44.582,
6060,10/02/17 08:45:00 PM,44.627,
6061,10/02/17 09:00:00 PM,44.674,
6062,10/02/17 09:15:00 PM,44.674,
6063,10/02/17 09:30:00 PM,44.719,
6064,10/02/17 09:45:00 PM,44.719,
6065,10/02/17 10:00:00 PM,44.719,
6066,10/02/17 10:15:00 PM,44.764,
6067,10/02/17 10:30:00 PM,44.764,
6068,10/02/17 10:45:00 PM,44.764,
6069,10/02/17 11:00:00 PM,44.809,
6070,10/02/17 11:15:00 PM,44.809,
6071,10/02/17 11:30:00 PM,44.809,
6072,10/02/17 11:45:00 PM,44.809,
6073,10/03/17 12:00:00 AM,44.809,
6074,10/03/17 12:15:00 AM,44.809,
6075,10/03/17 12:30:00 AM,44.809,
6076,10/03/17 12:45:00 AM,44.809,
6077,10/03/17 01:00:00 AM,44.809,
6078,10/03/17 01:15:00 AM,44.809,
6079,10/03/17 01:30:00 AM,44.809,
6080,10/03/17 01:45:00 AM,44.809,
6081,10/03/17 02:00:00 AM,44.809,
6082,10/03/17 02:15:00 AM,44.764,
6083,10/03/17 02:30:00 AM,44.764,
6084,10/03/17 02:45:00 AM,44.764,
6085,10/03/17 03:00:00 AM,44.764,
6086,10/03/17 03:15:00 AM,44.719,
6087,10/03/17 03:30:00 AM,44.719,
6088,10/03/17 03:45:00 AM,44.719,
6089,10/03/17 04:00:00 AM,44.674,
6090,10/03/17 04:15:00 AM,44.674,
6091,10/03/17 04:30:00 AM,44.627,
6092,10/03/17 04:45:00 AM,44.627,
6093,10/03/17 05:00:00 AM,44.582,
6094,10/03/17 05:15:00 AM,44.582,
6095,10/03/17 05:30:00 AM,44.537,
6096,10/03/17 05:45:00 AM,44.537,
6097,10/03/17 06:00:00 AM,44.492,
6098,10/03/17 06:15:00 AM,44.492,
6099,10/03/17 06:30:00 AM,44.445,
6100,10/03/17 06:45:00 AM,44.445,
6101,10/03/17 07:00:00 AM,44.400,
6102,10/03/17 07:15:00 AM,44.355,
6103,10/03/17 07:30:00 AM,44.355,
6104,10/03/17 07:45:00 AM,44.310,
6105,10/03/17 08:00:00 AM,44.310,
6106,10/03/17 08:15:00 AM,44.263,
6107,10/03/17 08:30:00 AM,44.263,
6108,10/03/17 08:45:00 AM,44.218,
6109,10/03/17 09:00:00 AM,44.218,
6110,10/03/17 09:15:00 AM,44.173,
6111,10/03/17 09:30:00 AM,44.173,
6112,10/03/17 09:45:00 AM,44.127,
6113,10/03/17 10:00:00 AM,44.127,
6114,10/03/17 10:15:00 AM,44.127,
6115,10/03/17 10:30:00 AM,44.127,
6116,10/03/17 10:45:00 AM,44.173,
6117,10/03/17 11:00:00 AM,44.218,
6118,10/03/17 11:15:00 AM,44.263,
6119,10/03/17 11:30:00 AM,44.310,
6120,10/03/17 11:45:00 AM,44.355,
6121,10/03/17 12:00:00 PM,44.400,
6122,10/03/17 12:15:00 PM,44.492,
6123,10/03/17 12:30:00 PM,44.582,
6124,10/03/17 12:45:00 PM,44.674,
6125,10/03/17 01:00:00 PM,44.719,
6126,10/03/17 01:15:00 PM,44.809,
6127,10/03/17 01:30:00 PM,44.901,
6128,10/03/17 01:45:00 PM,44.991,
6129,10/03/17 02:00:00 PM,45.036,
6130,10/03/17 02:15:00 PM,45.127,
6131,10/03/17 02:30:00 PM,45.217,
6132,10/03/17 02:45:00 PM,45.307,
6133,10/03/17 03:00:00 PM,45.399,
6134,10/03/17 03:15:00 PM,45.489,
6135,10/03/17 03:30:00 PM,45.579,
6136,10/03/17 03:45:00 PM,45.669,
6137,10/03/17 04:00:00 PM,45.714,
6138,10/03/17 04:15:00 PM,45.761,
6139,10/03/17 04:30:00 PM,45.761,
6140,10/03/17 04:45:00 PM,45.806,
6141,10/03/17 05:00:00 PM,45.806,
6142,10/03/17 05:15:00 PM,45.806,
6143,10/03/17 05:30:00 PM,45.806,
6144,10/03/17 05:45:00 PM,45.761,
6145,10/03/17 06:00:00 PM,45.761,
6146,10/03/17 06:15:00 PM,45.761,
6147,10/03/17 06:30:00 PM,45.761,
6148,10/03/17 06:45:00 PM,45.714,
6149,10/03/17 07:00:00 PM,45.714,
6150,10/03/17 07:15:00 PM,45.714,
6151,10/03/17 07:30:00 PM,45.714,
6152,10/03/17 07:45:00 PM,45.714,
6153,10/03/17 08:00:00 PM,45.714,
6154,10/03/17 08:15:00 PM,45.714,
6155,10/03/17 08:30:00 PM,45.714,
6156,10/03/17 08:45:00 PM,45.714,
6157,10/03/17 09:00:00 PM,45.714,
6158,10/03/17 09:15:00 PM,45.714,
6159,10/03/17 09:30:00 PM,45.714,
6160,10/03/17 09:45:00 PM,45.714,
6161,10/03/17 10:00:00 PM,45.714,
6162,10/03/17 10:15:00 PM,45.714,
6163,10/03/17 10:30:00 PM,45.669,
6164,10/03/17 10:45:00 PM,45.669,
6165,10/03/17 11:00:00 PM,45.669,
6166,10/03/17 11:15:00 PM,45.669,
6167,10/03/17 11:30:00 PM,45.669,
6168,10/03/17 11:45:00 PM,45.669,
6169,10/04/17 12:00:00 AM,45.669,
6170,10/04/17 12:15:00 AM,45.669,
6171,10/04/17 12:30:00 AM,45.624,
6172,10/04/17 12:45:00 AM,45.624,
6173,10/04/17 01:00:00 AM,45.624,
6174,10/04/17 01:15:00 AM,45.624,
6175,10/04/17 01:30:00 AM,45.624,
6176,10/04/17 01:45:00 AM,45.579,
6177,10/04/17 02:00:00 AM,45.579,
6178,10/04/17 02:15:00 AM,45.579,
6179,10/04/17 02:30:00 AM,45.534,
6180,10/04/17 02:45:00 AM,45.534,
6181,10/04/17 03:00:00 AM,45.534,
6182,10/04/17 03:15:00 AM,45.489,
6183,10/04/17 03:30:00 AM,45.489,
6184,10/04/17 03:45:00 AM,45.444,
6185,10/04/17 04:00:00 AM,45.444,
6186,10/04/17 04:15:00 AM,45.444,
6187,10/04/17 04:30:00 AM,45.399,
6188,10/04/17 04:45:00 AM,45.354,
6189,10/04/17 05:00:00 AM,45.354,
6190,10/04/17 05:15:00 AM,45.307,
6191,10/04/17 05:30:00 AM,45.307,
6192,10/04/17 05:45:00 AM,45.262,
6193,10/04/17 06:00:00 AM,45.217,
6194,10/04/17 06:15:00 AM,45.172,
6195,10/04/17 06:30:00 AM,45.172,
6196,10/04/17 06:45:00 AM,45.127,
6197,10/04/17 07:00:00 AM,45.082,
6198,10/04/17 07:15:00 AM,45.036,
6199,10/04/17 07:30:00 AM,44.991,
6200,10/04/17 07:45:00 AM,44.991,
6201,10/04/17 08:00:00 AM,44.946,
6202,10/04/17 08:15:00 AM,44.946,
6203,10/04/17 08:30:00 AM,44.901,
6204,10/04/17 08:45:00 AM,44.901,
6205,10/04/17 09:00:00 AM,44.901,
6206,10/04/17 09:15:00 AM,44.901,
6207,10/04/17 09:30:00 AM,44.901,
6208,10/04/17 09:45:00 AM,44.901,
6209,10/04/17 10:00:00 AM,44.901,
6210,10/04/17 10:15:00 AM,44.901,
6211,10/04/17 10:30:00 AM,44.901,
6212,10/04/17 10:45:00 AM,44.946,
6213,10/04/17 11:00:00 AM,44.991,
6214,10/04/17 11:15:00 AM,44.991,
6215,10/04/17 11:30:00 AM,45.036,
6216,10/04/17 11:45:00 AM,45.036,
6217,10/04/17 12:00:00 PM,45.036,
6218,10/04/17 12:15:00 PM,45.082,
6219,10/04/17 12:30:00 PM,45.127,
6220,10/04/17 12:45:00 PM,45.172,
6221,10/04/17 01:00:00 PM,45.307,
6222,10/04/17 01:15:00 PM,45.444,
6223,10/04/17 01:30:00 PM,45.669,
6224,10/04/17 01:45:00 PM,45.896,
6225,10/04/17 02:00:00 PM,46.166,
6226,10/04/17 02:15:00 PM,46.346,
6227,10/04/17 02:30:00 PM,46.481,
6228,10/04/17 02:45:00 PM,46.571,
6229,10/04/17 03:00:00 PM,46.616,
6230,10/04/17 03:15:00 PM,46.616,
6231,10/04/17 03:30:00 PM,46.616,
6232,10/04/17 03:45:00 PM,46.661,
6233,10/04/17 04:00:00 PM,46.706,
6234,10/04/17 04:15:00 PM,46.751,
6235,10/04/17 04:30:00 PM,46.796,
6236,10/04/17 04:45:00 PM,46.841,
6237,10/04/17 05:00:00 PM,46.931,
6238,10/04/17 05:15:00 PM,46.931,
6239,10/04/17 05:30:00 PM,46.974,
6240,10/04/17 05:45:00 PM,46.931,
6241,10/04/17 06:00:00 PM,46.931,
6242,10/04/17 06:15:00 PM,46.886,
6243,10/04/17 06:30:00 PM,46.886,
6244,10/04/17 06:45:00 PM,46.841,
6245,10/04/17 07:00:00 PM,46.796,
6246,10/04/17 07:15:00 PM,46.706,
6247,10/04/17 07:30:00 PM,46.661,
6248,10/04/17 07:45:00 PM,46.616,
6249,10/04/17 08:00:00 PM,46.571,
6250,10/04/17 08:15:00 PM,46.481,
6251,10/04/17 08:30:00 PM,46.436,
6252,10/04/17 08:45:00 PM,46.346,
6253,10/04/17 09:00:00 PM,46.256,
6254,10/04/17 09:15:00 PM,46.166,
6255,10/04/17 09:30:00 PM,46.076,
6256,10/04/17 09:45:00 PM,45.986,
6257,10/04/17 10:00:00 PM,45.941,
6258,10/04/17 10:15:00 PM,45.851,
6259,10/04/17 10:30:00 PM,45.806,
6260,10/04/17 10:45:00 PM,45.714,
6261,10/04/17 11:00:00 PM,45.669,
6262,10/04/17 11:15:00 PM,45.624,
6263,10/04/17 11:30:00 PM,45.579,
6264,10/04/17 11:45:00 PM,45.534,
6265,10/05/17 12:00:00 AM,45.444,
6266,10/05/17 12:15:00 AM,45.444,
6267,10/05/17 12:30:00 AM,45.354,
6268,10/05/17 12:45:00 AM,45.307,
6269,10/05/17 01:00:00 AM,45.262,
6270,10/05/17 01:15:00 AM,45.217,
6271,10/05/17 01:30:00 AM,45.172,
6272,10/05/17 01:45:00 AM,45.127,
6273,10/05/17 02:00:00 AM,45.082,
6274,10/05/17 02:15:00 AM,45.082,
6275,10/05/17 02:30:00 AM,45.036,
6276,10/05/17 02:45:00 AM,44.991,
6277,10/05/17 03:00:00 AM,44.946,
6278,10/05/17 03:15:00 AM,44.901,
6279,10/05/17 03:30:00 AM,44.856,
6280,10/05/17 03:45:00 AM,44.809,
6281,10/05/17 04:00:00 AM,44.764,
6282,10/05/17 04:15:00 AM,44.719,
6283,10/05/17 04:30:00 AM,44.719,
6284,10/05/17 04:45:00 AM,44.674,
6285,10/05/17 05:00:00 AM,44.627,
6286,10/05/17 05:15:00 AM,44.582,
6287,10/05/17 05:30:00 AM,44.582,
6288,10/05/17 05:45:00 AM,44.537,
6289,10/05/17 06:00:00 AM,44.537,
6290,10/05/17 06:15:00 AM,44.492,
6291,10/05/17 06:30:00 AM,44.445,
6292,10/05/17 06:45:00 AM,44.445,
6293,10/05/17 07:00:00 AM,44.400,
6294,10/05/17 07:15:00 AM,44.355,
6295,10/05/17 07:30:00 AM,44.355,
6296,10/05/17 07:45:00 AM,44.310,
6297,10/05/17 08:00:00 AM,44.263,
6298,10/05/17 08:15:00 AM,44.263,
6299,10/05/17 08:30:00 AM,44.218,
6300,10/05/17 08:45:00 AM,44.218,
6301,10/05/17 09:00:00 AM,44.173,
6302,10/05/17 09:15:00 AM,44.173,
6303,10/05/17 09:30:00 AM,44.173,
6304,10/05/17 09:45:00 AM,44.127,
6305,10/05/17 10:00:00 AM,44.127,
6306,10/05/17 10:15:00 AM,44.127,
6307,10/05/17 10:30:00 AM,44.127,
6308,10/05/17 10:45:00 AM,44.127,
6309,10/05/17 11:00:00 AM,44.173,
6310,10/05/17 11:15:00 AM,44.173,
6311,10/05/17 11:30:00 AM,44.173,
6312,10/05/17 11:45:00 AM,44.263,
6313,10/05/17 12:00:00 PM,44.310,
6314,10/05/17 12:15:00 PM,44.400,
6315,10/05/17 12:30:00 PM,44.492,
6316,10/05/17 12:45:00 PM,44.582,
6317,10/05/17 01:00:00 PM,44.627,
6318,10/05/17 01:15:00 PM,44.674,
6319,10/05/17 01:30:00 PM,44.764,
6320,10/05/17 01:45:00 PM,44.809,
6321,10/05/17 02:00:00 PM,44.901,
6322,10/05/17 02:15:00 PM,44.946,
6323,10/05/17 02:30:00 PM,45.082,
6324,10/05/17 02:45:00 PM,45.172,
6325,10/05/17 03:00:00 PM,45.307,
6326,10/05/17 03:15:00 PM,45.444,
6327,10/05/17 03:30:00 PM,45.534,
6328,10/05/17 03:45:00 PM,45.624,
6329,10/05/17 04:00:00 PM,45.669,
6330,10/05/17 04:15:00 PM,45.714,
6331,10/05/17 04:30:00 PM,45.761,
6332,10/05/17 04:45:00 PM,45.806,
6333,10/05/17 05:00:00 PM,45.851,
6334,10/05/17 05:15:00 PM,45.851,
6335,10/05/17 05:30:00 PM,45.806,
6336,10/05/17 05:45:00 PM,45.806,
6337,10/05/17 06:00:00 PM,45.714,
6338,10/05/17 06:15:00 PM,45.714,
6339,10/05/17 06:30:00 PM,45.669,
6340,10/05/17 06:45:00 PM,45.624,
6341,10/05/17 07:00:00 PM,45.579,
6342,10/05/17 07:15:00 PM,45.534,
6343,10/05/17 07:30:00 PM,45.489,
6344,10/05/17 07:45:00 PM,45.444,
6345,10/05/17 08:00:00 PM,45.399,
6346,10/05/17 08:15:00 PM,45.354,
6347,10/05/17 08:30:00 PM,45.262,
6348,10/05/17 08:45:00 PM,45.217,
6349,10/05/17 09:00:00 PM,45.127,
6350,10/05/17 09:15:00 PM,45.082,
6351,10/05/17 09:30:00 PM,44.991,
6352,10/05/17 09:45:00 PM,44.946,
6353,10/05/17 10:00:00 PM,44.901,
6354,10/05/17 10:15:00 PM,44.901,
6355,10/05/17 10:30:00 PM,44.856,
6356,10/05/17 10:45:00 PM,44.809,
6357,10/05/17 11:00:00 PM,44.809,
6358,10/05/17 11:15:00 PM,44.764,
6359,10/05/17 11:30:00 PM,44.764,
6360,10/05/17 11:45:00 PM,44.719,
6361,10/06/17 12:00:00 AM,44.674,
6362,10/06/17 12:15:00 AM,44.674,
6363,10/06/17 12:30:00 AM,44.627,
6364,10/06/17 12:45:00 AM,44.627,
6365,10/06/17 01:00:00 AM,44.582,
6366,10/06/17 01:15:00 AM,44.537,
6367,10/06/17 01:30:00 AM,44.537,
6368,10/06/17 01:45:00 AM,44.492,
6369,10/06/17 02:00:00 AM,44.492,
6370,10/06/17 02:15:00 AM,44.445,
6371,10/06/17 02:30:00 AM,44.400,
6372,10/06/17 02:45:00 AM,44.355,
6373,10/06/17 03:00:00 AM,44.310,
6374,10/06/17 03:15:00 AM,44.263,
6375,10/06/17 03:30:00 AM,44.218,
6376,10/06/17 03:45:00 AM,44.173,
6377,10/06/17 04:00:00 AM,44.082,
6378,10/06/17 04:15:00 AM,44.082,
6379,10/06/17 04:30:00 AM,43.990,
6380,10/06/17 04:45:00 AM,43.990,
6381,10/06/17 05:00:00 AM,43.900,
6382,10/06/17 05:15:00 AM,43.853,
6383,10/06/17 05:30:00 AM,43.808,
6384,10/06/17 05:45:00 AM,43.716,
6385,10/06/17 06:00:00 AM,43.671,
6386,10/06/17 06:15:00 AM,43.624,
6387,10/06/17 06:30:00 AM,43.579,
6388,10/06/17 06:45:00 AM,43.534,
6389,10/06/17 07:00:00 AM,43.488,
6390,10/06/17 07:15:00 AM,43.443,
6391,10/06/17 07:30:00 AM,43.351,
6392,10/06/17 07:45:00 AM,43.351,
6393,10/06/17 08:00:00 AM,43.306,
6394,10/06/17 08:15:00 AM,43.167,
6395,10/06/17 08:30:00 AM,42.892,
6396,10/06/17 08:45:00 AM,42.847,
6397,10/06/17 09:00:00 AM,42.800,
6398,10/06/17 09:15:00 AM,42.800,
6399,10/06/17 09:30:00 AM,42.755,
6400,10/06/17 09:45:00 AM,42.755,
6401,10/06/17 10:00:00 AM,42.708,
6402,10/06/17 10:15:00 AM,42.708,
6403,10/06/17 10:30:00 AM,42.663,
6404,10/06/17 10:45:00 AM,42.708,
6405,10/06/17 11:00:00 AM,42.708,
6406,10/06/17 11:15:00 AM,42.800,
6407,10/06/17 11:30:00 AM,42.939,
6408,10/06/17 11:45:00 AM,42.984,
6409,10/06/17 12:00:00 PM,43.122,
6410,10/06/17 12:15:00 PM,43.122,
6411,10/06/17 12:30:00 PM,43.306,
6412,10/06/17 12:45:00 PM,43.443,
6413,10/06/17 01:00:00 PM,43.624,
6414,10/06/17 01:15:00 PM,43.853,
6415,10/06/17 01:30:00 PM,43.990,
6416,10/06/17 01:45:00 PM,44.127,
6417,10/06/17 02:00:00 PM,44.310,
6418,10/06/17 02:15:00 PM,44.492,
6419,10/06/17 02:30:00 PM,44.719,
6420,10/06/17 02:45:00 PM,44.901,
6421,10/06/17 03:00:00 PM,45.036,
6422,10/06/17 03:15:00 PM,45.082,
6423,10/06/17 03:30:00 PM,45.127,
6424,10/06/17 03:45:00 PM,45.217,
6425,10/06/17 04:00:00 PM,45.354,
6426,10/06/17 04:15:00 PM,45.534,
6427,10/06/17 04:30:00 PM,45.669,
6428,10/06/17 04:45:00 PM,45.714,
6429,10/06/17 05:00:00 PM,45.761,
6430,10/06/17 05:15:00 PM,45.761,
6431,10/06/17 05:30:00 PM,45.714,
6432,10/06/17 05:45:00 PM,45.669,
6433,10/06/17 06:00:00 PM,45.624,
6434,10/06/17 06:15:00 PM,45.534,
6435,10/06/17 06:30:00 PM,45.444,
6436,10/06/17 06:45:00 PM,45.354,
6437,10/06/17 07:00:00 PM,45.262,
6438,10/06/17 07:15:00 PM,45.172,
6439,10/06/17 07:30:00 PM,45.082,
6440,10/06/17 07:45:00 PM,44.991,
6441,10/06/17 08:00:00 PM,44.856,
6442,10/06/17 08:15:00 PM,44.764,
6443,10/06/17 08:30:00 PM,44.674,
6444,10/06/17 08:45:00 PM,44.582,
6445,10/06/17 09:00:00 PM,44.492,
6446,10/06/17 09:15:00 PM,44.400,
6447,10/06/17 09:30:00 PM,44.310,
6448,10/06/17 09:45:00 PM,44.263,
6449,10/06/17 10:00:00 PM,44.173,
6450,10/06/17 10:15:00 PM,44.127,
6451,10/06/17 10:30:00 PM,44.082,
6452,10/06/17 10:45:00 PM,43.990,
6453,10/06/17 11:00:00 PM,43.900,
6454,10/06/17 11:15:00 PM,43.808,
6455,10/06/17 11:30:00 PM,43.716,
6456,10/06/17 11:45:00 PM,43.624,
6457,10/07/17 12:00:00 AM,43.534,
6458,10/07/17 12:15:00 AM,43.443,
6459,10/07/17 12:30:00 AM,43.351,
6460,10/07/17 12:45:00 AM,43.259,
6461,10/07/17 01:00:00 AM,43.214,
6462,10/07/17 01:15:00 AM,43.122,
6463,10/07/17 01:30:00 AM,42.984,
6464,10/07/17 01:45:00 AM,42.847,
6465,10/07/17 02:00:00 AM,42.663,
6466,10/07/17 02:15:00 AM,42.478,
6467,10/07/17 02:30:00 AM,42.386,
6468,10/07/17 02:45:00 AM,42.247,
6469,10/07/17 03:00:00 AM,42.109,
6470,10/07/17 03:15:00 AM,41.970,
6471,10/07/17 03:30:00 AM,41.832,
6472,10/07/17 03:45:00 AM,41.693,
6473,10/07/17 04:00:00 AM,41.601,
6474,10/07/17 04:15:00 AM,41.463,
6475,10/07/17 04:30:00 AM,41.369,
6476,10/07/17 04:45:00 AM,41.230,
6477,10/07/17 05:00:00 AM,41.184,
6478,10/07/17 05:15:00 AM,41.043,
6479,10/07/17 05:30:00 AM,40.951,
6480,10/07/17 05:45:00 AM,40.858,
6481,10/07/17 06:00:00 AM,40.719,
6482,10/07/17 06:15:00 AM,40.626,
6483,10/07/17 06:30:00 AM,40.532,
6484,10/07/17 06:45:00 AM,40.392,
6485,10/07/17 07:00:00 AM,40.298,
6486,10/07/17 07:15:00 AM,40.204,
6487,10/07/17 07:30:00 AM,40.158,
6488,10/07/17 07:45:00 AM,40.064,
6489,10/07/17 08:00:00 AM,39.970,
6490,10/07/17 08:15:00 AM,39.924,
6491,10/07/17 08:30:00 AM,39.783,
6492,10/07/17 08:45:00 AM,39.736,
6493,10/07/17 09:00:00 AM,39.643,
6494,10/07/17 09:15:00 AM,39.596,
6495,10/07/17 09:30:00 AM,39.549,
6496,10/07/17 09:45:00 AM,39.549,
6497,10/07/17 10:00:00 AM,39.549,
6498,10/07/17 10:15:00 AM,39.549,
6499,10/07/17 10:30:00 AM,39.549,
6500,10/07/17 10:45:00 AM,39.549,
6501,10/07/17 11:00:00 AM,39.596,
6502,10/07/17 11:15:00 AM,39.643,
6503,10/07/17 11:30:00 AM,39.690,
6504,10/07/17 11:45:00 AM,39.736,
6505,10/07/17 12:00:00 PM,39.783,
6506,10/07/17 12:15:00 PM,39.877,
6507,10/07/17 12:30:00 PM,39.970,
6508,10/07/17 12:45:00 PM,40.064,
6509,10/07/17 01:00:00 PM,40.111,
6510,10/07/17 01:15:00 PM,40.204,
6511,10/07/17 01:30:00 PM,40.298,
6512,10/07/17 01:45:00 PM,40.392,
6513,10/07/17 02:00:00 PM,40.485,
6514,10/07/17 02:15:00 PM,40.579,
6515,10/07/17 02:30:00 PM,40.626,
6516,10/07/17 02:45:00 PM,40.672,
6517,10/07/17 03:00:00 PM,40.764,
6518,10/07/17 03:15:00 PM,40.811,
6519,10/07/17 03:30:00 PM,40.858,
6520,10/07/17 03:45:00 PM,40.858,
6521,10/07/17 04:00:00 PM,40.905,
6522,10/07/17 04:15:00 PM,40.951,
6523,10/07/17 04:30:00 PM,40.951,
6524,10/07/17 04:45:00 PM,40.951,
6525,10/07/17 05:00:00 PM,40.951,
6526,10/07/17 05:15:00 PM,40.998,
6527,10/07/17 05:30:00 PM,40.998,
6528,10/07/17 05:45:00 PM,41.043,
6529,10/07/17 06:00:00 PM,41.043,
6530,10/07/17 06:15:00 PM,41.043,
6531,10/07/17 06:30:00 PM,41.090,
6532,10/07/17 06:45:00 PM,41.090,
6533,10/07/17 07:00:00 PM,41.137,
6534,10/07/17 07:15:00 PM,41.137,
6535,10/07/17 07:30:00 PM,41.184,
6536,10/07/17 07:45:00 PM,41.184,
6537,10/07/17 08:00:00 PM,41.230,
6538,10/07/17 08:15:00 PM,41.230,
6539,10/07/17 08:30:00 PM,41.230,
6540,10/07/17 08:45:00 PM,41.277,
6541,10/07/17 09:00:00 PM,41.277,
6542,10/07/17 09:15:00 PM,41.322,
6543,10/07/17 09:30:00 PM,41.322,
6544,10/07/17 09:45:00 PM,41.322,
6545,10/07/17 10:00:00 PM,41.322,
6546,10/07/17 10:15:00 PM,41.322,
6547,10/07/17 10:30:00 PM,41.322,
6548,10/07/17 10:45:00 PM,41.322,
6549,10/07/17 11:00:00 PM,41.322,
6550,10/07/17 11:15:00 PM,41.369,
6551,10/07/17 11:30:00 PM,41.369,
6552,10/07/17 11:45:00 PM,41.369,
6553,10/08/17 12:00:00 AM,41.369,
6554,10/08/17 12:15:00 AM,41.369,
6555,10/08/17 12:30:00 AM,41.369,
6556,10/08/17 12:45:00 AM,41.369,
6557,10/08/17 01:00:00 AM,41.369,
6558,10/08/17 01:15:00 AM,41.369,
6559,10/08/17 01:30:00 AM,41.369,
6560,10/08/17 01:45:00 AM,41.369,
6561,10/08/17 02:00:00 AM,41.369,
6562,10/08/17 02:15:00 AM,41.322,
6563,10/08/17 02:30:00 AM,41.322,
6564,10/08/17 02:45:00 AM,41.322,
6565,10/08/17 03:00:00 AM,41.322,
6566,10/08/17 03:15:00 AM,41.277,
6567,10/08/17 03:30:00 AM,41.230,
6568,10/08/17 03:45:00 AM,41.230,
6569,10/08/17 04:00:00 AM,41.277,
6570,10/08/17 04:15:00 AM,41.277,
6571,10/08/17 04:30:00 AM,41.277,
6572,10/08/17 04:45:00 AM,41.277,
6573,10/08/17 05:00:00 AM,41.277,
6574,10/08/17 05:15:00 AM,41.277,
6575,10/08/17 05:30:00 AM,41.322,
6576,10/08/17 05:45:00 AM,41.322,
6577,10/08/17 06:00:00 AM,41.322,
6578,10/08/17 06:15:00 AM,41.322,
6579,10/08/17 06:30:00 AM,41.369,
6580,10/08/17 06:45:00 AM,41.322,
6581,10/08/17 07:00:00 AM,41.322,
6582,10/08/17 07:15:00 AM,41.322,
6583,10/08/17 07:30:00 AM,41.322,
6584,10/08/17 07:45:00 AM,41.322,
6585,10/08/17 08:00:00 AM,41.322,
6586,10/08/17 08:15:00 AM,41.322,
6587,10/08/17 08:30:00 AM,41.322,
6588,10/08/17 08:45:00 AM,41.322,
6589,10/08/17 09:00:00 AM,41.369,
6590,10/08/17 09:15:00 AM,41.369,
6591,10/08/17 09:30:00 AM,41.416,
6592,10/08/17 09:45:00 AM,41.463,
6593,10/08/17 10:00:00 AM,41.554,
6594,10/08/17 10:15:00 AM,41.648,
6595,10/08/17 10:30:00 AM,41.693,
6596,10/08/17 10:45:00 AM,41.787,
